Protein,Protein_definition,Disease_category,Disease,method,nsnp,OR [95% CI],Pvalue,QTL_type
PLXDC2,Plexin domain-containing protein 2,Chapter IX Diseases of the circulatory system,I9_AF,Inverse variance weighted,6,1.17 [1.01-1.35],0.0343437514571525,cis
PLXDC2,Plexin domain-containing protein 2,"Chapter IV Endocrine, nutritional and metabolic diseases",E4_DM2NOCOMP,Inverse variance weighted,4,1.17 [1-1.38],0.0564135835937805,cis
PLXDC2,Plexin domain-containing protein 2,"Chapter VII Diseases of the eye, adnexa, ear and mastoid process",DM_MACULOPATHY_EXMORE,Inverse variance weighted,6,1.24 [0.87-1.76],0.227133415755447,cis
PLXDC2,Plexin domain-containing protein 2,Chapter IX Diseases of the circulatory system,I9_HYPTENSPUL,Inverse variance weighted,6,0.51 [0.13-1.98],0.332612545359348,cis
PLXDC2,Plexin domain-containing protein 2,Chapter IX Diseases of the circulatory system,I9_HEARTFAIL,Inverse variance weighted,6,1.06 [0.89-1.27],0.50876098540394,cis
PLXDC2,Plexin domain-containing protein 2,Chapter IX Diseases of the circulatory system,I9_HYPTENSPOR,Inverse variance weighted,4,1.17 [0.54-2.54],0.692141571751836,cis
PLXDC2,Plexin domain-containing protein 2,Chapter XII Diseases of the skin and subcutaneous tissue,L12_ULCERLOWLIMB,Inverse variance weighted,6,1.05 [0.75-1.48],0.756548719587723,cis
PLXDC2,Plexin domain-containing protein 2,Chapter XI Diseases of the digestive system,CHIRHEP_NAS,Inverse variance weighted,6,0.93 [0.5-1.71],0.805400439040233,cis
PLXDC2,Plexin domain-containing protein 2,"Chapter IV Endocrine, nutritional and metabolic diseases",E4_DM1NOCOMP,Inverse variance weighted,4,0.96 [0.6-1.53],0.857479561076958,cis
PLXDC2,Plexin domain-containing protein 2,Chapter IX Diseases of the circulatory system,I9_PULMOTHHD,Inverse variance weighted,4,1.09 [0.42-2.82],0.862186643280255,cis
PLXDC2,Plexin domain-containing protein 2,Chapter IX Diseases of the circulatory system,I9_SECONDRIGHT,Inverse variance weighted,6,0.96 [0.51-1.8],0.889148249435906,cis
PLXDC2,Plexin domain-containing protein 2,Chapter IX Diseases of the circulatory system,I9_SECONDRIGHT,Inverse variance weighted,8,1.53 [1.09-2.14],0.0143391162838558,trans
PLXDC2,Plexin domain-containing protein 2,Chapter IX Diseases of the circulatory system,I9_HYPTENSPUL,Inverse variance weighted,8,1.79 [0.86-3.69],0.117181283945349,trans
PLXDC2,Plexin domain-containing protein 2,Chapter XI Diseases of the digestive system,CHIRHEP_NAS,Inverse variance weighted,8,0.89 [0.64-1.24],0.492754472110951,trans
PLXDC2,Plexin domain-containing protein 2,Chapter XII Diseases of the skin and subcutaneous tissue,L12_ULCERLOWLIMB,Inverse variance weighted,8,0.95 [0.79-1.14],0.573244478574856,trans
PLXDC2,Plexin domain-containing protein 2,Chapter IX Diseases of the circulatory system,I9_HEARTFAIL,Inverse variance weighted,8,0.98 [0.91-1.06],0.667133262501664,trans
PLXDC2,Plexin domain-containing protein 2,Chapter IX Diseases of the circulatory system,I9_AF,Inverse variance weighted,8,0.99 [0.9-1.09],0.871158512483863,trans
PLXDC2,Plexin domain-containing protein 2,"Chapter VII Diseases of the eye, adnexa, ear and mastoid process",DM_MACULOPATHY_EXMORE,Inverse variance weighted,8,0.98 [0.77-1.25],0.882474539509976,trans
