Protein,Protein_definition,Disease_category,Disease,method,nsnp,OR [95% CI],Pvalue,QTL_type
DAG1,Dystroglycan,Chapter XI Diseases of the digestive system,K11_FIBROCHIRLIV,Wald ratio,1,3.09 [0.64-15.07],0.161926961981797,trans
DAG1,Dystroglycan,Chapter IX Diseases of the circulatory system,I9_HYPTENS,Wald ratio,1,1.21 [0.92-1.59],0.172777228187503,trans
DAG1,Dystroglycan,Chapter IX Diseases of the circulatory system,I9_HYPTENSESS,Wald ratio,1,1.22 [0.91-1.63],0.189744190299918,trans
DAG1,Dystroglycan,Chapter XIV Diseases of the genitourinary system,N14_ACUTERENFAIL,Wald ratio,1,1.68 [0.69-4.1],0.257407048496853,trans
DAG1,Dystroglycan,Chapter XI Diseases of the digestive system,CHIRHEP_NAS,Wald ratio,1,2.66 [0.36-19.86],0.339592547203837,trans
DAG1,Dystroglycan,"Chapter IV Endocrine, nutritional and metabolic diseases",E4_LIPOPROT,Wald ratio,1,1.19 [0.81-1.75],0.371930811404821,trans
DAG1,Dystroglycan,Chapter X Diseases of the respiratory system,J10_PLEURA,Wald ratio,1,0.82 [0.47-1.45],0.49748103818974,trans
DAG1,Dystroglycan,"Chapter IV Endocrine, nutritional and metabolic diseases",E4_METABOLIA,Wald ratio,1,1.12 [0.8-1.55],0.50964978695087,trans
DAG1,Dystroglycan,Chapter IX Diseases of the circulatory system,I9_K_CARDIAC,Wald ratio,1,0.84 [0.49-1.45],0.53769748391303,trans
DAG1,Dystroglycan,Chapter XI Diseases of the digestive system,NAFLD,Wald ratio,1,1.42 [0.34-5.89],0.629880469858625,trans
DAG1,Dystroglycan,Chapter XI Diseases of the digestive system,K11_LIVER,Wald ratio,1,0.86 [0.44-1.67],0.658778168418408,trans
DAG1,Dystroglycan,Chapter XI Diseases of the digestive system,K11_ALCOLIV,Wald ratio,1,0.75 [0.21-2.76],0.670270393106428,trans
