Protein,Protein_definition,Disease_category,Disease,method,nsnp,OR [95% CI],Pvalue,QTL_type
SPINK4,Serine protease inhibitor Kazal-type 4,Chapter XI Diseases of the digestive system,K11_OTHENTERCOL,Inverse variance weighted,29,1.08 [1.03-1.13],0.000718975451345409,cis
SPINK4,Serine protease inhibitor Kazal-type 4,Chapter XI Diseases of the digestive system,K11_ENERCOLNONINF,Inverse variance weighted,29,1.05 [1.02-1.08],0.000946585705542429,cis
SPINK4,Serine protease inhibitor Kazal-type 4,Chapter I Certain infectious and parasitic diseases,AB1_STREPTSTAPHYCOCC_INOTHER,Inverse variance weighted,29,1.8 [1.25-2.6],0.00166877103302186,cis
SPINK4,Serine protease inhibitor Kazal-type 4,Chapter IX Diseases of the circulatory system,I9_HYPTENSESS,Inverse variance weighted,29,1.03 [1.01-1.05],0.00744216353937287,cis
SPINK4,Serine protease inhibitor Kazal-type 4,"Chapter IV Endocrine, nutritional and metabolic diseases",E4_MINERAL_MET,Inverse variance weighted,29,0.88 [0.8-0.97],0.00975559302270965,cis
SPINK4,Serine protease inhibitor Kazal-type 4,Chapter IX Diseases of the circulatory system,I9_HYPTENS,Inverse variance weighted,29,1.03 [1.01-1.05],0.0134865171771724,cis
SPINK4,Serine protease inhibitor Kazal-type 4,Chapter XI Diseases of the digestive system,K11_GIBLEEDING,Inverse variance weighted,20,1.05 [1.01-1.08],0.0140332772132939,cis
SPINK4,Serine protease inhibitor Kazal-type 4,Chapter VI Diseases of the nervous system,G6_POLYOTHUNS,Inverse variance weighted,29,0.94 [0.89-0.99],0.0248319793252013,cis
SPINK4,Serine protease inhibitor Kazal-type 4,Chapter XII Diseases of the skin and subcutaneous tissue,L12_OTHERSKINSUBCUTIS,Inverse variance weighted,29,0.97 [0.95-1],0.033397906645543,cis
SPINK4,Serine protease inhibitor Kazal-type 4,Chapter I Certain infectious and parasitic diseases,AB1_SEPSIS_IMPLICIT,Inverse variance weighted,20,0.97 [0.94-1],0.034261703680694,cis
SPINK4,Serine protease inhibitor Kazal-type 4,"Chapter IV Endocrine, nutritional and metabolic diseases",E4_HYPERCHOL,Inverse variance weighted,29,1.03 [1-1.06],0.0380544210141426,cis
SPINK4,Serine protease inhibitor Kazal-type 4,Chapter X Diseases of the respiratory system,COPD_LATER,Inverse variance weighted,29,0.96 [0.92-1],0.0416223534872804,cis
SPINK4,Serine protease inhibitor Kazal-type 4,Chapter V Mental and behavioural disorders,SMOKING_DEPEND,Inverse variance weighted,29,0.92 [0.85-1],0.0446590142758259,cis
SPINK4,Serine protease inhibitor Kazal-type 4,Chapter IX Diseases of the circulatory system,I9_STR_SAH,Inverse variance weighted,20,0.96 [0.91-1],0.0454683894726096,cis
SPINK4,Serine protease inhibitor Kazal-type 4,"Chapter IV Endocrine, nutritional and metabolic diseases",E4_THYROID,Inverse variance weighted,29,1.02 [1-1.04],0.0456373985480805,cis
SPINK4,Serine protease inhibitor Kazal-type 4,Chapter I Certain infectious and parasitic diseases,AB1_CANDIDIASIS,Inverse variance weighted,29,1.06 [1-1.13],0.0474055988015078,cis
SPINK4,Serine protease inhibitor Kazal-type 4,Chapter XII Diseases of the skin and subcutaneous tissue,L12_ULCERLOWLIMB,Inverse variance weighted,29,0.94 [0.88-1],0.0488008807671532,cis
