Protein,Protein_definition,Disease_category,Disease,method,nsnp,OR [95% CI],Pvalue,QTL_type
SWAP70,Switch-associated protein 70,Chapter X Diseases of the respiratory system,J10_RESPDISOTH,Inverse variance weighted,3,0.71 [0.58-0.88],0.00134196118420537,cis
SWAP70,Switch-associated protein 70,Chapter X Diseases of the respiratory system,J10_RESPIRATORY,Inverse variance weighted,3,0.86 [0.78-0.94],0.00200194804739703,cis
SWAP70,Switch-associated protein 70,Chapter X Diseases of the respiratory system,J10_INTERSTITIUM,Inverse variance weighted,3,0.6 [0.4-0.91],0.0161366701508876,cis
SWAP70,Switch-associated protein 70,Chapter I Certain infectious and parasitic diseases,AB1_SEPSIS_IMPLICIT,Inverse variance weighted,3,0.82 [0.69-0.97],0.0199444157433739,cis
SWAP70,Switch-associated protein 70,Chapter IX Diseases of the circulatory system,I9_PULMOTHHD,Inverse variance weighted,3,0.53 [0.3-0.94],0.0308723198874533,cis
SWAP70,Switch-associated protein 70,Chapter X Diseases of the respiratory system,J10_INFLUPNEU,Inverse variance weighted,5,0.94 [0.87-1.01],0.0973997284553194,cis
SWAP70,Switch-associated protein 70,Chapter IX Diseases of the circulatory system,I9_SECONDRIGHT,Inverse variance weighted,5,0.62 [0.34-1.13],0.118273843516076,cis
SWAP70,Switch-associated protein 70,Chapter X Diseases of the respiratory system,J10_PLEURA,Inverse variance weighted,5,0.9 [0.78-1.03],0.12796593232396,cis
SWAP70,Switch-associated protein 70,Chapter II Neoplasms,C3_CLL_EXALLC,Inverse variance weighted,5,0.64 [0.33-1.24],0.184880484960687,cis
SWAP70,Switch-associated protein 70,Chapter X Diseases of the respiratory system,J10_LOWCHRON,Inverse variance weighted,5,0.95 [0.89-1.03],0.200407204863099,cis
SWAP70,Switch-associated protein 70,Chapter X Diseases of the respiratory system,J10_PNEUMONAS,Inverse variance weighted,3,0.89 [0.74-1.07],0.225378649743514,cis
SWAP70,Switch-associated protein 70,Chapter I Certain infectious and parasitic diseases,AB1_SEPSIS_BACT_IMPL,Inverse variance weighted,3,0.88 [0.71-1.1],0.265750277753889,cis
SWAP70,Switch-associated protein 70,Chapter XIV Diseases of the genitourinary system,N14_RENALTUB,Inverse variance weighted,5,0.95 [0.85-1.05],0.311032426910938,cis
SWAP70,Switch-associated protein 70,Chapter XIV Diseases of the genitourinary system,N14_CHRONKIDNEYDIS,Inverse variance weighted,5,0.91 [0.76-1.09],0.313792725737758,cis
SWAP70,Switch-associated protein 70,Chapter V Mental and behavioural disorders,AUD,Inverse variance weighted,5,0.95 [0.81-1.11],0.508070111410385,cis
SWAP70,Switch-associated protein 70,Chapter X Diseases of the respiratory system,ILD,Inverse variance weighted,5,0.87 [0.57-1.32],0.514292895129901,cis
SWAP70,Switch-associated protein 70,Chapter II Neoplasms,C3_NONHODGKIN_EXALLC,Inverse variance weighted,5,0.78 [0.37-1.66],0.525433320469888,cis
SWAP70,Switch-associated protein 70,Chapter II Neoplasms,CD2_LYMPHOID_LEUKAEMIA_EXALLC,Inverse variance weighted,5,0.83 [0.42-1.64],0.587487175168811,cis
SWAP70,Switch-associated protein 70,Chapter XIV Diseases of the genitourinary system,N14_ACUTERENFAIL,Inverse variance weighted,5,0.95 [0.76-1.18],0.616547357113501,cis
SWAP70,Switch-associated protein 70,Chapter III Diseases of the blood and blood-forming organs and certain disorders involving the immune mechanism,D3_AGRANULOCYTOSIS,Inverse variance weighted,5,1.1 [0.66-1.85],0.710292474439862,cis
SWAP70,Switch-associated protein 70,Chapter II Neoplasms,CD2_NONHODGKIN_NAS_EXALLC,Inverse variance weighted,5,1 [0.59-1.72],0.989636424625044,cis
