Protein,Protein_definition,Disease_category,Disease,method,nsnp,OR [95% CI],Pvalue,QTL_type
SUOX,"Sulfite oxidase, mitochondrial",Chapter I Certain infectious and parasitic diseases,AB1_SEPSIS_BACT_IMPL,Wald ratio,1,0.38 [0.21-0.67],0.000967945079048672,cis
SUOX,"Sulfite oxidase, mitochondrial",Chapter XI Diseases of the digestive system,K11_GALLBILPANC,Wald ratio,1,0.51 [0.33-0.78],0.00190954607147786,cis
SUOX,"Sulfite oxidase, mitochondrial","Chapter IV Endocrine, nutritional and metabolic diseases",E4_DM2NOCOMP,Wald ratio,1,0.53 [0.35-0.8],0.00260868755688505,cis
SUOX,"Sulfite oxidase, mitochondrial",Chapter XI Diseases of the digestive system,K11_GIDISEASES,Wald ratio,1,0.75 [0.6-0.94],0.0121664014591417,cis
SUOX,"Sulfite oxidase, mitochondrial",Chapter IX Diseases of the circulatory system,I9_HYPTENSPOR,Wald ratio,1,0.11 [0.01-0.8],0.0289677805149513,cis
SUOX,"Sulfite oxidase, mitochondrial",Chapter IX Diseases of the circulatory system,I9_HYPTENS,Inverse variance weighted,3,0.76 [0.59-0.98],0.0330465155741405,cis
SUOX,"Sulfite oxidase, mitochondrial",Chapter XI Diseases of the digestive system,K11_FIBROCHIRLIV,Inverse variance weighted,3,0.21 [0.05-0.9],0.0350702577370339,cis
SUOX,"Sulfite oxidase, mitochondrial",Chapter III Diseases of the blood and blood-forming organs and certain disorders involving the immune mechanism,D3_ANAEMIA_IRONDEF_NAS,Inverse variance weighted,3,1.85 [0.99-3.45],0.0544991927978048,cis
SUOX,"Sulfite oxidase, mitochondrial",Chapter IX Diseases of the circulatory system,I9_HYPTENSESS,Inverse variance weighted,3,0.78 [0.59-1.02],0.0642583566476604,cis
SUOX,"Sulfite oxidase, mitochondrial",Chapter I Certain infectious and parasitic diseases,AB1_SEPSIS_IMPLICIT,Wald ratio,1,0.71 [0.47-1.08],0.106014130241916,cis
SUOX,"Sulfite oxidase, mitochondrial","Chapter IV Endocrine, nutritional and metabolic diseases",E4_FLUIDELECTRO,Inverse variance weighted,3,1.76 [0.87-3.56],0.114782018172503,cis
SUOX,"Sulfite oxidase, mitochondrial",Chapter XIV Diseases of the genitourinary system,N14_RENALTUB,Inverse variance weighted,3,1.27 [0.9-1.78],0.171738225843443,cis
SUOX,"Sulfite oxidase, mitochondrial","Chapter IV Endocrine, nutritional and metabolic diseases",E4_METABOLIA,Inverse variance weighted,3,1.21 [0.9-1.64],0.208018089695385,cis
SUOX,"Sulfite oxidase, mitochondrial",Chapter III Diseases of the blood and blood-forming organs and certain disorders involving the immune mechanism,D3_PURPURA_AND3_OTHER_HAEMORRHAGIC,Inverse variance weighted,3,0.35 [0.07-1.92],0.228671030242115,cis
SUOX,"Sulfite oxidase, mitochondrial",Chapter XI Diseases of the digestive system,K11_MALABSORB,Inverse variance weighted,3,0.34 [0.06-2],0.230366541247252,cis
SUOX,"Sulfite oxidase, mitochondrial",Chapter V Mental and behavioural disorders,ALCOHOLMENTAL,Wald ratio,1,0.63 [0.29-1.35],0.234163710617868,cis
SUOX,"Sulfite oxidase, mitochondrial",Chapter IX Diseases of the circulatory system,I9_VARICVEOES,Inverse variance weighted,3,0.32 [0.05-2.27],0.256150525877936,cis
SUOX,"Sulfite oxidase, mitochondrial",Chapter XI Diseases of the digestive system,CHIRHEP_NAS,Inverse variance weighted,3,0.35 [0.06-2.23],0.266972623997191,cis
SUOX,"Sulfite oxidase, mitochondrial",Chapter XIV Diseases of the genitourinary system,N14_ACUTERENFAIL,Inverse variance weighted,3,1.59 [0.7-3.6],0.267872634632331,cis
SUOX,"Sulfite oxidase, mitochondrial","Chapter IV Endocrine, nutritional and metabolic diseases",E4_LIPOPROT,Inverse variance weighted,3,1.22 [0.86-1.73],0.270895590221824,cis
SUOX,"Sulfite oxidase, mitochondrial",Chapter XI Diseases of the digestive system,K11_OTHINFLIV,Inverse variance weighted,3,0.45 [0.1-1.94],0.283238288737661,cis
SUOX,"Sulfite oxidase, mitochondrial","Chapter IV Endocrine, nutritional and metabolic diseases",E4_HYPERCHOL,Inverse variance weighted,3,1.22 [0.81-1.85],0.345907207818503,cis
SUOX,"Sulfite oxidase, mitochondrial",Chapter XI Diseases of the digestive system,NAFLD,Inverse variance weighted,3,0.53 [0.14-1.98],0.347996440734242,cis
SUOX,"Sulfite oxidase, mitochondrial",Chapter XI Diseases of the digestive system,K11_LIVER,Inverse variance weighted,3,0.75 [0.41-1.38],0.359130265386805,cis
SUOX,"Sulfite oxidase, mitochondrial",Chapter III Diseases of the blood and blood-forming organs and certain disorders involving the immune mechanism,D3_BLOOD_IMMUN,Wald ratio,1,0.85 [0.61-1.2],0.36352862064133,cis
SUOX,"Sulfite oxidase, mitochondrial",Chapter XI Diseases of the digestive system,K11_DIAHER,Inverse variance weighted,3,0.79 [0.44-1.43],0.437753128751651,cis
SUOX,"Sulfite oxidase, mitochondrial",Chapter I Certain infectious and parasitic diseases,AB1_SEPSIS_CONDITION,Wald ratio,1,0.88 [0.62-1.24],0.462360901905838,cis
SUOX,"Sulfite oxidase, mitochondrial",Chapter XI Diseases of the digestive system,K11_COELIAC,Inverse variance weighted,3,1.25 [0.44-3.55],0.675420916012575,cis
SUOX,"Sulfite oxidase, mitochondrial",Chapter XI Diseases of the digestive system,K11_HEPFAIL,Inverse variance weighted,3,0.7 [0.09-5.32],0.73417622014803,cis
SUOX,"Sulfite oxidase, mitochondrial",Chapter IX Diseases of the circulatory system,I9_OTHOTH,Inverse variance weighted,3,1.38 [0.19-9.93],0.748181504526688,cis
SUOX,"Sulfite oxidase, mitochondrial",Chapter XI Diseases of the digestive system,K11_DISLIVOTH,Inverse variance weighted,3,0.87 [0.36-2.1],0.75072899187434,cis
SUOX,"Sulfite oxidase, mitochondrial",Chapter XI Diseases of the digestive system,K11_ALCOLIV,Inverse variance weighted,3,0.69 [0.06-8.1],0.765659657335652,cis
SUOX,"Sulfite oxidase, mitochondrial",Chapter XI Diseases of the digestive system,K11_OESSTODUO,Inverse variance weighted,3,0.96 [0.72-1.28],0.768635406882213,cis
