Protein,Protein_definition,Disease_category,Disease,method,nsnp,OR [95% CI],Pvalue,QTL_type
AMOT,Angiomotin,Chapter II Neoplasms,C3_BREAST_EXALLC,Inverse variance weighted,9,1.11 [0.93-1.32],0.234628924314217,trans
AMOT,Angiomotin,Chapter XI Diseases of the digestive system,CHRONNAS,Inverse variance weighted,9,1.29 [0.83-1.98],0.255329976333565,trans
AMOT,Angiomotin,Chapter XI Diseases of the digestive system,K11_CHOLELITH,Inverse variance weighted,9,1.2 [0.82-1.75],0.355934300917582,trans
AMOT,Angiomotin,Chapter XI Diseases of the digestive system,K11_DISLIVOTH,Inverse variance weighted,9,1.13 [0.86-1.49],0.371858203013261,trans
AMOT,Angiomotin,Chapter VI Diseases of the nervous system,G6_EPLEPSY,Inverse variance weighted,9,1.07 [0.89-1.29],0.446187266134031,trans
AMOT,Angiomotin,Chapter XI Diseases of the digestive system,CHIRHEP_NAS,Inverse variance weighted,9,0.82 [0.46-1.45],0.485377323998946,trans
AMOT,Angiomotin,Chapter XI Diseases of the digestive system,K11_LIVER,Inverse variance weighted,9,0.94 [0.78-1.15],0.567153019111369,trans
AMOT,Angiomotin,Chapter XI Diseases of the digestive system,NAFLD,Inverse variance weighted,9,0.89 [0.6-1.34],0.590097918736415,trans
AMOT,Angiomotin,Chapter X Diseases of the respiratory system,J10_LOWCHRON,Inverse variance weighted,9,1.03 [0.91-1.15],0.657527809677131,trans
AMOT,Angiomotin,Chapter IX Diseases of the circulatory system,I9_VARICVEOES,Inverse variance weighted,9,0.91 [0.5-1.67],0.756771900553802,trans
AMOT,Angiomotin,Chapter V Mental and behavioural disorders,AUD,Inverse variance weighted,9,1.03 [0.84-1.24],0.800922712795776,trans
AMOT,Angiomotin,Chapter XI Diseases of the digestive system,K11_FIBROCHIRLIV,Inverse variance weighted,9,0.96 [0.61-1.5],0.848781730817563,trans
AMOT,Angiomotin,Chapter XI Diseases of the digestive system,K11_CD_STRICT2,Inverse variance weighted,9,1.04 [0.57-1.89],0.905086540293782,trans
AMOT,Angiomotin,Chapter XI Diseases of the digestive system,K11_ENERCOLNONINF,Inverse variance weighted,9,1 [0.85-1.17],0.974355890843116,trans
