Disease_category,Disease,Protein,Protein_definition,Method,Nb_SNP,OR[95%CI],P_value
Chapter IX Diseases of the circulatory system,Hypertension,FGF5,Fibroblast growth factor 5,Inverse variance weighted,43,1.13 [1.11-1.16],1.68920797539183e-24
Chapter IX Diseases of the circulatory system,Hypertension,ACE,Angiotensin-converting enzyme,Inverse variance weighted,27,1.07 [1.04-1.11],7.07570063607047e-07
Chapter IX Diseases of the circulatory system,Hypertension,SHISA5,Protein shisa-5,Inverse variance weighted,16,1.19 [1.10-1.30],3.6830518917875e-05
Chapter IX Diseases of the circulatory system,Hypertension,PPP1R12A,Protein phosphatase 1 regulatory subunit 12A,Wald ratio,1,1.88 [1.37-2.57],8.54086378933994e-05
Chapter IX Diseases of the circulatory system,Hypertension,NTproBNP,N-terminal prohormone of brain natriuretic peptide,Inverse variance weighted,20,0.86 [0.81-0.92],2.7685839598004e-06
Chapter IX Diseases of the circulatory system,Hypertension,IGFBP6,Insulin-like growth factor-binding protein 6,Inverse variance weighted,6,1.31 [1.17-1.46],2.60353736103965e-06
Chapter IX Diseases of the circulatory system,Hypertension,POLR2F,"DNA-directed RNA polymerases I, II, and III subunit RPABC2",Wald ratio,1,1.80 [1.37-2.38],3.31933139115348e-05
Chapter IX Diseases of the circulatory system,Hypertension,IFNLR1,Interferon lambda receptor 1,Inverse variance weighted,9,1.06 [1.03-1.09],4.62548956998506e-05
Chapter IX Diseases of the circulatory system,Hypertension,FURIN,Furin,Inverse variance weighted,6,1.33 [1.17-1.51],1.53079279325351e-05
Chapter IX Diseases of the circulatory system,Hypertension,NPPB,Natriuretic peptides B,Inverse variance weighted,3,0.77 [0.72-0.82],1.6858489615483798e-16
