Protein,Protein_definition,Disease_category,Disease,Method,Nb_SNP,OR[95%CI],P_value
IL12B,Interleukin-12 subunit beta,Chapter II Neoplasms,"Chronic lymphocytic leukaemia and small lyphocytis leukaemia, excluding all cancers (controls excluding all cancers)",Inverse variance weighted,63,0.76 [0.64-0.90],0.0012707932801984
IL12B,Interleukin-12 subunit beta,Chapter III Diseases of the blood and blood-forming organs and certain disorders involving the immune mechanism,Other and unspecified anaemias,Inverse variance weighted,63,1.05 [1.01-1.09],0.0255505127234702
IL12B,Interleukin-12 subunit beta,"Chapter IV Endocrine, nutritional and metabolic diseases",Acidosis,Inverse variance weighted,63,1.24 [1.02-1.51],0.0302190229401236
IL12B,Interleukin-12 subunit beta,Chapter IX Diseases of the circulatory system,Angina pectoris,Inverse variance weighted,63,0.97 [0.94-0.99],0.0114057474105709
IL12B,Interleukin-12 subunit beta,Chapter IX Diseases of the circulatory system,Major coronary heart disease event,Inverse variance weighted,63,0.96 [0.94-1.00],0.0237130554529163
IL12B,Interleukin-12 subunit beta,Chapter IX Diseases of the circulatory system,Coronary atherosclerosis,Inverse variance weighted,63,0.97 [0.94-0.99],0.0148326264303133
IL12B,Interleukin-12 subunit beta,Chapter IX Diseases of the circulatory system,"Ischaemic heart disease, wide definition",Inverse variance weighted,63,0.97 [0.94-0.99],0.0021826472874091
IL12B,Interleukin-12 subunit beta,Chapter IX Diseases of the circulatory system,Death due to cardiac causes,Inverse variance weighted,63,0.97 [0.93-1.00],0.0392733760215647
IL12B,Interleukin-12 subunit beta,Chapter X Diseases of the respiratory system,Pleural effusion,Inverse variance weighted,63,0.92 [0.86-0.98],0.0128963430551732
IL12B,Interleukin-12 subunit beta,Chapter XI Diseases of the digestive system,Other noninfective gastroenteritis and colitis,Inverse variance weighted,63,1.07 [1.02-1.13],0.0094665450101884
IL12B,Interleukin-12 subunit beta,Chapter XII Diseases of the skin and subcutaneous tissue,Infections of the skin and subcutaneous tissue,Inverse variance weighted,63,1.05 [1.02-1.09],0.0006496992523699
IL12B,Interleukin-12 subunit beta,Chapter XII Diseases of the skin and subcutaneous tissue,"Ulcer of lower limb, not elsewhere classified",Inverse variance weighted,63,1.12 [1.03-1.21],0.0058137321418855
IL12B,Interleukin-12 subunit beta,Chapter XIV Diseases of the genitourinary system,Chronic kidney disease,Inverse variance weighted,63,0.95 [0.90-1.00],0.0362566972175058
