Disease_category,Disease,Protein,Protein_definition,Method,Nb_SNP,OR[95%CI],P_value
"Chapter IV Endocrine, nutritional and metabolic diseases",Volume depletion,MEP1B,Meprin A subunit beta,Inverse variance weighted,72,1.08 [1.02-1.14],0.004120100020404
"Chapter IV Endocrine, nutritional and metabolic diseases",Volume depletion,DKK4,Dickkopf-related protein 4,Inverse variance weighted,18,0.56 [0.42-0.74],7.1045941423191e-05
"Chapter IV Endocrine, nutritional and metabolic diseases",Volume depletion,ANGPTL4,Angiopoietin-related protein 4,Inverse variance weighted,8,1.25 [1.06-1.47],0.0090566372541761
"Chapter IV Endocrine, nutritional and metabolic diseases",Volume depletion,IL4R,Interleukin-4 receptor subunit alpha,Inverse variance weighted,18,1.27 [1.10-1.47],0.0008865178687572
"Chapter IV Endocrine, nutritional and metabolic diseases",Volume depletion,RNASE4,Ribonuclease 4,Inverse variance weighted,13,0.81 [0.70-0.94],0.0066696214027459
"Chapter IV Endocrine, nutritional and metabolic diseases",Volume depletion,OSMR,Oncostatin-M-specific receptor subunit beta,Inverse variance weighted,40,1.14 [1.03-1.27],0.0097534068450796
"Chapter IV Endocrine, nutritional and metabolic diseases",Volume depletion,ITIH3,Inter-alpha-trypsin inhibitor heavy chain H3,Inverse variance weighted,42,0.83 [0.73-0.95],0.007807933425698
"Chapter IV Endocrine, nutritional and metabolic diseases",Volume depletion,NRP2,Neuropilin-2,Inverse variance weighted,26,0.76 [0.63-0.91],0.0024135657723888
"Chapter IV Endocrine, nutritional and metabolic diseases",Volume depletion,OGN,Mimecan,Inverse variance weighted,37,0.86 [0.76-0.96],0.0083538343265055
"Chapter IV Endocrine, nutritional and metabolic diseases",Volume depletion,CCL14,C-C motif chemokine 14,Inverse variance weighted,17,0.87 [0.79-0.96],0.0053373244405729
"Chapter IV Endocrine, nutritional and metabolic diseases",Volume depletion,ANXA10,Annexin A10,Wald ratio,1,4.47 [1.54-13.04],0.0060397972642948
