Disease_category,Disease,Protein,Protein_definition,Method,Nb_SNP,OR[95%CI],P_value
Chapter I Certain infectious and parasitic diseases,Diarrhoea and gastroenteritis of presumed infectious origin,FABP1,"Fatty acid-binding protein, liver",Inverse variance weighted,6,1.10 [1.03-1.18],0.0052551576160129
Chapter I Certain infectious and parasitic diseases,Diarrhoea and gastroenteritis of presumed infectious origin,FAM3D,Protein FAM3D,Inverse variance weighted,56,1.05 [1.02-1.08],0.0026629435235221
Chapter I Certain infectious and parasitic diseases,Diarrhoea and gastroenteritis of presumed infectious origin,ACTA2,"Actin, aortic smooth muscle",Wald ratio,1,1.45 [1.10-1.93],0.0094942553432121
Chapter I Certain infectious and parasitic diseases,Diarrhoea and gastroenteritis of presumed infectious origin,IL19,Interleukin-19,Inverse variance weighted,21,0.93 [0.89-0.97],0.0013928432272106
Chapter I Certain infectious and parasitic diseases,Diarrhoea and gastroenteritis of presumed infectious origin,PIGR,Polymeric immunoglobulin receptor,Inverse variance weighted,31,0.90 [0.84-0.97],0.0049046349083921
Chapter I Certain infectious and parasitic diseases,Diarrhoea and gastroenteritis of presumed infectious origin,NECTIN2,Nectin-2,Inverse variance weighted,8,0.92 [0.88-0.97],0.001572269955367
Chapter I Certain infectious and parasitic diseases,Diarrhoea and gastroenteritis of presumed infectious origin,ITGA5,Integrin alpha-5,Inverse variance weighted,19,1.10 [1.02-1.17],0.0085913373893863
Chapter I Certain infectious and parasitic diseases,Diarrhoea and gastroenteritis of presumed infectious origin,CD4,T-cell surface glycoprotein CD4,Inverse variance weighted,13,1.07 [1.03-1.12],0.001843385056277
Chapter I Certain infectious and parasitic diseases,Diarrhoea and gastroenteritis of presumed infectious origin,CD5,T-cell surface glycoprotein CD5,Inverse variance weighted,13,1.14 [1.06-1.23],0.0007288097095806
Chapter I Certain infectious and parasitic diseases,Diarrhoea and gastroenteritis of presumed infectious origin,CDH1,Cadherin-1,Inverse variance weighted,17,1.11 [1.05-1.17],0.0001154632845761
Chapter I Certain infectious and parasitic diseases,Diarrhoea and gastroenteritis of presumed infectious origin,TNFRSF6B,Tumor necrosis factor receptor superfamily member 6B,Inverse variance weighted,26,0.95 [0.91-0.98],0.0040573978822696
