Disease_category,Disease,Protein,Protein_definition,Method,Nb_SNP,OR[95%CI],P_value
Chapter IX Diseases of the circulatory system,Hypertension,SPINK4,Serine protease inhibitor Kazal-type 4,Inverse variance weighted,43,1.03 [1.01-1.06],0.0008202507066947
Chapter IX Diseases of the circulatory system,Hypertension,UMOD,Uromodulin,Inverse variance weighted,62,1.03 [1.01-1.06],0.00873369207521
Chapter IX Diseases of the circulatory system,Hypertension,WARS,"Tryptophan--tRNA ligase, cytoplasmic",Inverse variance weighted,5,1.10 [1.05-1.16],0.0002213339217423
Chapter IX Diseases of the circulatory system,Hypertension,LAIR2,Leukocyte-associated immunoglobulin-like receptor 2,Inverse variance weighted,37,1.03 [1.01-1.04],0.0018188638970569
Chapter IX Diseases of the circulatory system,Hypertension,CCL4,C-C motif chemokine 4,Inverse variance weighted,38,1.04 [1.02-1.07],0.000443717742928
Chapter IX Diseases of the circulatory system,Hypertension,EFNA4,Ephrin-A4,Inverse variance weighted,5,0.88 [0.81-0.96],0.0040773573887614
Chapter IX Diseases of the circulatory system,Hypertension,FGF5,Fibroblast growth factor 5,Inverse variance weighted,43,1.13 [1.11-1.16],1.68920797539183e-24
Chapter IX Diseases of the circulatory system,Hypertension,ACE,Angiotensin-converting enzyme,Inverse variance weighted,27,1.07 [1.04-1.11],7.07570063607047e-07
Chapter IX Diseases of the circulatory system,Hypertension,NT5C1A,Cytosolic 5'-nucleotidase 1A,Inverse variance weighted,4,1.14 [1.07-1.22],0.0001539583481942
Chapter IX Diseases of the circulatory system,Hypertension,SHISA5,Protein shisa-5,Inverse variance weighted,16,1.19 [1.10-1.30],3.6830518917875e-05
Chapter IX Diseases of the circulatory system,Hypertension,NELL1,Protein kinase C-binding protein NELL1,Inverse variance weighted,42,1.04 [1.01-1.07],0.0053417273096743
Chapter IX Diseases of the circulatory system,Hypertension,EPO,Erythropoietin,Inverse variance weighted,14,0.92 [0.86-0.98],0.0096084338571907
Chapter IX Diseases of the circulatory system,Hypertension,CD163,Scavenger receptor cysteine-rich type 1 protein M130,Inverse variance weighted,38,1.12 [1.03-1.22],0.0058616297694216
Chapter IX Diseases of the circulatory system,Hypertension,TALDO1,Transaldolase,Inverse variance weighted,4,1.14 [1.03-1.25],0.0094672032125301
Chapter IX Diseases of the circulatory system,Hypertension,PPP1R12A,Protein phosphatase 1 regulatory subunit 12A,Wald ratio,1,1.88 [1.37-2.57],8.54086378933994e-05
Chapter IX Diseases of the circulatory system,Hypertension,NTproBNP,N-terminal prohormone of brain natriuretic peptide,Inverse variance weighted,20,0.86 [0.81-0.92],2.7685839598004e-06
Chapter IX Diseases of the circulatory system,Hypertension,IGFBP6,Insulin-like growth factor-binding protein 6,Inverse variance weighted,6,1.31 [1.17-1.46],2.60353736103965e-06
Chapter IX Diseases of the circulatory system,Hypertension,IFNGR2,Interferon gamma receptor 2,Inverse variance weighted,34,1.03 [1.01-1.06],0.0025237131709016
Chapter IX Diseases of the circulatory system,Hypertension,NUCB2,Nucleobindin-2,Inverse variance weighted,28,0.96 [0.93-0.98],0.0008467851726915
Chapter IX Diseases of the circulatory system,Hypertension,POLR2F,"DNA-directed RNA polymerases I, II, and III subunit RPABC2",Wald ratio,1,1.80 [1.37-2.38],3.31933139115348e-05
Chapter IX Diseases of the circulatory system,Hypertension,DMP1,Dentin matrix acidic phosphoprotein 1,Inverse variance weighted,17,0.92 [0.87-0.98],0.0052737372093627
Chapter IX Diseases of the circulatory system,Hypertension,SULT2A1,Bile salt sulfotransferase,Inverse variance weighted,8,0.95 [0.91-0.98],0.005581989006403
Chapter IX Diseases of the circulatory system,Hypertension,PIGR,Polymeric immunoglobulin receptor,Inverse variance weighted,31,0.93 [0.89-0.98],0.0037063804962252
Chapter IX Diseases of the circulatory system,Hypertension,IFNLR1,Interferon lambda receptor 1,Inverse variance weighted,9,1.06 [1.03-1.09],4.62548956998506e-05
Chapter IX Diseases of the circulatory system,Hypertension,CTSB,Cathepsin B,Inverse variance weighted,50,0.95 [0.92-0.98],0.0043732273468067
Chapter IX Diseases of the circulatory system,Hypertension,CA14,Carbonic anhydrase 14,Inverse variance weighted,21,0.89 [0.83-0.96],0.0015934996457529
Chapter IX Diseases of the circulatory system,Hypertension,FURIN,Furin,Inverse variance weighted,6,1.33 [1.17-1.51],1.53079279325351e-05
Chapter IX Diseases of the circulatory system,Hypertension,ITGA5,Integrin alpha-5,Inverse variance weighted,19,0.91 [0.85-0.97],0.0059719692521341
Chapter IX Diseases of the circulatory system,Hypertension,MAPK9,Mitogen-activated protein kinase 9,Inverse variance weighted,2,0.86 [0.79-0.95],0.0023117530754711
Chapter IX Diseases of the circulatory system,Hypertension,KHK,Ketohexokinase,Inverse variance weighted,26,1.08 [1.03-1.13],0.0012013251814128
Chapter IX Diseases of the circulatory system,Hypertension,NPPB,Natriuretic peptides B,Inverse variance weighted,3,0.77 [0.72-0.82],1.6858489615483798e-16
Chapter IX Diseases of the circulatory system,Hypertension,SHMT1,"Serine hydroxymethyltransferase, cytosolic",Inverse variance weighted,41,1.03 [1.01-1.06],0.0020479579099479
Chapter IX Diseases of the circulatory system,Hypertension,GSR,"Glutathione reductase, mitochondrial",Wald ratio,1,1.06 [1.02-1.10],0.0012918603504619
