Disease_category,Disease,Protein,Protein_definition,Method,Nb_SNP,OR[95%CI],P_value
"Chapter IV Endocrine, nutritional and metabolic diseases",Other disorders of glucose regulation and pancreatic internal secretion,CTSO,Cathepsin O,Inverse variance weighted,22,1.21 [1.06-1.40],0.0067812269955807
"Chapter IV Endocrine, nutritional and metabolic diseases",Other disorders of glucose regulation and pancreatic internal secretion,DLL1,Delta-like protein 1,Inverse variance weighted,13,0.70 [0.53-0.92],0.0095836529457943
"Chapter IV Endocrine, nutritional and metabolic diseases",Other disorders of glucose regulation and pancreatic internal secretion,CD14,Monocyte differentiation antigen CD14,Inverse variance weighted,17,1.26 [1.08-1.47],0.0032059981478656
"Chapter IV Endocrine, nutritional and metabolic diseases",Other disorders of glucose regulation and pancreatic internal secretion,NFASC,Neurofascin,Inverse variance weighted,19,0.84 [0.73-0.96],0.0098244450303574
"Chapter IV Endocrine, nutritional and metabolic diseases",Other disorders of glucose regulation and pancreatic internal secretion,DTNB,Dystrobrevin beta,Inverse variance weighted,4,0.38 [0.19-0.73],0.0036837418189799
"Chapter IV Endocrine, nutritional and metabolic diseases",Other disorders of glucose regulation and pancreatic internal secretion,LY9,T-lymphocyte surface antigen Ly-9,Inverse variance weighted,36,1.23 [1.10-1.36],0.0001522099988861
"Chapter IV Endocrine, nutritional and metabolic diseases",Other disorders of glucose regulation and pancreatic internal secretion,IGSF8,Immunoglobulin superfamily member 8,Inverse variance weighted,6,0.68 [0.51-0.90],0.0080798097396905
"Chapter IV Endocrine, nutritional and metabolic diseases",Other disorders of glucose regulation and pancreatic internal secretion,SLURP1,Secreted Ly-6/uPAR-related protein 1,Inverse variance weighted,24,0.82 [0.71-0.95],0.0071862489010143
"Chapter IV Endocrine, nutritional and metabolic diseases",Other disorders of glucose regulation and pancreatic internal secretion,NUCB2,Nucleobindin-2,Inverse variance weighted,28,0.82 [0.71-0.94],0.0042567953599405
"Chapter IV Endocrine, nutritional and metabolic diseases",Other disorders of glucose regulation and pancreatic internal secretion,PLA2G15,Phospholipase A2 group XV,Inverse variance weighted,32,0.81 [0.71-0.91],0.0006245396563335
"Chapter IV Endocrine, nutritional and metabolic diseases",Other disorders of glucose regulation and pancreatic internal secretion,CDH15,Cadherin-15,Inverse variance weighted,22,0.74 [0.65-0.86],5.26669871111114e-05
