Disease_category,Disease,Protein,Protein_definition,Method,Nb_SNP,OR[95%CI],P_value
Chapter XI Diseases of the digestive system,Other diseases of intestines,PIGR,Polymeric immunoglobulin receptor,Inverse variance weighted,31,0.90 [0.83-0.96],0.0018259758951595
Chapter XI Diseases of the digestive system,Other diseases of intestines,MMP12,Macrophage metalloelastase,Inverse variance weighted,21,1.04 [1.02-1.06],1.37668895771664e-05
Chapter XI Diseases of the digestive system,Other diseases of intestines,LMNB2,Lamin-B2,Inverse variance weighted,9,0.88 [0.81-0.96],0.0033154441734441
Chapter XI Diseases of the digestive system,Other diseases of intestines,NTproBNP,N-terminal prohormone of brain natriuretic peptide,Inverse variance weighted,20,1.05 [1.01-1.10],0.0080196157138655
Chapter XI Diseases of the digestive system,Other diseases of intestines,ASGR1,Asialoglycoprotein receptor 1,Inverse variance weighted,8,0.89 [0.82-0.96],0.0022925497908693
Chapter XI Diseases of the digestive system,Other diseases of intestines,ADAMTSL2,ADAMTS-like protein 2,Inverse variance weighted,9,0.91 [0.85-0.98],0.0097531630646277
Chapter XI Diseases of the digestive system,Other diseases of intestines,EPHA1,Ephrin type-A receptor 1,Inverse variance weighted,12,0.95 [0.91-0.99],0.00728520186774
Chapter XI Diseases of the digestive system,Other diseases of intestines,TNFRSF11A,Tumor necrosis factor receptor superfamily member 11A,Inverse variance weighted,35,1.03 [1.01-1.06],0.0038843532453481
Chapter XI Diseases of the digestive system,Other diseases of intestines,PIK3IP1,Phosphoinositide-3-kinase-interacting protein 1,Inverse variance weighted,17,1.06 [1.02-1.11],0.0068109716351644
Chapter XI Diseases of the digestive system,Other diseases of intestines,TFRC,Transferrin receptor protein 1,Inverse variance weighted,48,0.96 [0.93-0.98],0.0005754745603522
Chapter XI Diseases of the digestive system,Other diseases of intestines,CXCL10,C-X-C motif chemokine 10,Inverse variance weighted,9,0.95 [0.92-0.99],0.0058604077959606
