Disease_category,Disease,Protein,Protein_definition,NB_individual,NB_case,HR[95%CI],P_value
Chapter I Certain infectious and parasitic diseases,Implicit Sepsis,ACE2,Angiotensin-converting enzyme 2,16295,2210,1.29 [1.21-1.37],1.678518763623344e-14
Chapter I Certain infectious and parasitic diseases,Implicit Sepsis,ACTA2,"Actin, aortic smooth muscle",16295,2210,1.46 [1.37-1.56],1.3482314994084104e-29
Chapter I Certain infectious and parasitic diseases,Implicit Sepsis,ACVRL1,Serine/threonine-protein kinase receptor R3,16428,2241,2.84 [2.49-3.23],2.988609679991736e-56
Chapter I Certain infectious and parasitic diseases,Implicit Sepsis,ADA2,Adenosine deaminase 2,16506,2241,1.67 [1.54-1.81],5.783061024326039e-35
Chapter I Certain infectious and parasitic diseases,Implicit Sepsis,ADAM12,Disintegrin and metalloproteinase domain-containing protein 12,13972,1851,1.87 [1.67-2.09],1.0515108067127704e-27
Chapter I Certain infectious and parasitic diseases,Implicit Sepsis,ADAM8,Disintegrin and metalloproteinase domain-containing protein 8,16735,2283,1.80 [1.60-2.02],2.8016498458602186e-22
Chapter I Certain infectious and parasitic diseases,Implicit Sepsis,ADAM9,Disintegrin and metalloproteinase domain-containing protein 9,14344,1904,2.05 [1.80-2.35],3.2408519798927873e-26
Chapter I Certain infectious and parasitic diseases,Implicit Sepsis,ADAMTS15,A disintegrin and metalloproteinase with thrombospondin motifs 15,16522,2257,1.40 [1.27-1.53],1.3822862567105284e-12
Chapter I Certain infectious and parasitic diseases,Implicit Sepsis,ADAMTSL2,ADAMTS-like protein 2,14403,1908,1.82 [1.63-2.04],1.6481767402313714e-25
Chapter I Certain infectious and parasitic diseases,Implicit Sepsis,ADGRE1,Adhesion G protein-coupled receptor E1,14344,1904,1.30 [1.20-1.40],5.15089376413516e-11
Chapter I Certain infectious and parasitic diseases,Implicit Sepsis,ADGRE5,Adhesion G protein-coupled receptor E5,16717,2273,1.47 [1.31-1.65],4.381501493505084e-11
Chapter I Certain infectious and parasitic diseases,Implicit Sepsis,ADGRG1,Adhesion G-protein coupled receptor G1,16522,2257,1.19 [1.14-1.23],2.86692301615436e-19
Chapter I Certain infectious and parasitic diseases,Implicit Sepsis,ADM,Pro-adrenomedullin,16755,2286,3.87 [3.34-4.48],2.2534235240771745e-73
Chapter I Certain infectious and parasitic diseases,Implicit Sepsis,AGR2,Anterior gradient protein 2 homolog,16117,2205,1.21 [1.16-1.25],6.237909413275197e-21
Chapter I Certain infectious and parasitic diseases,Implicit Sepsis,AGRN,Agrin,16644,2266,1.99 [1.81-2.19],1.2169525654022526e-45
Chapter I Certain infectious and parasitic diseases,Implicit Sepsis,ALCAM,CD166 antigen,16804,2286,2.33 [1.94-2.79],1.0127760662100992e-19
Chapter I Certain infectious and parasitic diseases,Implicit Sepsis,ALPP,"Alkaline phosphatase, placental type",16522,2257,1.15 [1.11-1.19],9.640444758501536e-16
Chapter I Certain infectious and parasitic diseases,Implicit Sepsis,AMBP,Protein AMBP,16730,2282,3.17 [2.65-3.79],2.4568181400887105e-36
Chapter I Certain infectious and parasitic diseases,Implicit Sepsis,ANG,Angiogenin,16555,2247,1.67 [1.50-1.85],1.1242575562820825e-21
Chapter I Certain infectious and parasitic diseases,Implicit Sepsis,ANGPT2,Angiopoietin-2,16755,2286,1.82 [1.66-2.00],1.0315034754156012e-35
Chapter I Certain infectious and parasitic diseases,Implicit Sepsis,ANGPTL1,Angiopoietin-related protein 1,16340,2216,1.90 [1.67-2.16],5.486278844347698e-22
Chapter I Certain infectious and parasitic diseases,Implicit Sepsis,ANGPTL4,Angiopoietin-related protein 4,16621,2263,1.78 [1.64-1.94],4.800063122367879e-42
Chapter I Certain infectious and parasitic diseases,Implicit Sepsis,ANGPTL7,Angiopoietin-related protein 7,16755,2286,1.42 [1.29-1.57],4.364710098781323e-12
Chapter I Certain infectious and parasitic diseases,Implicit Sepsis,ANXA10,Annexin A10,16237,2226,1.18 [1.13-1.23],5.857294702284243e-15
Chapter I Certain infectious and parasitic diseases,Implicit Sepsis,AOC3,Membrane primary amine oxidase,16666,2266,1.70 [1.49-1.93],5.557173352879924e-16
Chapter I Certain infectious and parasitic diseases,Implicit Sepsis,APOA2,Apolipoprotein A-II,14407,1910,1.36 [1.24-1.48],9.334252007377238e-12
Chapter I Certain infectious and parasitic diseases,Implicit Sepsis,AREG,Amphiregulin,16522,2257,2.22 [2.06-2.39],4.0245692461901554e-98
Chapter I Certain infectious and parasitic diseases,Implicit Sepsis,ASGR1,Asialoglycoprotein receptor 1,16462,2246,2.25 [2.02-2.50],1.3572959890484494e-50
Chapter I Certain infectious and parasitic diseases,Implicit Sepsis,ASGR2,Asialoglycoprotein receptor 2,14407,1910,2.31 [1.97-2.71],9.281569286496024e-25
Chapter I Certain infectious and parasitic diseases,Implicit Sepsis,ATRAID,All-trans retinoic acid-induced differentiation factor,14344,1904,1.73 [1.60-1.87],1.3502332253417969e-40
Chapter I Certain infectious and parasitic diseases,Implicit Sepsis,B2M,Beta-2-microglobulin,14397,1911,1.54 [1.44-1.64],1.811644566531935e-40
Chapter I Certain infectious and parasitic diseases,Implicit Sepsis,B4GALT1,"Beta-1,4-galactosyltransferase 1",16644,2266,2.27 [1.99-2.59],2.3248041017298224e-34
Chapter I Certain infectious and parasitic diseases,Implicit Sepsis,BAIAP2,Brain-specific angiogenesis inhibitor 1-associated protein 2,16227,2212,1.21 [1.15-1.28],7.04795213901727e-12
Chapter I Certain infectious and parasitic diseases,Implicit Sepsis,BAMBI,BMP and activin membrane-bound inhibitor homolog,16227,2212,1.74 [1.55-1.95],2.2509445145295348e-21
Chapter I Certain infectious and parasitic diseases,Implicit Sepsis,BCAM,Basal cell adhesion molecule,16610,2272,1.85 [1.60-2.15],1.1699918574380001e-16
Chapter I Certain infectious and parasitic diseases,Implicit Sepsis,BCAN,Brevican core protein,16462,2246,0.63 [0.56-0.70],1.1901744304135493e-17
Chapter I Certain infectious and parasitic diseases,Implicit Sepsis,BMPER,BMP-binding endothelial regulator protein,14051,1858,2.47 [2.05-2.99],7.831560047957642e-21
Chapter I Certain infectious and parasitic diseases,Implicit Sepsis,BSG,Basigin,16771,2280,3.33 [2.80-3.96],5.090046587989874e-42
Chapter I Certain infectious and parasitic diseases,Implicit Sepsis,BST2,Bone marrow stromal antigen 2,16759,2285,1.45 [1.36-1.54],1.7280243283527606e-29
Chapter I Certain infectious and parasitic diseases,Implicit Sepsis,BTN2A1,Butyrophilin subfamily 2 member A1,16644,2266,2.27 [1.99-2.57],2.6060767600013705e-36
Chapter I Certain infectious and parasitic diseases,Implicit Sepsis,BTN3A2,Butyrophilin subfamily 3 member A2,16576,2248,1.60 [1.46-1.76],2.9116156911724243e-24
Chapter I Certain infectious and parasitic diseases,Implicit Sepsis,C1QA,Complement C1q subcomponent subunit A,16718,2277,2.24 [1.92-2.62],4.8286096287980345e-24
Chapter I Certain infectious and parasitic diseases,Implicit Sepsis,C1QTNF1,Complement C1q tumor necrosis factor-related protein 1,16666,2266,1.33 [1.22-1.44],5.949943702290926e-12
Chapter I Certain infectious and parasitic diseases,Implicit Sepsis,C7,Complement component C7,14035,1860,2.44 [2.13-2.80],2.83869639829163e-37
Chapter I Certain infectious and parasitic diseases,Implicit Sepsis,CA12,Carbonic anhydrase 12,16522,2257,1.63 [1.46-1.82],3.0082818263192092e-18
Chapter I Certain infectious and parasitic diseases,Implicit Sepsis,CA6,Carbonic anhydrase 6,16563,2270,0.81 [0.76-0.86],6.1520211589388034e-12
Chapter I Certain infectious and parasitic diseases,Implicit Sepsis,CA9,Carbonic anhydrase 9,16755,2286,1.35 [1.26-1.46],1.0555618176887022e-15
Chapter I Certain infectious and parasitic diseases,Implicit Sepsis,CALB2,Calretinin,16237,2226,1.35 [1.24-1.47],1.505779449579268e-12
Chapter I Certain infectious and parasitic diseases,Implicit Sepsis,CALCA,Calcitonin,16443,2244,1.24 [1.18-1.31],1.3724742549468781e-17
Chapter I Certain infectious and parasitic diseases,Implicit Sepsis,CALCB,Calcitonin gene-related peptide 2,14358,1904,1.43 [1.29-1.58],2.5541792892014305e-12
Chapter I Certain infectious and parasitic diseases,Implicit Sepsis,CANT1,Soluble calcium-activated nucleotidase 1,16544,2244,2.00 [1.66-2.40],1.784004606040326e-13
Chapter I Certain infectious and parasitic diseases,Implicit Sepsis,CAPG,Macrophage-capping protein,16501,2250,1.36 [1.28-1.44],5.26080959124271e-24
Chapter I Certain infectious and parasitic diseases,Implicit Sepsis,CCDC80,Coiled-coil domain-containing protein 80,16599,2251,1.65 [1.50-1.82],9.426856193994433e-24
Chapter I Certain infectious and parasitic diseases,Implicit Sepsis,CCL11,Eotaxin,16800,2285,1.37 [1.24-1.52],3.5176321568315103e-10
Chapter I Certain infectious and parasitic diseases,Implicit Sepsis,CCL14,C-C motif chemokine 14,16555,2247,1.53 [1.42-1.65],5.250137495349194e-28
Chapter I Certain infectious and parasitic diseases,Implicit Sepsis,CCL15,C-C motif chemokine 15,16804,2286,1.58 [1.46-1.71],4.99636541975687e-30
Chapter I Certain infectious and parasitic diseases,Implicit Sepsis,CCL16,C-C motif chemokine 16,16804,2286,1.39 [1.29-1.50],2.391772988709605e-17
Chapter I Certain infectious and parasitic diseases,Implicit Sepsis,CCL18,C-C motif chemokine 18,16373,2217,1.19 [1.14-1.25],2.7236981778111935e-13
Chapter I Certain infectious and parasitic diseases,Implicit Sepsis,CCL20,C-C motif chemokine 20,16800,2285,1.23 [1.19-1.28],1.6348494767721003e-31
Chapter I Certain infectious and parasitic diseases,Implicit Sepsis,CCL21,C-C motif chemokine 21,16644,2266,1.51 [1.40-1.62],2.628068376401721e-28
Chapter I Certain infectious and parasitic diseases,Implicit Sepsis,CCL22,C-C motif chemokine 22,16386,2240,1.25 [1.17-1.34],1.746665693568965e-10
Chapter I Certain infectious and parasitic diseases,Implicit Sepsis,CCL23,C-C motif chemokine 23,16644,2266,1.35 [1.23-1.47],4.892214521216868e-11
Chapter I Certain infectious and parasitic diseases,Implicit Sepsis,CCL25,C-C motif chemokine 25,16800,2285,1.34 [1.24-1.45],2.5452437416864856e-14
Chapter I Certain infectious and parasitic diseases,Implicit Sepsis,CCL3,C-C motif chemokine 3,16576,2248,1.25 [1.20-1.30],2.585154683346105e-25
Chapter I Certain infectious and parasitic diseases,Implicit Sepsis,CCL7,C-C motif chemokine 7,16576,2248,1.28 [1.21-1.35],4.230646741937408e-18
Chapter I Certain infectious and parasitic diseases,Implicit Sepsis,CCN3,CCN family member 3,16772,2281,1.81 [1.63-2.01],1.01405427625488e-28
Chapter I Certain infectious and parasitic diseases,Implicit Sepsis,CCN4,CCN family member 4,16755,2286,1.50 [1.37-1.64],1.3793610539312766e-19
Chapter I Certain infectious and parasitic diseases,Implicit Sepsis,CD14,Monocyte differentiation antigen CD14,16249,2214,1.65 [1.51-1.80],8.934483125752469e-28
Chapter I Certain infectious and parasitic diseases,Implicit Sepsis,CD160,CD160 antigen,16800,2285,1.39 [1.29-1.50],8.38051108496062e-18
Chapter I Certain infectious and parasitic diseases,Implicit Sepsis,CD163,Scavenger receptor cysteine-rich type 1 protein M130,16666,2266,1.48 [1.37-1.61],1.7090919328066692e-21
Chapter I Certain infectious and parasitic diseases,Implicit Sepsis,CD27,CD27 antigen,16645,2266,2.07 [1.91-2.25],1.3352525755178512e-70
