Disease_category,Disease,Protein,Protein_definition,NB_individual,NB_case,HR[95%CI],P_value
Chapter V Mental and behavioural disorders,"Substance abuse, excluding more controls",ABCA2,ATP-binding cassette sub-family A member 2,16789,1204,1.32 [1.15-1.53],0.0001311438425593
Chapter V Mental and behavioural disorders,"Substance abuse, excluding more controls",ACAA1,"3-ketoacyl-CoA thiolase, peroxisomal",19413,1415,1.18 [1.11-1.24],1.815000371447473e-08
Chapter V Mental and behavioural disorders,"Substance abuse, excluding more controls",ACAN,Aggrecan core protein,19682,1438,0.72 [0.60-0.85],0.0001285909285734
Chapter V Mental and behavioural disorders,"Substance abuse, excluding more controls",ACE2,Angiotensin-converting enzyme 2,19484,1436,1.33 [1.23-1.44],5.959563690311568e-13
Chapter V Mental and behavioural disorders,"Substance abuse, excluding more controls",ACP5,Tartrate-resistant acid phosphatase type 5,19977,1460,1.30 [1.13-1.49],0.0002824204664998
Chapter V Mental and behavioural disorders,"Substance abuse, excluding more controls",ACVRL1,Serine/threonine-protein kinase receptor R3,19653,1442,1.83 [1.56-2.15],2.015112239537968e-13
Chapter V Mental and behavioural disorders,"Substance abuse, excluding more controls",ACY1,Aminoacylase-1,19876,1453,1.31 [1.22-1.40],2.698490800879096e-13
Chapter V Mental and behavioural disorders,"Substance abuse, excluding more controls",ADA2,Adenosine deaminase 2,19758,1441,1.20 [1.08-1.33],0.0008484552982172
Chapter V Mental and behavioural disorders,"Substance abuse, excluding more controls",ADAM12,Disintegrin and metalloproteinase domain-containing protein 12,16871,1216,1.68 [1.40-2.01],3.1795016623627875e-08
Chapter V Mental and behavioural disorders,"Substance abuse, excluding more controls",ADAM22,Disintegrin and metalloproteinase domain-containing protein 22,19686,1445,0.73 [0.64-0.82],8.37359972944651e-07
Chapter V Mental and behavioural disorders,"Substance abuse, excluding more controls",ADAMTS4,A disintegrin and metalloproteinase with thrombospondin motifs 4,16871,1216,1.35 [1.16-1.56],8.505710187320232e-05
Chapter V Mental and behavioural disorders,"Substance abuse, excluding more controls",ADAMTS8,A disintegrin and metalloproteinase with thrombospondin motifs 8,19953,1462,0.83 [0.75-0.92],0.0002478961042593
Chapter V Mental and behavioural disorders,"Substance abuse, excluding more controls",ADAMTSL2,ADAMTS-like protein 2,17385,1242,1.79 [1.53-2.10],6.256764824653947e-13
Chapter V Mental and behavioural disorders,"Substance abuse, excluding more controls",ADGRD1,Adhesion G-protein coupled receptor D1,17016,1209,1.48 [1.30-1.68],3.132501505459073e-09
Chapter V Mental and behavioural disorders,"Substance abuse, excluding more controls",ADGRG1,Adhesion G-protein coupled receptor G1,19775,1444,1.13 [1.07-1.19],3.272759440250256e-06
Chapter V Mental and behavioural disorders,"Substance abuse, excluding more controls",ADGRG2,Adhesion G-protein coupled receptor G2,19876,1453,0.72 [0.60-0.85],0.0001319437579512
Chapter V Mental and behavioural disorders,"Substance abuse, excluding more controls",ADM,Pro-adrenomedullin,20020,1460,2.24 [1.87-2.67],6.454596065803272e-19
Chapter V Mental and behavioural disorders,"Substance abuse, excluding more controls",AGER,Advanced glycosylation end product-specific receptor,19841,1449,0.80 [0.71-0.89],6.415340428506575e-05
Chapter V Mental and behavioural disorders,"Substance abuse, excluding more controls",AGR2,Anterior gradient protein 2 homolog,19273,1421,1.13 [1.08-1.19],1.7460079828109018e-07
Chapter V Mental and behavioural disorders,"Substance abuse, excluding more controls",AGRN,Agrin,19957,1459,1.43 [1.27-1.62],5.166726329862201e-09
Chapter V Mental and behavioural disorders,"Substance abuse, excluding more controls",AGXT,Serine--pyruvate aminotransferase,19876,1453,1.18 [1.11-1.25],6.523935366977537e-08
Chapter V Mental and behavioural disorders,"Substance abuse, excluding more controls",ALDH3A1,"Aldehyde dehydrogenase, dimeric NADP-preferring",19788,1453,1.22 [1.16-1.30],2.33252127503178e-12
Chapter V Mental and behavioural disorders,"Substance abuse, excluding more controls",ALDH5A1,"Succinate-semialdehyde dehydrogenase, mitochondrial",17344,1237,1.33 [1.18-1.50],5.296170473137948e-06
Chapter V Mental and behavioural disorders,"Substance abuse, excluding more controls",ALPP,"Alkaline phosphatase, placental type",19775,1444,1.27 [1.22-1.32],1.9100991241155323e-34
Chapter V Mental and behavioural disorders,"Substance abuse, excluding more controls",AMBP,Protein AMBP,19987,1459,1.60 [1.28-1.99],2.690385648738042e-05
Chapter V Mental and behavioural disorders,"Substance abuse, excluding more controls",AMOT,Angiomotin,17016,1209,0.71 [0.61-0.82],4.963455767821738e-06
Chapter V Mental and behavioural disorders,"Substance abuse, excluding more controls",ANG,Angiogenin,19833,1446,1.31 [1.15-1.50],7.258939072211381e-05
Chapter V Mental and behavioural disorders,"Substance abuse, excluding more controls",ANGPT2,Angiopoietin-2,20020,1460,1.71 [1.52-1.91],1.7955859165340078e-20
Chapter V Mental and behavioural disorders,"Substance abuse, excluding more controls",ANGPTL4,Angiopoietin-related protein 4,19922,1455,1.41 [1.27-1.56],7.001069646866451e-11
Chapter V Mental and behavioural disorders,"Substance abuse, excluding more controls",ANGPTL7,Angiopoietin-related protein 7,20020,1460,1.33 [1.17-1.50],7.219932287485743e-06
Chapter V Mental and behavioural disorders,"Substance abuse, excluding more controls",ANXA10,Annexin A10,19427,1432,1.09 [1.04-1.15],0.0006318676511609
Chapter V Mental and behavioural disorders,"Substance abuse, excluding more controls",APLP1,Amyloid-like protein 1,19876,1453,0.82 [0.75-0.90],1.7952524531339916e-05
Chapter V Mental and behavioural disorders,"Substance abuse, excluding more controls",APOA2,Apolipoprotein A-II,17396,1246,1.25 [1.12-1.39],4.59324000050938e-05
Chapter V Mental and behavioural disorders,"Substance abuse, excluding more controls",AREG,Amphiregulin,19775,1444,1.72 [1.56-1.89],3.271564976314852e-28
Chapter V Mental and behavioural disorders,"Substance abuse, excluding more controls",ASGR1,Asialoglycoprotein receptor 1,19686,1445,1.87 [1.64-2.14],3.763847736819176e-20
Chapter V Mental and behavioural disorders,"Substance abuse, excluding more controls",ASGR2,Asialoglycoprotein receptor 2,17396,1246,1.84 [1.51-2.25],1.9785537755258783e-09
Chapter V Mental and behavioural disorders,"Substance abuse, excluding more controls",AZU1,Azurocidin,19263,1417,1.10 [1.04-1.17],0.0005536362776865
Chapter V Mental and behavioural disorders,"Substance abuse, excluding more controls",B2M,Beta-2-microglobulin,17415,1251,1.45 [1.23-1.71],1.1632137640833028e-05
Chapter V Mental and behavioural disorders,"Substance abuse, excluding more controls",B4GALT1,"Beta-1,4-galactosyltransferase 1",19957,1459,1.36 [1.15-1.60],0.0002459417948892
Chapter V Mental and behavioural disorders,"Substance abuse, excluding more controls",BAIAP2,Brain-specific angiogenesis inhibitor 1-associated protein 2,19413,1415,1.17 [1.09-1.26],1.6201596231491136e-05
Chapter V Mental and behavioural disorders,"Substance abuse, excluding more controls",BCAN,Brevican core protein,19686,1445,0.64 [0.56-0.73],3.6419566661127966e-11
Chapter V Mental and behavioural disorders,"Substance abuse, excluding more controls",BNIP3L,BCL2/adenovirus E1B 19 kDa protein-interacting protein 3-like,16871,1216,1.26 [1.11-1.43],0.0002292018033828
Chapter V Mental and behavioural disorders,"Substance abuse, excluding more controls",BPIFB1,BPI fold-containing family B member 1,19819,1451,1.29 [1.20-1.39],1.7793942685465582e-11
Chapter V Mental and behavioural disorders,"Substance abuse, excluding more controls",BSG,Basigin,20026,1466,1.64 [1.32-2.03],7.395143993921127e-06
Chapter V Mental and behavioural disorders,"Substance abuse, excluding more controls",BST2,Bone marrow stromal antigen 2,20026,1465,1.42 [1.32-1.52],6.564257785390899e-21
Chapter V Mental and behavioural disorders,"Substance abuse, excluding more controls",BTN3A2,Butyrophilin subfamily 3 member A2,19827,1454,1.29 [1.16-1.44],2.5904718605820976e-06
Chapter V Mental and behavioural disorders,"Substance abuse, excluding more controls",C19orf12,Protein C19orf12,19427,1432,1.13 [1.06-1.20],0.0003887816123696
Chapter V Mental and behavioural disorders,"Substance abuse, excluding more controls",C5,Complement C5,17415,1251,1.90 [1.33-2.73],0.0004593573131765
Chapter V Mental and behavioural disorders,"Substance abuse, excluding more controls",C7,Complement component C7,16970,1225,1.49 [1.25-1.78],7.060933384251028e-06
