Disease_category,Disease,Protein,Protein_definition,NB_individual,NB_case,OR[95%CI],P_value
Chapter XIII Diseases of the musculoskeletal system and connective tissue,Osteoporosis,ACVRL1,Serine/threonine-protein kinase receptor R3,47230,339,2.88 [2.09-3.98],1.2127701399364675e-10
Chapter XIII Diseases of the musculoskeletal system and connective tissue,Osteoporosis,ADA2,Adenosine deaminase 2,47385,336,1.63 [1.32-2.02],6.254199360485429e-06
Chapter XIII Diseases of the musculoskeletal system and connective tissue,Osteoporosis,ADAM12,Disintegrin and metalloproteinase domain-containing protein 12,40258,286,1.71 [1.37-2.13],1.6390969419506125e-06
Chapter XIII Diseases of the musculoskeletal system and connective tissue,Osteoporosis,ADAM9,Disintegrin and metalloproteinase domain-containing protein 9,41288,300,2.13 [1.54-2.95],5.276541027100709e-06
Chapter XIII Diseases of the musculoskeletal system and connective tissue,Osteoporosis,ADM,Pro-adrenomedullin,48089,345,2.97 [2.08-4.26],2.735163852924005e-09
Chapter XIII Diseases of the musculoskeletal system and connective tissue,Osteoporosis,AGRN,Agrin,47875,344,1.97 [1.56-2.50],1.3496914752827042e-08
Chapter XIII Diseases of the musculoskeletal system and connective tissue,Osteoporosis,AMBP,Protein AMBP,48021,345,4.38 [2.85-6.73],1.7405778429993618e-11
Chapter XIII Diseases of the musculoskeletal system and connective tissue,Osteoporosis,ANGPT2,Angiopoietin-2,48089,345,1.68 [1.33-2.11],9.62249263814912e-06
Chapter XIII Diseases of the musculoskeletal system and connective tissue,Osteoporosis,ANXA10,Annexin A10,46561,338,1.28 [1.16-1.41],1.4490944694573558e-06
Chapter XIII Diseases of the musculoskeletal system and connective tissue,Osteoporosis,AREG,Amphiregulin,47450,338,1.72 [1.44-2.05],1.301228018390671e-09
Chapter XIII Diseases of the musculoskeletal system and connective tissue,Osteoporosis,ASGR1,Asialoglycoprotein receptor 1,47308,340,2.24 [1.69-2.97],2.4355248320725665e-08
Chapter XIII Diseases of the musculoskeletal system and connective tissue,Osteoporosis,ASGR2,Asialoglycoprotein receptor 2,41485,299,2.38 [1.63-3.50],8.867101797180187e-06
Chapter XIII Diseases of the musculoskeletal system and connective tissue,Osteoporosis,B4GALT1,"Beta-1,4-galactosyltransferase 1",47875,344,2.75 [2.00-3.76],3.26172586977555e-10
Chapter XIII Diseases of the musculoskeletal system and connective tissue,Osteoporosis,BST2,Bone marrow stromal antigen 2,48098,347,1.48 [1.28-1.70],1.3152497497909305e-07
Chapter XIII Diseases of the musculoskeletal system and connective tissue,Osteoporosis,BTN2A1,Butyrophilin subfamily 2 member A1,47875,344,2.46 [1.78-3.38],3.5277244224732985e-08
Chapter XIII Diseases of the musculoskeletal system and connective tissue,Osteoporosis,C1QA,Complement C1q subcomponent subunit A,47965,344,2.87 [1.94-4.26],1.4863427461149325e-07
Chapter XIII Diseases of the musculoskeletal system and connective tissue,Osteoporosis,CALCA,Calcitonin,47226,340,1.42 [1.24-1.62],2.129085781858108e-07
Chapter XIII Diseases of the musculoskeletal system and connective tissue,Osteoporosis,CCL20,C-C motif chemokine 20,48205,345,1.28 [1.18-1.40],3.720634346048124e-09
Chapter XIII Diseases of the musculoskeletal system and connective tissue,Osteoporosis,CCL3,C-C motif chemokine 3,47605,343,1.30 [1.18-1.43],5.6710530560513035e-08
Chapter XIII Diseases of the musculoskeletal system and connective tissue,Osteoporosis,CCN3,CCN family member 3,48183,345,2.07 [1.63-2.63],2.618637034457588e-09
Chapter XIII Diseases of the musculoskeletal system and connective tissue,Osteoporosis,CD14,Monocyte differentiation antigen CD14,46677,329,1.65 [1.32-2.05],8.506090303007606e-06
Chapter XIII Diseases of the musculoskeletal system and connective tissue,Osteoporosis,CD163,Scavenger receptor cysteine-rich type 1 protein M130,47858,340,1.63 [1.32-2.02],5.8362067039954615e-06
Chapter XIII Diseases of the musculoskeletal system and connective tissue,Osteoporosis,CD274,Programmed cell death 1 ligand 1,47308,340,1.74 [1.37-2.22],6.966161082775242e-06
Chapter XIII Diseases of the musculoskeletal system and connective tissue,Osteoporosis,CD300A,CMRF35-like molecule 8,40555,299,2.27 [1.61-3.22],3.7447476642862006e-06
Chapter XIII Diseases of the musculoskeletal system and connective tissue,Osteoporosis,CD300C,CMRF35-like molecule 6,48098,347,2.22 [1.73-2.84],2.1833432579468502e-10
Chapter XIII Diseases of the musculoskeletal system and connective tissue,Osteoporosis,CD300E,CMRF35-like molecule 2,47938,343,1.99 [1.62-2.44],4.83443473937597e-11
Chapter XIII Diseases of the musculoskeletal system and connective tissue,Osteoporosis,CD300LF,CMRF35-like molecule 1,48089,345,1.67 [1.40-1.99],7.675629969870985e-09
Chapter XIII Diseases of the musculoskeletal system and connective tissue,Osteoporosis,CD302,CD302 antigen,47450,338,2.70 [2.09-3.50],3.5328300300657543e-14
Chapter XIII Diseases of the musculoskeletal system and connective tissue,Osteoporosis,CD74,HLA class II histocompatibility antigen gamma chain,48098,347,2.18 [1.71-2.79],3.0275548940643367e-10
Chapter XIII Diseases of the musculoskeletal system and connective tissue,Osteoporosis,CD83,CD83 antigen,47605,343,2.04 [1.59-2.63],3.1308108947156966e-08
