Disease_category,Disease,Protein,Protein_definition,NB_individual,NB_case,HR[95%CI],P_value
Chapter VIII Diseases of the ear and mastoid process,Other specified/unspecified hearing loss,ABL1,Tyrosine-protein kinase ABL1,27308,560,1.12 [1.01-1.25],0.0388071255594818
Chapter VIII Diseases of the ear and mastoid process,Other specified/unspecified hearing loss,ACE2,Angiotensin-converting enzyme 2,26923,555,1.19 [1.04-1.36],0.0131365825002307
Chapter VIII Diseases of the ear and mastoid process,Other specified/unspecified hearing loss,ACP5,Tartrate-resistant acid phosphatase type 5,27553,570,1.57 [1.29-1.91],5.69124017543234e-06
Chapter VIII Diseases of the ear and mastoid process,Other specified/unspecified hearing loss,ACY3,N-acyl-aromatic-L-amino acid amidohydrolase,23150,466,1.22 [1.05-1.42],0.0109526594932247
Chapter VIII Diseases of the ear and mastoid process,Other specified/unspecified hearing loss,ADA2,Adenosine deaminase 2,27252,564,1.44 [1.21-1.71],2.8447920140698187e-05
Chapter VIII Diseases of the ear and mastoid process,Other specified/unspecified hearing loss,ADGRE2,Adhesion G protein-coupled receptor E2,27564,566,1.33 [1.02-1.74],0.0334061138971884
Chapter VIII Diseases of the ear and mastoid process,Other specified/unspecified hearing loss,ADGRG1,Adhesion G-protein coupled receptor G1,27308,560,1.20 [1.08-1.33],0.0008212703853413
Chapter VIII Diseases of the ear and mastoid process,Other specified/unspecified hearing loss,ADGRG2,Adhesion G-protein coupled receptor G2,27429,569,0.74 [0.56-0.98],0.0323576868096266
Chapter VIII Diseases of the ear and mastoid process,Other specified/unspecified hearing loss,ADH4,All-trans-retinol dehydrogenase [NAD(+)] ADH4,26923,555,1.10 [1.01-1.20],0.030617594020554
Chapter VIII Diseases of the ear and mastoid process,Other specified/unspecified hearing loss,ADM,Pro-adrenomedullin,27656,570,1.42 [1.07-1.89],0.0159153341525182
Chapter VIII Diseases of the ear and mastoid process,Other specified/unspecified hearing loss,AGRN,Agrin,27564,566,1.32 [1.07-1.64],0.0099907069783203
Chapter VIII Diseases of the ear and mastoid process,Other specified/unspecified hearing loss,AKR1B10,Aldo-keto reductase family 1 member B10,23234,469,1.19 [1.05-1.36],0.00742700397425
Chapter VIII Diseases of the ear and mastoid process,Other specified/unspecified hearing loss,ALDH5A1,"Succinate-semialdehyde dehydrogenase, mitochondrial",23863,483,1.20 [1.01-1.42],0.038785930833096
Chapter VIII Diseases of the ear and mastoid process,Other specified/unspecified hearing loss,AMBP,Protein AMBP,27618,570,1.57 [1.09-2.27],0.0155212912231189
Chapter VIII Diseases of the ear and mastoid process,Other specified/unspecified hearing loss,AMIGO2,Amphoterin-induced protein 2,27308,560,1.44 [1.04-2.01],0.0292053433142382
Chapter VIII Diseases of the ear and mastoid process,Other specified/unspecified hearing loss,AMN,Protein amnionless,26882,552,1.19 [1.02-1.39],0.0251566082119457
Chapter VIII Diseases of the ear and mastoid process,Other specified/unspecified hearing loss,ANGPTL1,Angiopoietin-related protein 1,27059,562,1.43 [1.11-1.85],0.0055973160489102
Chapter VIII Diseases of the ear and mastoid process,Other specified/unspecified hearing loss,ANGPTL2,Angiopoietin-related protein 2,27478,566,1.27 [1.06-1.53],0.009472731245866
Chapter VIII Diseases of the ear and mastoid process,Other specified/unspecified hearing loss,ANXA10,Annexin A10,26755,549,1.15 [1.06-1.25],0.0008744067544064
Chapter VIII Diseases of the ear and mastoid process,Other specified/unspecified hearing loss,APOA1,Apolipoprotein A-I,23948,487,0.66 [0.46-0.94],0.0201097224401263
Chapter VIII Diseases of the ear and mastoid process,Other specified/unspecified hearing loss,AREG,Amphiregulin,27308,560,1.28 [1.10-1.49],0.001311623724593
Chapter VIII Diseases of the ear and mastoid process,Other specified/unspecified hearing loss,ARNTL,Aryl hydrocarbon receptor nuclear translocator-like protein 1,23150,466,0.79 [0.65-0.96],0.0197847521052278
Chapter VIII Diseases of the ear and mastoid process,Other specified/unspecified hearing loss,ARSA,Arylsulfatase A,27432,567,1.25 [1.06-1.46],0.0071703222673358
Chapter VIII Diseases of the ear and mastoid process,Other specified/unspecified hearing loss,ASGR2,Asialoglycoprotein receptor 2,23917,483,1.44 [1.04-1.99],0.0287032518591289
Chapter VIII Diseases of the ear and mastoid process,Other specified/unspecified hearing loss,ATP1B2,Sodium/potassium-transporting ATPase subunit beta-2,23150,466,1.28 [1.00-1.63],0.0472918213102813
Chapter VIII Diseases of the ear and mastoid process,Other specified/unspecified hearing loss,AXL,Tyrosine-protein kinase receptor UFO,27520,567,1.35 [1.04-1.76],0.0250888613594238
Chapter VIII Diseases of the ear and mastoid process,Other specified/unspecified hearing loss,B2M,Beta-2-microglobulin,23948,487,1.39 [1.16-1.65],0.0002611429363473
