Disease_category,Disease,Protein,Protein_definition,method,nsnp,OR [95% CI],Pvalue,QTL_type
Chapter II Neoplasms,CD2_NONFOLLICULAR_LYMPHOMA_EXALLC,CD5,T-cell surface glycoprotein CD5,Inverse variance weighted,2,0.92 [0.87-0.98],0.0133706610201559,trans
Chapter II Neoplasms,CD2_NONFOLLICULAR_LYMPHOMA_EXALLC,GCNT1,"Beta-1,3-galactosyl-O-glycosyl-glycoprotein beta-1,6-N-acetylglucosaminyltransferase",Inverse variance weighted,2,0.94 [0.88-1],0.0353119958425846,trans
Chapter II Neoplasms,CD2_NONFOLLICULAR_LYMPHOMA_EXALLC,PTPRC,Receptor-type tyrosine-protein phosphatase C,Inverse variance weighted,2,0.94 [0.88-1],0.0570903893379654,trans
Chapter II Neoplasms,CD2_NONFOLLICULAR_LYMPHOMA_EXALLC,CD72,B-cell differentiation antigen CD72,Inverse variance weighted,2,0.95 [0.89-1.01],0.130116850698064,trans
Chapter II Neoplasms,CD2_NONFOLLICULAR_LYMPHOMA_EXALLC,TNFSF8,Tumor necrosis factor ligand superfamily member 8,Inverse variance weighted,2,0.93 [0.84-1.02],0.130648879927811,trans
Chapter II Neoplasms,CD2_NONFOLLICULAR_LYMPHOMA_EXALLC,ICAM3,Intercellular adhesion molecule 3,Inverse variance weighted,2,1.05 [0.98-1.12],0.139323022872329,trans
Chapter II Neoplasms,CD2_NONFOLLICULAR_LYMPHOMA_EXALLC,FCER2,Low affinity immunoglobulin epsilon Fc receptor,Inverse variance weighted,2,0.95 [0.89-1.02],0.141369971374667,trans
Chapter II Neoplasms,CD2_NONFOLLICULAR_LYMPHOMA_EXALLC,ADAM8,Disintegrin and metalloproteinase domain-containing protein 8,Inverse variance weighted,2,0.96 [0.9-1.02],0.175747267484494,trans
Chapter II Neoplasms,CD2_NONFOLLICULAR_LYMPHOMA_EXALLC,TNFRSF13C,Tumor necrosis factor receptor superfamily member 13C,Inverse variance weighted,2,1.04 [0.98-1.11],0.178746296849293,trans
Chapter II Neoplasms,CD2_NONFOLLICULAR_LYMPHOMA_EXALLC,NOS3,"Nitric oxide synthase, endothelial",Inverse variance weighted,2,1.04 [0.97-1.11],0.229130090588794,trans
