Disease_category,Disease,Protein,Protein_definition,method,nsnp,OR [95% CI],Pvalue,QTL_type
Chapter XIII Diseases of the musculoskeletal system and connective tissue,M13_ARTHTROSIS_COX_PRIM_ICD10,MATN3,Matrilin-3,Inverse variance weighted,35,1.11 [1.07-1.15],1.67286444016831e-08,trans
Chapter XIII Diseases of the musculoskeletal system and connective tissue,M13_ARTHTROSIS_COX_PRIM_ICD10,SPP1,Osteopontin,Inverse variance weighted,35,1.07 [1.03-1.11],0.00083758909722352,trans
Chapter XIII Diseases of the musculoskeletal system and connective tissue,M13_ARTHTROSIS_COX_PRIM_ICD10,CRTAC1,Cartilage acidic protein 1,Inverse variance weighted,35,1.05 [1.02-1.09],0.0027362439872434,trans
Chapter XIII Diseases of the musculoskeletal system and connective tissue,M13_ARTHTROSIS_COX_PRIM_ICD10,COL9A1,Collagen alpha-1(IX) chain,Inverse variance weighted,35,1.09 [1.03-1.16],0.00397692526152987,trans
Chapter XIII Diseases of the musculoskeletal system and connective tissue,M13_ARTHTROSIS_COX_PRIM_ICD10,KLK4,Kallikrein-4,Inverse variance weighted,35,1.05 [1.01-1.08],0.00517741365075379,trans
Chapter XIII Diseases of the musculoskeletal system and connective tissue,M13_ARTHTROSIS_COX_PRIM_ICD10,IFI30,Gamma-interferon-inducible lysosomal thiol reductase,Inverse variance weighted,35,1.05 [1.01-1.09],0.00777448696284189,trans
Chapter XIII Diseases of the musculoskeletal system and connective tissue,M13_ARTHTROSIS_COX_PRIM_ICD10,BCAT1,"Branched-chain-amino-acid aminotransferase, cytosolic",Inverse variance weighted,35,1.06 [1.01-1.1],0.00903500539177127,trans
Chapter XIII Diseases of the musculoskeletal system and connective tissue,M13_ARTHTROSIS_COX_PRIM_ICD10,CD276,CD276 antigen,Inverse variance weighted,35,1.04 [1.01-1.07],0.0185959903739631,trans
Chapter XIII Diseases of the musculoskeletal system and connective tissue,M13_ARTHTROSIS_COX_PRIM_ICD10,POSTN,Periostin,Inverse variance weighted,35,1.05 [1.01-1.09],0.0257287187004758,trans
Chapter XIII Diseases of the musculoskeletal system and connective tissue,M13_ARTHTROSIS_COX_PRIM_ICD10,MMP12,Macrophage metalloelastase,Inverse variance weighted,35,1.04 [1-1.08],0.0299416258410535,trans
Chapter XIII Diseases of the musculoskeletal system and connective tissue,M13_ARTHTROSIS_COX_PRIM_ICD10,CLEC5A,C-type lectin domain family 5 member A,Inverse variance weighted,35,1.03 [0.99-1.07],0.116225074613872,trans
Chapter XIII Diseases of the musculoskeletal system and connective tissue,M13_ARTHTROSIS_COX_PRIM_ICD10,SCRG1,Scrapie-responsive protein 1,Inverse variance weighted,35,1.03 [0.99-1.06],0.137591202515252,trans
Chapter XIII Diseases of the musculoskeletal system and connective tissue,M13_ARTHTROSIS_COX_PRIM_ICD10,BRK1,Protein BRICK1,Inverse variance weighted,35,1.03 [0.99-1.07],0.143999412511936,trans
Chapter XIII Diseases of the musculoskeletal system and connective tissue,M13_ARTHTROSIS_COX_PRIM_ICD10,TREM2,Triggering receptor expressed on myeloid cells 2,Inverse variance weighted,35,1.03 [0.99-1.07],0.216063089943125,trans
Chapter XIII Diseases of the musculoskeletal system and connective tissue,M13_ARTHTROSIS_COX_PRIM_ICD10,MANSC4,MANSC domain-containing protein 4,Inverse variance weighted,35,1.06 [0.95-1.18],0.274787658510475,trans
Chapter XIII Diseases of the musculoskeletal system and connective tissue,M13_ARTHTROSIS_COX_PRIM_ICD10,THBS4,Thrombospondin-4,Inverse variance weighted,35,1.02 [0.98-1.06],0.279392187944257,trans
Chapter XIII Diseases of the musculoskeletal system and connective tissue,M13_ARTHTROSIS_COX_PRIM_ICD10,S100A12,Protein S100-A12,Inverse variance weighted,35,1.01 [0.98-1.05],0.448624425825595,trans
Chapter XIII Diseases of the musculoskeletal system and connective tissue,M13_ARTHTROSIS_COX_PRIM_ICD10,CDCP1,CUB domain-containing protein 1,Inverse variance weighted,35,1.01 [0.98-1.05],0.518252177229033,trans
Chapter XIII Diseases of the musculoskeletal system and connective tissue,M13_ARTHTROSIS_COX_PRIM_ICD10,CCN3,CCN family member 3,Inverse variance weighted,35,0.99 [0.95-1.03],0.568790414746997,trans
Chapter XIII Diseases of the musculoskeletal system and connective tissue,M13_ARTHTROSIS_COX_PRIM_ICD10,GPNMB,Transmembrane glycoprotein NMB,Inverse variance weighted,35,1.01 [0.97-1.05],0.680615161061579,trans
Chapter XIII Diseases of the musculoskeletal system and connective tissue,M13_ARTHTROSIS_COX_PRIM_ICD10,CSTB,Cystatin-B,Inverse variance weighted,35,0.99 [0.96-1.03],0.729964996898844,trans
Chapter XIII Diseases of the musculoskeletal system and connective tissue,M13_ARTHTROSIS_COX_PRIM_ICD10,ADAM12,Disintegrin and metalloproteinase domain-containing protein 12,Inverse variance weighted,35,1.01 [0.96-1.06],0.804884131314612,trans
Chapter XIII Diseases of the musculoskeletal system and connective tissue,M13_ARTHTROSIS_COX_PRIM_ICD10,CCL7,C-C motif chemokine 7,Inverse variance weighted,35,1 [0.96-1.05],0.843493435749496,trans
Chapter XIII Diseases of the musculoskeletal system and connective tissue,M13_ARTHTROSIS_COX_PRIM_ICD10,COL6A3,Collagen alpha-3(VI) chain,Inverse variance weighted,35,1 [0.96-1.04],0.933332435083191,trans
