Disease_category,Disease,Protein,Protein_definition,method,nsnp,OR [95% CI],Pvalue,QTL_type
Chapter IX Diseases of the circulatory system,I9_STR,CRIM1,Cysteine-rich motor neuron 1 protein,Inverse variance weighted,3,0.79 [0.69-0.91],0.00147843707612047,trans
Chapter IX Diseases of the circulatory system,I9_STR,PSAP,Prosaposin,Inverse variance weighted,3,0.83 [0.72-0.95],0.00808914844699431,trans
Chapter IX Diseases of the circulatory system,I9_STR,HAVCR2,Hepatitis A virus cellular receptor 2,Inverse variance weighted,3,0.85 [0.74-0.98],0.0294113085013806,trans
Chapter IX Diseases of the circulatory system,I9_STR,F10,Coagulation factor X,Inverse variance weighted,3,1.17 [1.02-1.36],0.0300884866335838,trans
Chapter IX Diseases of the circulatory system,I9_STR,NPPC,C-type natriuretic peptide,Inverse variance weighted,3,1.15 [1.01-1.31],0.0357697422110666,trans
Chapter IX Diseases of the circulatory system,I9_STR,BGLAP,Osteocalcin,Inverse variance weighted,3,1.19 [1.01-1.4],0.0404889557529753,trans
Chapter IX Diseases of the circulatory system,I9_STR,TIMP1,Metalloproteinase inhibitor 1,Inverse variance weighted,3,0.86 [0.74-1],0.046182003529519,trans
Chapter IX Diseases of the circulatory system,I9_STR,RNASE1,Ribonuclease pancreatic,Inverse variance weighted,3,1.15 [1-1.33],0.0481642313486154,trans
Chapter IX Diseases of the circulatory system,I9_STR,ITGA11,Integrin alpha-11,Inverse variance weighted,3,0.87 [0.75-1],0.0497709276159806,trans
Chapter IX Diseases of the circulatory system,I9_STR,CTSL,Cathepsin L1,Inverse variance weighted,3,0.87 [0.75-1],0.0506264318590129,trans
Chapter IX Diseases of the circulatory system,I9_STR,OSCAR,Osteoclast-associated immunoglobulin-like receptor,Inverse variance weighted,3,0.88 [0.78-1],0.0514117735558336,trans
Chapter IX Diseases of the circulatory system,I9_STR,CD93,Complement component C1q receptor,Inverse variance weighted,3,0.87 [0.74-1.01],0.0593715808776384,trans
Chapter IX Diseases of the circulatory system,I9_STR,BSG,Basigin,Inverse variance weighted,3,0.87 [0.76-1.01],0.0612582488243248,trans
Chapter IX Diseases of the circulatory system,I9_STR,COL4A1,Collagen alpha-1(IV) chain,Inverse variance weighted,3,0.87 [0.75-1.01],0.0621809731021318,trans
Chapter IX Diseases of the circulatory system,I9_STR,BTN2A1,Butyrophilin subfamily 2 member A1,Inverse variance weighted,3,0.87 [0.76-1.01],0.0629232692963726,trans
Chapter IX Diseases of the circulatory system,I9_STR,CCL14,C-C motif chemokine 14,Inverse variance weighted,3,0.88 [0.77-1.01],0.0698759347526891,trans
Chapter IX Diseases of the circulatory system,I9_STR,CA12,Carbonic anhydrase 12,Inverse variance weighted,3,0.87 [0.75-1.02],0.079127122171548,trans
Chapter IX Diseases of the circulatory system,I9_STR,GM2A,Ganglioside GM2 activator,Inverse variance weighted,3,0.89 [0.79-1.01],0.0810334153825469,trans
Chapter IX Diseases of the circulatory system,I9_STR,CLEC14A,C-type lectin domain family 14 member A,Inverse variance weighted,3,0.88 [0.77-1.02],0.0842488129553591,trans
Chapter IX Diseases of the circulatory system,I9_STR,TNC,Tenascin,Inverse variance weighted,3,0.89 [0.77-1.02],0.0860225588479895,trans
Chapter IX Diseases of the circulatory system,I9_STR,NBL1,Neuroblastoma suppressor of tumorigenicity 1,Inverse variance weighted,3,0.88 [0.76-1.02],0.0888207349439474,trans
Chapter IX Diseases of the circulatory system,I9_STR,SPON1,Spondin-1,Inverse variance weighted,3,0.89 [0.78-1.02],0.0890902166805316,trans
Chapter IX Diseases of the circulatory system,I9_STR,NID2,Nidogen-2,Inverse variance weighted,3,0.89 [0.78-1.02],0.0907593369327828,trans
Chapter IX Diseases of the circulatory system,I9_STR,DSG2,Desmoglein-2,Inverse variance weighted,3,0.86 [0.72-1.03],0.0997799677524357,trans
Chapter IX Diseases of the circulatory system,I9_STR,IFNGR1,Interferon gamma receptor 1,Inverse variance weighted,3,0.89 [0.77-1.02],0.103176354733409,trans
Chapter IX Diseases of the circulatory system,I9_STR,ROR1,Inactive tyrosine-protein kinase transmembrane receptor ROR1,Inverse variance weighted,3,0.89 [0.77-1.03],0.109120922480625,trans
Chapter IX Diseases of the circulatory system,I9_STR,NID1,Nidogen-1,Inverse variance weighted,3,0.89 [0.77-1.03],0.119212372769003,trans
Chapter IX Diseases of the circulatory system,I9_STR,FOLR1,Folate receptor alpha,Inverse variance weighted,3,0.88 [0.75-1.03],0.122382937334809,trans
Chapter IX Diseases of the circulatory system,I9_STR,CCDC80,Coiled-coil domain-containing protein 80,Inverse variance weighted,3,0.9 [0.79-1.03],0.12391993103107,trans
Chapter IX Diseases of the circulatory system,I9_STR,EFNA1,Ephrin-A1,Inverse variance weighted,3,0.89 [0.77-1.03],0.124852978139322,trans
Chapter IX Diseases of the circulatory system,I9_STR,HSPB6,Heat shock protein beta-6,Inverse variance weighted,3,0.9 [0.79-1.03],0.12655535941553,trans
Chapter IX Diseases of the circulatory system,I9_STR,LRP11,Low-density lipoprotein receptor-related protein 11,Inverse variance weighted,3,0.89 [0.77-1.03],0.126756012683312,trans
Chapter IX Diseases of the circulatory system,I9_STR,PI3,Elafin,Inverse variance weighted,3,1.11 [0.97-1.28],0.133262337081443,trans
Chapter IX Diseases of the circulatory system,I9_STR,PIK3IP1,Phosphoinositide-3-kinase-interacting protein 1,Inverse variance weighted,3,0.9 [0.79-1.04],0.145593889492458,trans
Chapter IX Diseases of the circulatory system,I9_STR,VCAM1,Vascular cell adhesion protein 1,Inverse variance weighted,3,0.9 [0.78-1.04],0.146181903929632,trans
Chapter IX Diseases of the circulatory system,I9_STR,IL4R,Interleukin-4 receptor subunit alpha,Inverse variance weighted,3,0.9 [0.78-1.04],0.149864471266892,trans
Chapter IX Diseases of the circulatory system,I9_STR,CD46,Membrane cofactor protein,Inverse variance weighted,3,0.9 [0.77-1.04],0.153629804838148,trans
Chapter IX Diseases of the circulatory system,I9_STR,CD276,CD276 antigen,Inverse variance weighted,3,0.92 [0.81-1.04],0.160667102382561,trans
Chapter IX Diseases of the circulatory system,I9_STR,IGFBP7,Insulin-like growth factor-binding protein 7,Inverse variance weighted,3,0.89 [0.76-1.05],0.175052420810156,trans
Chapter IX Diseases of the circulatory system,I9_STR,TNFRSF14,Tumor necrosis factor receptor superfamily member 14,Inverse variance weighted,3,0.9 [0.78-1.05],0.180568649106885,trans
Chapter IX Diseases of the circulatory system,I9_STR,MZB1,Marginal zone B- and B1-cell-specific protein,Inverse variance weighted,3,0.91 [0.78-1.05],0.181569091055928,trans
Chapter IX Diseases of the circulatory system,I9_STR,EGFL7,Epidermal growth factor-like protein 7,Inverse variance weighted,3,0.91 [0.79-1.05],0.190361830021024,trans
Chapter IX Diseases of the circulatory system,I9_STR,LTBP2,Latent-transforming growth factor beta-binding protein 2,Inverse variance weighted,3,0.92 [0.81-1.04],0.193122616794862,trans
Chapter IX Diseases of the circulatory system,I9_STR,VSIG4,V-set and immunoglobulin domain-containing protein 4,Inverse variance weighted,3,0.91 [0.79-1.05],0.200603315592823,trans
Chapter IX Diseases of the circulatory system,I9_STR,TNFRSF11A,Tumor necrosis factor receptor superfamily member 11A,Inverse variance weighted,3,0.92 [0.81-1.05],0.200775723638073,trans
Chapter IX Diseases of the circulatory system,I9_STR,TNFRSF1A,Tumor necrosis factor receptor superfamily member 1A,Inverse variance weighted,3,0.91 [0.79-1.05],0.205219329360317,trans
Chapter IX Diseases of the circulatory system,I9_STR,MDK,Midkine,Inverse variance weighted,3,0.91 [0.79-1.06],0.215474398261577,trans
Chapter IX Diseases of the circulatory system,I9_STR,SPINT2,Kunitz-type protease inhibitor 2,Inverse variance weighted,3,0.91 [0.79-1.06],0.217520268895274,trans
Chapter IX Diseases of the circulatory system,I9_STR,GCG,Pro-glucagon,Inverse variance weighted,3,1.1 [0.95-1.28],0.218682886300061,trans
Chapter IX Diseases of the circulatory system,I9_STR,RBP5,Retinol-binding protein 5,Inverse variance weighted,3,0.92 [0.8-1.05],0.219608728740868,trans
Chapter IX Diseases of the circulatory system,I9_STR,EPHB4,Ephrin type-B receptor 4,Inverse variance weighted,3,0.92 [0.79-1.06],0.223651689692804,trans
Chapter IX Diseases of the circulatory system,I9_STR,SEL1L,Protein sel-1 homolog 1,Inverse variance weighted,3,0.91 [0.79-1.06],0.230857995739988,trans
Chapter IX Diseases of the circulatory system,I9_STR,VSIG2,V-set and immunoglobulin domain-containing protein 2,Inverse variance weighted,3,1.09 [0.95-1.25],0.236886683407739,trans
Chapter IX Diseases of the circulatory system,I9_STR,CSF1,Macrophage colony-stimulating factor 1,Inverse variance weighted,3,0.92 [0.79-1.06],0.237515714025994,trans
Chapter IX Diseases of the circulatory system,I9_STR,SCARA5,Scavenger receptor class A member 5,Inverse variance weighted,3,1.08 [0.95-1.24],0.237871384681934,trans
Chapter IX Diseases of the circulatory system,I9_STR,CCN3,CCN family member 3,Inverse variance weighted,3,0.92 [0.81-1.05],0.238823075242689,trans
Chapter IX Diseases of the circulatory system,I9_STR,GFRA1,GDNF family receptor alpha-1,Inverse variance weighted,3,0.9 [0.76-1.07],0.24424205400549,trans
Chapter IX Diseases of the circulatory system,I9_STR,CD300C,CMRF35-like molecule 6,Inverse variance weighted,3,0.92 [0.8-1.06],0.244863369074101,trans
Chapter IX Diseases of the circulatory system,I9_STR,APOC1,Apolipoprotein C-I,Inverse variance weighted,3,1.08 [0.94-1.25],0.24769301445626,trans
Chapter IX Diseases of the circulatory system,I9_STR,CCL15,C-C motif chemokine 15,Inverse variance weighted,3,1.11 [0.93-1.32],0.249209510932587,trans
Chapter IX Diseases of the circulatory system,I9_STR,AGRN,Agrin,Inverse variance weighted,3,0.92 [0.8-1.06],0.249307438892557,trans
Chapter IX Diseases of the circulatory system,I9_STR,NECTIN2,Nectin-2,Inverse variance weighted,3,0.91 [0.78-1.07],0.258430293672421,trans
Chapter IX Diseases of the circulatory system,I9_STR,ADA2,Adenosine deaminase 2,Inverse variance weighted,3,0.91 [0.76-1.08],0.259051065755832,trans
Chapter IX Diseases of the circulatory system,I9_STR,TREM2,Triggering receptor expressed on myeloid cells 2,Inverse variance weighted,3,0.89 [0.73-1.09],0.259678515458595,trans
Chapter IX Diseases of the circulatory system,I9_STR,CFC1,Cryptic protein,Inverse variance weighted,3,0.92 [0.79-1.07],0.260646394152898,trans
Chapter IX Diseases of the circulatory system,I9_STR,SIRPB1,Signal-regulatory protein beta-1,Inverse variance weighted,3,0.93 [0.82-1.06],0.261459788209037,trans
Chapter IX Diseases of the circulatory system,I9_STR,COL18A1,Collagen alpha-1(XVIII) chain,Inverse variance weighted,3,1.08 [0.94-1.24],0.273077577825114,trans
Chapter IX Diseases of the circulatory system,I9_STR,CST3,Cystatin-C,Inverse variance weighted,3,1.08 [0.94-1.24],0.277084737041251,trans
Chapter IX Diseases of the circulatory system,I9_STR,UMOD,Uromodulin,Inverse variance weighted,3,0.94 [0.84-1.05],0.277764417416133,trans
Chapter IX Diseases of the circulatory system,I9_STR,LGALS1,Galectin-1,Inverse variance weighted,3,0.92 [0.8-1.07],0.279491823856206,trans
Chapter IX Diseases of the circulatory system,I9_STR,TIMP4,Metalloproteinase inhibitor 4,Inverse variance weighted,3,1.08 [0.94-1.23],0.281213679024118,trans
Chapter IX Diseases of the circulatory system,I9_STR,ITGAV,Integrin alpha-V,Inverse variance weighted,3,0.93 [0.81-1.07],0.282775247739003,trans
Chapter IX Diseases of the circulatory system,I9_STR,NCR3LG1,Natural cytotoxicity triggering receptor 3 ligand 1,Inverse variance weighted,3,0.87 [0.67-1.13],0.286975015579651,trans
Chapter IX Diseases of the circulatory system,I9_STR,EDN1,Endothelin-1,Inverse variance weighted,3,0.92 [0.8-1.07],0.287640938069545,trans
Chapter IX Diseases of the circulatory system,I9_STR,EFEMP1,EGF-containing fibulin-like extracellular matrix protein 1,Inverse variance weighted,3,0.93 [0.81-1.06],0.292600235430904,trans
Chapter IX Diseases of the circulatory system,I9_STR,RNASET2,Ribonuclease T2,Inverse variance weighted,3,0.93 [0.81-1.07],0.294991960426914,trans
Chapter IX Diseases of the circulatory system,I9_STR,IL17C,Interleukin-17C,Inverse variance weighted,3,0.92 [0.8-1.07],0.295602260544953,trans
Chapter IX Diseases of the circulatory system,I9_STR,TNFRSF1B,Tumor necrosis factor receptor superfamily member 1B,Inverse variance weighted,3,0.93 [0.8-1.07],0.297944811906134,trans
Chapter IX Diseases of the circulatory system,I9_STR,CD300E,CMRF35-like molecule 2,Inverse variance weighted,3,0.93 [0.81-1.07],0.302956937877961,trans
Chapter IX Diseases of the circulatory system,I9_STR,NT5C1A,Cytosolic 5'-nucleotidase 1A,Inverse variance weighted,3,0.93 [0.81-1.07],0.305479758370737,trans
Chapter IX Diseases of the circulatory system,I9_STR,CCN5,CCN family member 5,Inverse variance weighted,3,0.93 [0.82-1.07],0.313626323722392,trans
Chapter IX Diseases of the circulatory system,I9_STR,CDCP1,CUB domain-containing protein 1,Inverse variance weighted,3,0.94 [0.83-1.06],0.316517969373154,trans
Chapter IX Diseases of the circulatory system,I9_STR,BCAN,Brevican core protein,Inverse variance weighted,3,0.9 [0.73-1.11],0.31952302014326,trans
Chapter IX Diseases of the circulatory system,I9_STR,ACVRL1,Serine/threonine-protein kinase receptor R3,Inverse variance weighted,3,1.09 [0.92-1.28],0.320598829930332,trans
Chapter IX Diseases of the circulatory system,I9_STR,TGFBR2,TGF-beta receptor type-2,Inverse variance weighted,3,0.93 [0.81-1.07],0.325897491228739,trans
Chapter IX Diseases of the circulatory system,I9_STR,MMP7,Matrilysin,Inverse variance weighted,3,1.07 [0.93-1.23],0.327854391966158,trans
Chapter IX Diseases of the circulatory system,I9_STR,SIAE,Sialate O-acetylesterase,Inverse variance weighted,3,0.93 [0.8-1.08],0.328827612272671,trans
Chapter IX Diseases of the circulatory system,I9_STR,PILRB,Paired immunoglobulin-like type 2 receptor beta,Inverse variance weighted,3,0.94 [0.82-1.07],0.328921647729704,trans
Chapter IX Diseases of the circulatory system,I9_STR,ACTA2,"Actin, aortic smooth muscle",Inverse variance weighted,3,0.94 [0.82-1.07],0.330178092631442,trans
Chapter IX Diseases of the circulatory system,I9_STR,REG4,Regenerating islet-derived protein 4,Inverse variance weighted,3,1.13 [0.88-1.46],0.334070790917172,trans
Chapter IX Diseases of the circulatory system,I9_STR,CD27,CD27 antigen,Inverse variance weighted,3,0.93 [0.8-1.08],0.336986321253577,trans
Chapter IX Diseases of the circulatory system,I9_STR,MATN2,Matrilin-2,Inverse variance weighted,3,0.92 [0.79-1.09],0.339086199159791,trans
Chapter IX Diseases of the circulatory system,I9_STR,NRP2,Neuropilin-2,Inverse variance weighted,3,0.92 [0.78-1.09],0.341879766542573,trans
Chapter IX Diseases of the circulatory system,I9_STR,REG3A,Regenerating islet-derived protein 3-alpha,Inverse variance weighted,3,0.93 [0.81-1.08],0.344664590620602,trans
Chapter IX Diseases of the circulatory system,I9_STR,APOM,Apolipoprotein M,Inverse variance weighted,3,1.07 [0.93-1.24],0.349561137756872,trans
Chapter IX Diseases of the circulatory system,I9_STR,DSC2,Desmocollin-2,Inverse variance weighted,3,0.91 [0.74-1.11],0.351258661990837,trans
Chapter IX Diseases of the circulatory system,I9_STR,CD4,T-cell surface glycoprotein CD4,Inverse variance weighted,3,1.07 [0.93-1.23],0.351697371000634,trans
Chapter IX Diseases of the circulatory system,I9_STR,PILRA,Paired immunoglobulin-like type 2 receptor alpha,Inverse variance weighted,3,0.93 [0.81-1.08],0.353081540897414,trans
Chapter IX Diseases of the circulatory system,I9_STR,TNFRSF8,Tumor necrosis factor receptor superfamily member 8,Inverse variance weighted,3,0.93 [0.79-1.09],0.354695452711367,trans
Chapter IX Diseases of the circulatory system,I9_STR,NUCB2,Nucleobindin-2,Inverse variance weighted,3,0.94 [0.81-1.08],0.358553289814276,trans
Chapter IX Diseases of the circulatory system,I9_STR,CKB,Creatine kinase B-type,Inverse variance weighted,3,1.07 [0.92-1.24],0.362386343454803,trans
Chapter IX Diseases of the circulatory system,I9_STR,INHBB,Inhibin beta B chain,Inverse variance weighted,3,0.94 [0.81-1.08],0.367090728884572,trans
Chapter IX Diseases of the circulatory system,I9_STR,PGF,Placenta growth factor,Inverse variance weighted,3,0.94 [0.83-1.07],0.367812484451963,trans
Chapter IX Diseases of the circulatory system,I9_STR,PROS1,Vitamin K-dependent protein S,Inverse variance weighted,3,1.1 [0.9-1.34],0.37042100801318,trans
Chapter IX Diseases of the circulatory system,I9_STR,MAD1L1,Mitotic spindle assembly checkpoint protein MAD1,Inverse variance weighted,3,0.94 [0.81-1.08],0.370983040776697,trans
Chapter IX Diseases of the circulatory system,I9_STR,DLL1,Delta-like protein 1,Inverse variance weighted,3,0.94 [0.81-1.08],0.380647509796049,trans
Chapter IX Diseases of the circulatory system,I9_STR,PLAUR,Urokinase plasminogen activator surface receptor,Inverse variance weighted,3,0.92 [0.76-1.11],0.385047603218886,trans
Chapter IX Diseases of the circulatory system,I9_STR,CCL7,C-C motif chemokine 7,Inverse variance weighted,3,0.9 [0.7-1.15],0.385073524587652,trans
Chapter IX Diseases of the circulatory system,I9_STR,ASGR1,Asialoglycoprotein receptor 1,Inverse variance weighted,3,1.07 [0.92-1.23],0.385389993765611,trans
Chapter IX Diseases of the circulatory system,I9_STR,LTBR,Tumor necrosis factor receptor superfamily member 3,Inverse variance weighted,3,0.94 [0.82-1.08],0.398863816628192,trans
Chapter IX Diseases of the circulatory system,I9_STR,SEPTIN8,Septin-8,Inverse variance weighted,3,0.94 [0.82-1.09],0.409933041760072,trans
Chapter IX Diseases of the circulatory system,I9_STR,IL18BP,Interleukin-18-binding protein,Inverse variance weighted,3,0.91 [0.74-1.13],0.410395279708127,trans
Chapter IX Diseases of the circulatory system,I9_STR,TFF1,Trefoil factor 1,Inverse variance weighted,3,0.94 [0.82-1.08],0.41043603708493,trans
Chapter IX Diseases of the circulatory system,I9_STR,CLEC1A,C-type lectin domain family 1 member A,Inverse variance weighted,3,0.94 [0.82-1.08],0.412426583621781,trans
Chapter IX Diseases of the circulatory system,I9_STR,CKAP4,Cytoskeleton-associated protein 4,Inverse variance weighted,3,0.9 [0.71-1.16],0.420972304156428,trans
Chapter IX Diseases of the circulatory system,I9_STR,VEGFA,Vascular endothelial growth factor A,Inverse variance weighted,3,0.95 [0.83-1.08],0.424357673437698,trans
Chapter IX Diseases of the circulatory system,I9_STR,AGR2,Anterior gradient protein 2 homolog,Inverse variance weighted,3,1.06 [0.91-1.24],0.427491444984926,trans
Chapter IX Diseases of the circulatory system,I9_STR,FAM3C,Protein FAM3C,Inverse variance weighted,3,0.94 [0.82-1.09],0.432079644429224,trans
Chapter IX Diseases of the circulatory system,I9_STR,TPP1,Tripeptidyl-peptidase 1,Inverse variance weighted,3,0.94 [0.82-1.09],0.435131785594522,trans
Chapter IX Diseases of the circulatory system,I9_STR,BTN3A2,Butyrophilin subfamily 3 member A2,Inverse variance weighted,3,1.05 [0.92-1.2],0.440731128388875,trans
Chapter IX Diseases of the circulatory system,I9_STR,PTGDS,Prostaglandin-H2 D-isomerase,Inverse variance weighted,3,1.06 [0.91-1.25],0.445315309439165,trans
Chapter IX Diseases of the circulatory system,I9_STR,PALM2,Paralemmin-2,Inverse variance weighted,3,0.93 [0.78-1.11],0.446772318933191,trans
Chapter IX Diseases of the circulatory system,I9_STR,ANXA10,Annexin A10,Inverse variance weighted,3,1.06 [0.91-1.23],0.452016356249843,trans
Chapter IX Diseases of the circulatory system,I9_STR,SCARB2,Lysosome membrane protein 2,Inverse variance weighted,3,0.95 [0.83-1.09],0.453051672852931,trans
Chapter IX Diseases of the circulatory system,I9_STR,YAP1,Transcriptional coactivator YAP1,Inverse variance weighted,3,0.93 [0.78-1.12],0.458607305875463,trans
Chapter IX Diseases of the circulatory system,I9_STR,ESAM,Endothelial cell-selective adhesion molecule,Inverse variance weighted,3,0.95 [0.82-1.09],0.463769733286688,trans
Chapter IX Diseases of the circulatory system,I9_STR,COL15A1,Collagen alpha-1(XV) chain,Inverse variance weighted,3,1.05 [0.92-1.21],0.464741441089372,trans
Chapter IX Diseases of the circulatory system,I9_STR,IMMT,MICOS complex subunit MIC60,Inverse variance weighted,3,0.95 [0.82-1.1],0.465214716421159,trans
Chapter IX Diseases of the circulatory system,I9_STR,CD40,Tumor necrosis factor receptor superfamily member 5,Inverse variance weighted,3,0.95 [0.82-1.09],0.466176947578528,trans
