Disease_category,Disease,Protein,Protein_definition,method,nsnp,OR [95% CI],Pvalue,QTL_type
Chapter V Mental and behavioural disorders,KRA_PSY_SCHIZODEL_EXMORE,NCAN,Neurocan core protein,Wald ratio,1,1.12 [1.03-1.22],0.0115689743223619,trans
Chapter V Mental and behavioural disorders,KRA_PSY_SCHIZODEL_EXMORE,GFRA1,GDNF family receptor alpha-1,Wald ratio,1,0.94 [0.86-1.02],0.150838645932176,trans
Chapter V Mental and behavioural disorders,KRA_PSY_SCHIZODEL_EXMORE,CCER2,Coiled-coil domain-containing glutamate-rich protein 2,Wald ratio,1,1.07 [0.97-1.17],0.164544499135717,trans
Chapter V Mental and behavioural disorders,KRA_PSY_SCHIZODEL_EXMORE,CA4,Carbonic anhydrase 4,Wald ratio,1,1.07 [0.97-1.17],0.174524123540806,trans
Chapter V Mental and behavioural disorders,KRA_PSY_SCHIZODEL_EXMORE,TFF2,Trefoil factor 2,Wald ratio,1,0.94 [0.86-1.03],0.175188038037533,trans
Chapter V Mental and behavioural disorders,KRA_PSY_SCHIZODEL_EXMORE,ITGAV,Integrin alpha-V,Wald ratio,1,1.06 [0.97-1.17],0.176408208259056,trans
Chapter V Mental and behavioural disorders,KRA_PSY_SCHIZODEL_EXMORE,ITGA11,Integrin alpha-11,Wald ratio,1,1.06 [0.97-1.17],0.199180475811176,trans
Chapter V Mental and behavioural disorders,KRA_PSY_SCHIZODEL_EXMORE,TNFRSF10A,Tumor necrosis factor receptor superfamily member 10A,Wald ratio,1,0.95 [0.86-1.04],0.269228989585183,trans
Chapter V Mental and behavioural disorders,KRA_PSY_SCHIZODEL_EXMORE,IGFBP4,Insulin-like growth factor-binding protein 4,Wald ratio,1,0.95 [0.87-1.05],0.319150029320164,trans
Chapter V Mental and behavioural disorders,KRA_PSY_SCHIZODEL_EXMORE,PIGR,Polymeric immunoglobulin receptor,Wald ratio,1,0.97 [0.88-1.06],0.493395996236286,trans
Chapter V Mental and behavioural disorders,KRA_PSY_SCHIZODEL_EXMORE,PRL,Prolactin,Wald ratio,1,0.98 [0.89-1.07],0.604229174977284,trans
Chapter V Mental and behavioural disorders,KRA_PSY_SCHIZODEL_EXMORE,SPINK1,Serine protease inhibitor Kazal-type 1,Wald ratio,1,1.02 [0.93-1.12],0.637798860809372,trans
Chapter V Mental and behavioural disorders,KRA_PSY_SCHIZODEL_EXMORE,CEACAM6,Carcinoembryonic antigen-related cell adhesion molecule 6,Wald ratio,1,1.02 [0.93-1.12],0.661923631595036,trans
Chapter V Mental and behavioural disorders,KRA_PSY_SCHIZODEL_EXMORE,CXCL17,C-X-C motif chemokine 17,Wald ratio,1,0.98 [0.9-1.07],0.714586477125444,trans
Chapter V Mental and behavioural disorders,KRA_PSY_SCHIZODEL_EXMORE,PLAUR,Urokinase plasminogen activator surface receptor,Wald ratio,1,0.99 [0.9-1.08],0.790619447585023,trans
Chapter V Mental and behavioural disorders,KRA_PSY_SCHIZODEL_EXMORE,IL10RB,Interleukin-10 receptor subunit beta,Wald ratio,1,0.99 [0.91-1.08],0.812518735201058,trans
Chapter V Mental and behavioural disorders,KRA_PSY_SCHIZODEL_EXMORE,GDF15,Growth/differentiation factor 15,Wald ratio,1,0.99 [0.92-1.07],0.863545761408266,trans
Chapter V Mental and behavioural disorders,KRA_PSY_SCHIZODEL_EXMORE,TFF3,Trefoil factor 3,Wald ratio,1,0.99 [0.91-1.09],0.867888143804481,trans
Chapter V Mental and behavioural disorders,KRA_PSY_SCHIZODEL_EXMORE,WFDC2,WAP four-disulfide core domain protein 2,Wald ratio,1,1.01 [0.92-1.1],0.886959410061259,trans
Chapter V Mental and behavioural disorders,KRA_PSY_SCHIZODEL_EXMORE,CKAP4,Cytoskeleton-associated protein 4,Wald ratio,1,1 [0.92-1.1],0.92645984287851,trans
Chapter V Mental and behavioural disorders,KRA_PSY_SCHIZODEL_EXMORE,CXCL16,C-X-C motif chemokine 16,Wald ratio,1,1 [0.91-1.09],0.970585629269624,trans
