Disease_category,Disease,Protein,Protein_definition,method,nsnp,OR [95% CI],Pvalue,QTL_type
Chapter II Neoplasms,C3_LUNG_NONSMALL_EXALLC,CXCL17,C-X-C motif chemokine 17,Inverse variance weighted,6,1.07 [1.03-1.12],0.000587358345342878,trans
Chapter II Neoplasms,C3_LUNG_NONSMALL_EXALLC,WFDC2,WAP four-disulfide core domain protein 2,Inverse variance weighted,6,1.08 [1.03-1.12],0.000613945154279518,trans
Chapter II Neoplasms,C3_LUNG_NONSMALL_EXALLC,ALPP,"Alkaline phosphatase, placental type",Inverse variance weighted,6,1.05 [1.01-1.09],0.0149910200564193,trans
Chapter II Neoplasms,C3_LUNG_NONSMALL_EXALLC,SFTPA2,Pulmonary surfactant-associated protein A2,Inverse variance weighted,6,1.05 [1.01-1.09],0.0208946970398831,trans
Chapter II Neoplasms,C3_LUNG_NONSMALL_EXALLC,SFTPD,Pulmonary surfactant-associated protein D,Inverse variance weighted,6,1.04 [1-1.09],0.0329258440343478,trans
Chapter II Neoplasms,C3_LUNG_NONSMALL_EXALLC,PLAUR,Urokinase plasminogen activator surface receptor,Inverse variance weighted,6,1.06 [1-1.11],0.0338814343504284,trans
Chapter II Neoplasms,C3_LUNG_NONSMALL_EXALLC,CEACAM6,Carcinoembryonic antigen-related cell adhesion molecule 6,Inverse variance weighted,6,1.07 [1-1.14],0.042090035092881,trans
Chapter II Neoplasms,C3_LUNG_NONSMALL_EXALLC,PRSS8,Prostasin,Inverse variance weighted,6,1.06 [1-1.12],0.0518202357654248,trans
Chapter II Neoplasms,C3_LUNG_NONSMALL_EXALLC,PIGR,Polymeric immunoglobulin receptor,Inverse variance weighted,6,1.04 [0.99-1.09],0.0962407068973618,trans
Chapter II Neoplasms,C3_LUNG_NONSMALL_EXALLC,TNR,Tenascin-R,Inverse variance weighted,6,0.97 [0.93-1.01],0.116620330416938,trans
Chapter II Neoplasms,C3_LUNG_NONSMALL_EXALLC,TNFSF13B,Tumor necrosis factor ligand superfamily member 13B,Inverse variance weighted,6,1.04 [0.99-1.08],0.132442647077099,trans
Chapter II Neoplasms,C3_LUNG_NONSMALL_EXALLC,TNFRSF10B,Tumor necrosis factor receptor superfamily member 10B,Inverse variance weighted,6,1.03 [0.99-1.07],0.184926326668646,trans
Chapter II Neoplasms,C3_LUNG_NONSMALL_EXALLC,CEACAM5,Carcinoembryonic antigen-related cell adhesion molecule 5,Inverse variance weighted,6,1.03 [0.99-1.07],0.187134771850432,trans
Chapter II Neoplasms,C3_LUNG_NONSMALL_EXALLC,LAMP3,Lysosome-associated membrane glycoprotein 3,Inverse variance weighted,6,1.04 [0.98-1.11],0.199494081117604,trans
Chapter II Neoplasms,C3_LUNG_NONSMALL_EXALLC,SLITRK2,SLIT and NTRK-like protein 2,Inverse variance weighted,6,0.98 [0.93-1.02],0.256821952532398,trans
Chapter II Neoplasms,C3_LUNG_NONSMALL_EXALLC,SERPINA3,Alpha-1-antichymotrypsin,Inverse variance weighted,6,1.03 [0.96-1.11],0.355762809888995,trans
Chapter II Neoplasms,C3_LUNG_NONSMALL_EXALLC,TREM2,Triggering receptor expressed on myeloid cells 2,Inverse variance weighted,6,1.02 [0.98-1.06],0.381947090477596,trans
Chapter II Neoplasms,C3_LUNG_NONSMALL_EXALLC,SCGB3A1,Secretoglobin family 3A member 1,Inverse variance weighted,6,1.02 [0.97-1.07],0.407467149743184,trans
Chapter II Neoplasms,C3_LUNG_NONSMALL_EXALLC,MMP12,Macrophage metalloelastase,Inverse variance weighted,6,1.02 [0.97-1.08],0.463892359817015,trans
Chapter II Neoplasms,C3_LUNG_NONSMALL_EXALLC,NTRK3,NT-3 growth factor receptor,Inverse variance weighted,6,1.02 [0.97-1.06],0.485082627154206,trans
Chapter II Neoplasms,C3_LUNG_NONSMALL_EXALLC,GDF15,Growth/differentiation factor 15,Inverse variance weighted,6,1.01 [0.96-1.06],0.836249637704486,trans
Chapter II Neoplasms,C3_LUNG_NONSMALL_EXALLC,CDCP1,CUB domain-containing protein 1,Inverse variance weighted,6,1 [0.96-1.05],0.919725661214748,trans
Chapter II Neoplasms,C3_LUNG_NONSMALL_EXALLC,ICAM1,Intercellular adhesion molecule 1,Inverse variance weighted,6,1 [0.95-1.06],0.981919330917499,trans
Chapter II Neoplasms,C3_LUNG_NONSMALL_EXALLC,IFI30,Gamma-interferon-inducible lysosomal thiol reductase,Inverse variance weighted,6,1 [0.96-1.05],0.992970546508064,trans
