Disease_category,Disease,Protein,Protein_definition,method,nsnp,OR [95% CI],Pvalue,QTL_type
"Chapter IV Endocrine, nutritional and metabolic diseases",DM_NEPHROPATHY_EXMORE,SLC39A14,Zinc transporter ZIP14,Inverse variance weighted,5,0.9 [0.86-0.95],1.32668001052761e-05,trans
"Chapter IV Endocrine, nutritional and metabolic diseases",DM_NEPHROPATHY_EXMORE,SCGN,Secretagogin,Inverse variance weighted,5,1.09 [1.03-1.15],0.00300184872411355,trans
"Chapter IV Endocrine, nutritional and metabolic diseases",DM_NEPHROPATHY_EXMORE,SIGLEC1,Sialoadhesin,Inverse variance weighted,5,1.06 [1.02-1.11],0.00411217206426528,trans
"Chapter IV Endocrine, nutritional and metabolic diseases",DM_NEPHROPATHY_EXMORE,CCL11,Eotaxin,Inverse variance weighted,5,1.07 [1.02-1.13],0.00478320345862903,trans
"Chapter IV Endocrine, nutritional and metabolic diseases",DM_NEPHROPATHY_EXMORE,COLEC12,Collectin-12,Inverse variance weighted,5,0.94 [0.9-0.98],0.00484648211069881,trans
"Chapter IV Endocrine, nutritional and metabolic diseases",DM_NEPHROPATHY_EXMORE,LY6D,Lymphocyte antigen 6D,Inverse variance weighted,5,0.93 [0.89-0.98],0.00508399352707576,trans
"Chapter IV Endocrine, nutritional and metabolic diseases",DM_NEPHROPATHY_EXMORE,CXCL9,C-X-C motif chemokine 9,Inverse variance weighted,5,1.06 [1.02-1.1],0.00567653589229034,trans
"Chapter IV Endocrine, nutritional and metabolic diseases",DM_NEPHROPATHY_EXMORE,CD200,OX-2 membrane glycoprotein,Inverse variance weighted,5,0.94 [0.9-0.98],0.00579846851764558,trans
"Chapter IV Endocrine, nutritional and metabolic diseases",DM_NEPHROPATHY_EXMORE,EFCAB14,EF-hand calcium-binding domain-containing protein 14,Inverse variance weighted,5,0.94 [0.9-0.98],0.0079594516428508,trans
"Chapter IV Endocrine, nutritional and metabolic diseases",DM_NEPHROPATHY_EXMORE,SPP1,Osteopontin,Inverse variance weighted,5,0.93 [0.88-0.98],0.00833663427917025,trans
"Chapter IV Endocrine, nutritional and metabolic diseases",DM_NEPHROPATHY_EXMORE,CFD,Complement factor D,Inverse variance weighted,5,0.94 [0.9-0.99],0.00938389160270505,trans
"Chapter IV Endocrine, nutritional and metabolic diseases",DM_NEPHROPATHY_EXMORE,WFDC12,WAP four-disulfide core domain protein 12,Inverse variance weighted,5,0.95 [0.92-0.99],0.0094989850862484,trans
"Chapter IV Endocrine, nutritional and metabolic diseases",DM_NEPHROPATHY_EXMORE,NPPB,Natriuretic peptides B,Inverse variance weighted,5,0.94 [0.9-0.99],0.0109881794629115,trans
"Chapter IV Endocrine, nutritional and metabolic diseases",DM_NEPHROPATHY_EXMORE,REN,Renin,Inverse variance weighted,5,1.06 [1.01-1.1],0.0116440981082204,trans
"Chapter IV Endocrine, nutritional and metabolic diseases",DM_NEPHROPATHY_EXMORE,EFEMP1,EGF-containing fibulin-like extracellular matrix protein 1,Inverse variance weighted,5,0.95 [0.91-0.99],0.0130361628790812,trans
"Chapter IV Endocrine, nutritional and metabolic diseases",DM_NEPHROPATHY_EXMORE,EFNB2,Ephrin-B2,Inverse variance weighted,5,0.94 [0.9-0.99],0.0145854891948786,trans
"Chapter IV Endocrine, nutritional and metabolic diseases",DM_NEPHROPATHY_EXMORE,KLK11,Kallikrein-11,Inverse variance weighted,5,0.95 [0.91-0.99],0.0153031168176779,trans
"Chapter IV Endocrine, nutritional and metabolic diseases",DM_NEPHROPATHY_EXMORE,CDH17,Cadherin-17,Inverse variance weighted,5,1.05 [1.01-1.09],0.016927780914679,trans
"Chapter IV Endocrine, nutritional and metabolic diseases",DM_NEPHROPATHY_EXMORE,CCL25,C-C motif chemokine 25,Inverse variance weighted,5,1.06 [1.01-1.1],0.0181333851047945,trans
"Chapter IV Endocrine, nutritional and metabolic diseases",DM_NEPHROPATHY_EXMORE,RNASE1,Ribonuclease pancreatic,Inverse variance weighted,5,0.95 [0.91-0.99],0.0181628099036178,trans
"Chapter IV Endocrine, nutritional and metabolic diseases",DM_NEPHROPATHY_EXMORE,IGFBP1,Insulin-like growth factor-binding protein 1,Inverse variance weighted,5,0.93 [0.88-0.99],0.0205348297868617,trans
"Chapter IV Endocrine, nutritional and metabolic diseases",DM_NEPHROPATHY_EXMORE,MSMB,Beta-microseminoprotein,Inverse variance weighted,5,0.96 [0.92-0.99],0.0225369394584932,trans
"Chapter IV Endocrine, nutritional and metabolic diseases",DM_NEPHROPATHY_EXMORE,IL1R1,Interleukin-1 receptor type 1,Inverse variance weighted,5,1.05 [1.01-1.1],0.0239395397257381,trans
"Chapter IV Endocrine, nutritional and metabolic diseases",DM_NEPHROPATHY_EXMORE,CD70,CD70 antigen,Inverse variance weighted,5,0.96 [0.93-1],0.0258296739113553,trans
"Chapter IV Endocrine, nutritional and metabolic diseases",DM_NEPHROPATHY_EXMORE,PIGR,Polymeric immunoglobulin receptor,Inverse variance weighted,5,1.07 [1.01-1.14],0.0265034160869207,trans
"Chapter IV Endocrine, nutritional and metabolic diseases",DM_NEPHROPATHY_EXMORE,ANXA5,Annexin A5,Inverse variance weighted,5,0.95 [0.91-0.99],0.0288243582432628,trans
"Chapter IV Endocrine, nutritional and metabolic diseases",DM_NEPHROPATHY_EXMORE,FGL1,Fibrinogen-like protein 1,Inverse variance weighted,5,0.96 [0.93-1],0.0302792406804593,trans
"Chapter IV Endocrine, nutritional and metabolic diseases",DM_NEPHROPATHY_EXMORE,SPINK6,Serine protease inhibitor Kazal-type 6,Inverse variance weighted,5,0.96 [0.92-1],0.0324431773148381,trans
