Disease_category,Disease,Protein,Protein_definition,method,nsnp,OR [95% CI],Pvalue,QTL_type
Chapter II Neoplasms,C3_BILIARY_GALLBLADDER_EXALLC,TIMP1,Metalloproteinase inhibitor 1,Inverse variance weighted,3,1.07 [1.03-1.11],0.000211822559992989,trans
Chapter II Neoplasms,C3_BILIARY_GALLBLADDER_EXALLC,GRPEL1,"GrpE protein homolog 1, mitochondrial",Inverse variance weighted,3,1.09 [1.04-1.14],0.00033847826978064,trans
Chapter II Neoplasms,C3_BILIARY_GALLBLADDER_EXALLC,MMP7,Matrilysin,Inverse variance weighted,3,1.06 [1.03-1.1],0.000351676246995921,trans
Chapter II Neoplasms,C3_BILIARY_GALLBLADDER_EXALLC,SPON2,Spondin-2,Inverse variance weighted,3,1.12 [1.05-1.19],0.000382114617110955,trans
Chapter II Neoplasms,C3_BILIARY_GALLBLADDER_EXALLC,HIP1R,Huntingtin-interacting protein 1-related protein,Inverse variance weighted,3,1.07 [1.03-1.11],0.00098332652805062,trans
Chapter II Neoplasms,C3_BILIARY_GALLBLADDER_EXALLC,TNFSF13B,Tumor necrosis factor ligand superfamily member 13B,Inverse variance weighted,3,1.06 [1.02-1.09],0.00110041792759405,trans
Chapter II Neoplasms,C3_BILIARY_GALLBLADDER_EXALLC,ICAM1,Intercellular adhesion molecule 1,Inverse variance weighted,3,1.1 [1.03-1.18],0.00380436474171345,trans
Chapter II Neoplasms,C3_BILIARY_GALLBLADDER_EXALLC,PIGR,Polymeric immunoglobulin receptor,Inverse variance weighted,3,1.07 [1.02-1.12],0.00429896136681847,trans
Chapter II Neoplasms,C3_BILIARY_GALLBLADDER_EXALLC,SPINT1,Kunitz-type protease inhibitor 1,Inverse variance weighted,3,1.08 [1.02-1.14],0.00473995217211549,trans
Chapter II Neoplasms,C3_BILIARY_GALLBLADDER_EXALLC,IL32,Interleukin-32,Inverse variance weighted,3,1.12 [1.03-1.21],0.00618499043570148,trans
Chapter II Neoplasms,C3_BILIARY_GALLBLADDER_EXALLC,PRCP,Lysosomal Pro-X carboxypeptidase,Inverse variance weighted,3,1.12 [1.03-1.22],0.00667035874802135,trans
Chapter II Neoplasms,C3_BILIARY_GALLBLADDER_EXALLC,HAVCR2,Hepatitis A virus cellular receptor 2,Inverse variance weighted,3,1.1 [1.03-1.19],0.00764223568353331,trans
Chapter II Neoplasms,C3_BILIARY_GALLBLADDER_EXALLC,CTSD,Cathepsin D,Inverse variance weighted,3,1.12 [1.03-1.23],0.0106793811821994,trans
Chapter II Neoplasms,C3_BILIARY_GALLBLADDER_EXALLC,EPHA2,Ephrin type-A receptor 2,Inverse variance weighted,3,1.05 [1.01-1.1],0.0124825395807395,trans
Chapter II Neoplasms,C3_BILIARY_GALLBLADDER_EXALLC,LTBR,Tumor necrosis factor receptor superfamily member 3,Inverse variance weighted,3,1.04 [1.01-1.08],0.0158810136145816,trans
Chapter II Neoplasms,C3_BILIARY_GALLBLADDER_EXALLC,AREG,Amphiregulin,Inverse variance weighted,3,1.07 [1.01-1.12],0.0178210447134115,trans
Chapter II Neoplasms,C3_BILIARY_GALLBLADDER_EXALLC,SDC1,Syndecan-1,Inverse variance weighted,3,1.11 [1.02-1.21],0.0180039603652632,trans
Chapter II Neoplasms,C3_BILIARY_GALLBLADDER_EXALLC,PLA2G15,Phospholipase A2 group XV,Inverse variance weighted,3,1.12 [1.01-1.24],0.0251521877155329,trans
Chapter II Neoplasms,C3_BILIARY_GALLBLADDER_EXALLC,FGFR2,Fibroblast growth factor receptor 2,Inverse variance weighted,3,1.08 [1.01-1.16],0.0274741638776109,trans
Chapter II Neoplasms,C3_BILIARY_GALLBLADDER_EXALLC,ADAMTSL2,ADAMTS-like protein 2,Inverse variance weighted,3,1.1 [1.01-1.21],0.0354447774939312,trans
Chapter II Neoplasms,C3_BILIARY_GALLBLADDER_EXALLC,C1QTNF1,Complement C1q tumor necrosis factor-related protein 1,Inverse variance weighted,3,1.05 [1-1.1],0.0356322003252425,trans
Chapter II Neoplasms,C3_BILIARY_GALLBLADDER_EXALLC,PLAU,Urokinase-type plasminogen activator,Inverse variance weighted,3,1.1 [1-1.2],0.0424187268202246,trans
Chapter II Neoplasms,C3_BILIARY_GALLBLADDER_EXALLC,ACE2,Angiotensin-converting enzyme 2,Inverse variance weighted,3,1.06 [1-1.12],0.0429823716947218,trans
Chapter II Neoplasms,C3_BILIARY_GALLBLADDER_EXALLC,ENPP7,Ectonucleotide pyrophosphatase/phosphodiesterase family member 7,Inverse variance weighted,3,1.05 [1-1.09],0.0436434064181035,trans
Chapter II Neoplasms,C3_BILIARY_GALLBLADDER_EXALLC,FSTL3,Follistatin-related protein 3,Inverse variance weighted,3,1.08 [1-1.16],0.0466166363729024,trans
Chapter II Neoplasms,C3_BILIARY_GALLBLADDER_EXALLC,MUC13,Mucin-13,Inverse variance weighted,3,1.05 [1-1.09],0.047379639740643,trans
Chapter II Neoplasms,C3_BILIARY_GALLBLADDER_EXALLC,AGXT,Serine--pyruvate aminotransferase,Inverse variance weighted,3,1.15 [1-1.32],0.0516908287646642,trans
Chapter II Neoplasms,C3_BILIARY_GALLBLADDER_EXALLC,IGFBP7,Insulin-like growth factor-binding protein 7,Inverse variance weighted,3,1.11 [1-1.23],0.052783972310986,trans
Chapter II Neoplasms,C3_BILIARY_GALLBLADDER_EXALLC,OCLN,Occludin,Inverse variance weighted,3,1.07 [1-1.14],0.0599981129815253,trans
Chapter II Neoplasms,C3_BILIARY_GALLBLADDER_EXALLC,NRP1,Neuropilin-1,Inverse variance weighted,3,1.1 [1-1.21],0.0616295862272552,trans
Chapter II Neoplasms,C3_BILIARY_GALLBLADDER_EXALLC,KRT18,"Keratin, type I cytoskeletal 18",Inverse variance weighted,3,1.19 [0.99-1.43],0.0667995797076934,trans
Chapter II Neoplasms,C3_BILIARY_GALLBLADDER_EXALLC,CDHR2,Cadherin-related family member 2,Inverse variance weighted,3,1.06 [1-1.13],0.0693047611702956,trans
Chapter II Neoplasms,C3_BILIARY_GALLBLADDER_EXALLC,ALCAM,CD166 antigen,Inverse variance weighted,3,1.13 [0.99-1.3],0.0727350490903326,trans
Chapter II Neoplasms,C3_BILIARY_GALLBLADDER_EXALLC,KRT8,"Keratin, type II cytoskeletal 8",Inverse variance weighted,3,1.1 [0.99-1.23],0.0736201358886383,trans
Chapter II Neoplasms,C3_BILIARY_GALLBLADDER_EXALLC,ITGA5,Integrin alpha-5,Inverse variance weighted,3,1.07 [0.99-1.16],0.0777632715273604,trans
