Disease_category,Disease,Protein,Protein_definition,method,nsnp,OR [95% CI],Pvalue,QTL_type
Chapter IX Diseases of the circulatory system,I9_LBBB,ULBP2,UL16-binding protein 2,Inverse variance weighted,2,1.09 [1.04-1.15],0.000388933385030665,trans
Chapter IX Diseases of the circulatory system,I9_LBBB,VWC2,Brorin,Inverse variance weighted,2,1.08 [1.03-1.13],0.00129628209839759,trans
Chapter IX Diseases of the circulatory system,I9_LBBB,NOS1,"Nitric oxide synthase, brain",Inverse variance weighted,2,1.08 [1.02-1.14],0.0041722432866486,trans
Chapter IX Diseases of the circulatory system,I9_LBBB,BMPER,BMP-binding endothelial regulator protein,Inverse variance weighted,2,1.07 [1.02-1.13],0.00783396919758647,trans
Chapter IX Diseases of the circulatory system,I9_LBBB,TNFSF13,Tumor necrosis factor ligand superfamily member 13,Inverse variance weighted,2,1.07 [1.02-1.12],0.0087709008059538,trans
Chapter IX Diseases of the circulatory system,I9_LBBB,TNFRSF10B,Tumor necrosis factor receptor superfamily member 10B,Inverse variance weighted,2,1.07 [1.02-1.12],0.00990919050538109,trans
Chapter IX Diseases of the circulatory system,I9_LBBB,SIGLEC1,Sialoadhesin,Inverse variance weighted,2,1.06 [1.01-1.12],0.0180245510916448,trans
Chapter IX Diseases of the circulatory system,I9_LBBB,NECTIN2,Nectin-2,Inverse variance weighted,2,1.07 [1.01-1.12],0.0195758182846214,trans
Chapter IX Diseases of the circulatory system,I9_LBBB,ACTA2,"Actin, aortic smooth muscle",Inverse variance weighted,2,1.06 [1.01-1.11],0.020160834190145,trans
Chapter IX Diseases of the circulatory system,I9_LBBB,B4GALT1,"Beta-1,4-galactosyltransferase 1",Inverse variance weighted,2,1.06 [1.01-1.12],0.0241017697558009,trans
Chapter IX Diseases of the circulatory system,I9_LBBB,CCN3,CCN family member 3,Inverse variance weighted,2,1.06 [1.01-1.11],0.0252300903485397,trans
Chapter IX Diseases of the circulatory system,I9_LBBB,TGFBR2,TGF-beta receptor type-2,Inverse variance weighted,2,1.06 [1.01-1.11],0.0272192215164219,trans
Chapter IX Diseases of the circulatory system,I9_LBBB,NBL1,Neuroblastoma suppressor of tumorigenicity 1,Inverse variance weighted,2,1.06 [1.01-1.12],0.0305930093279156,trans
Chapter IX Diseases of the circulatory system,I9_LBBB,EFNA4,Ephrin-A4,Inverse variance weighted,2,1.06 [1-1.12],0.0346738976797765,trans
Chapter IX Diseases of the circulatory system,I9_LBBB,BTN3A2,Butyrophilin subfamily 3 member A2,Inverse variance weighted,2,1.05 [1-1.11],0.0378770763256659,trans
Chapter IX Diseases of the circulatory system,I9_LBBB,DSC2,Desmocollin-2,Inverse variance weighted,2,1.06 [1-1.11],0.0420956341251781,trans
Chapter IX Diseases of the circulatory system,I9_LBBB,IGFBPL1,Insulin-like growth factor-binding protein-like 1,Inverse variance weighted,2,1.05 [1-1.1],0.0551804400697108,trans
Chapter IX Diseases of the circulatory system,I9_LBBB,CCL14,C-C motif chemokine 14,Inverse variance weighted,2,1.05 [1-1.1],0.0662411042493357,trans
Chapter IX Diseases of the circulatory system,I9_LBBB,RNF149,E3 ubiquitin-protein ligase RNF149,Inverse variance weighted,2,1.05 [1-1.11],0.068013032182004,trans
