Disease_category,Disease,Protein,Protein_definition,method,nsnp,OR [95% CI],Pvalue,QTL_type
Chapter III Diseases of the blood and blood-forming organs and certain disorders involving the immune mechanism,D3_ANAEMIA_B12_DEF,LIPF,Gastric triacylglycerol lipase,Inverse variance weighted,11,0.93 [0.89-0.96],0.000250605842889813,trans
Chapter III Diseases of the blood and blood-forming organs and certain disorders involving the immune mechanism,D3_ANAEMIA_B12_DEF,PGA4,Pepsin A-4,Inverse variance weighted,11,0.96 [0.93-0.99],0.00398450188926652,trans
Chapter III Diseases of the blood and blood-forming organs and certain disorders involving the immune mechanism,D3_ANAEMIA_B12_DEF,TGFBR2,TGF-beta receptor type-2,Inverse variance weighted,11,0.96 [0.93-0.99],0.00445832163497164,trans
Chapter III Diseases of the blood and blood-forming organs and certain disorders involving the immune mechanism,D3_ANAEMIA_B12_DEF,EPO,Erythropoietin,Inverse variance weighted,11,1.04 [1.01-1.07],0.017444110264405,trans
Chapter III Diseases of the blood and blood-forming organs and certain disorders involving the immune mechanism,D3_ANAEMIA_B12_DEF,PLA2G15,Phospholipase A2 group XV,Inverse variance weighted,11,1.04 [1.01-1.07],0.0203317258697008,trans
Chapter III Diseases of the blood and blood-forming organs and certain disorders involving the immune mechanism,D3_ANAEMIA_B12_DEF,SCT,Secretin,Inverse variance weighted,11,0.96 [0.93-1],0.0273420640069449,trans
Chapter III Diseases of the blood and blood-forming organs and certain disorders involving the immune mechanism,D3_ANAEMIA_B12_DEF,GAST,Gastrin,Inverse variance weighted,11,1.03 [1-1.06],0.0485554560341808,trans
Chapter III Diseases of the blood and blood-forming organs and certain disorders involving the immune mechanism,D3_ANAEMIA_B12_DEF,COL18A1,Collagen alpha-1(XVIII) chain,Inverse variance weighted,11,0.97 [0.95-1],0.0793114297904832,trans
Chapter III Diseases of the blood and blood-forming organs and certain disorders involving the immune mechanism,D3_ANAEMIA_B12_DEF,YAP1,Transcriptional coactivator YAP1,Inverse variance weighted,11,0.97 [0.93-1.01],0.110689077635393,trans
Chapter III Diseases of the blood and blood-forming organs and certain disorders involving the immune mechanism,D3_ANAEMIA_B12_DEF,SHISA5,Protein shisa-5,Inverse variance weighted,11,1.02 [0.99-1.05],0.118925476959705,trans
Chapter III Diseases of the blood and blood-forming organs and certain disorders involving the immune mechanism,D3_ANAEMIA_B12_DEF,BTN2A1,Butyrophilin subfamily 2 member A1,Inverse variance weighted,11,0.98 [0.95-1.01],0.130018686189574,trans
Chapter III Diseases of the blood and blood-forming organs and certain disorders involving the immune mechanism,D3_ANAEMIA_B12_DEF,TNFRSF14,Tumor necrosis factor receptor superfamily member 14,Inverse variance weighted,11,0.97 [0.94-1.01],0.135818349845454,trans
Chapter III Diseases of the blood and blood-forming organs and certain disorders involving the immune mechanism,D3_ANAEMIA_B12_DEF,CA9,Carbonic anhydrase 9,Inverse variance weighted,11,0.97 [0.93-1.01],0.139369300887407,trans
Chapter III Diseases of the blood and blood-forming organs and certain disorders involving the immune mechanism,D3_ANAEMIA_B12_DEF,FGFBP1,Fibroblast growth factor-binding protein 1,Inverse variance weighted,11,0.98 [0.95-1.01],0.161116953807864,trans
Chapter III Diseases of the blood and blood-forming organs and certain disorders involving the immune mechanism,D3_ANAEMIA_B12_DEF,TNFRSF8,Tumor necrosis factor receptor superfamily member 8,Inverse variance weighted,11,1.02 [0.99-1.06],0.167874218575701,trans
Chapter III Diseases of the blood and blood-forming organs and certain disorders involving the immune mechanism,D3_ANAEMIA_B12_DEF,AREG,Amphiregulin,Inverse variance weighted,11,0.98 [0.95-1.01],0.186691486791065,trans
Chapter III Diseases of the blood and blood-forming organs and certain disorders involving the immune mechanism,D3_ANAEMIA_B12_DEF,KLRB1,Killer cell lectin-like receptor subfamily B member 1,Inverse variance weighted,11,0.98 [0.95-1.01],0.194578740751334,trans
Chapter III Diseases of the blood and blood-forming organs and certain disorders involving the immune mechanism,D3_ANAEMIA_B12_DEF,NPDC1,Neural proliferation differentiation and control protein 1,Inverse variance weighted,11,0.98 [0.95-1.01],0.194924124809926,trans
Chapter III Diseases of the blood and blood-forming organs and certain disorders involving the immune mechanism,D3_ANAEMIA_B12_DEF,FSTL3,Follistatin-related protein 3,Inverse variance weighted,11,0.98 [0.95-1.01],0.19589178635411,trans
Chapter III Diseases of the blood and blood-forming organs and certain disorders involving the immune mechanism,D3_ANAEMIA_B12_DEF,ANXA10,Annexin A10,Inverse variance weighted,11,1.02 [0.99-1.06],0.210929487654462,trans
Chapter III Diseases of the blood and blood-forming organs and certain disorders involving the immune mechanism,D3_ANAEMIA_B12_DEF,CKB,Creatine kinase B-type,Inverse variance weighted,11,0.98 [0.95-1.01],0.217441352142757,trans
Chapter III Diseases of the blood and blood-forming organs and certain disorders involving the immune mechanism,D3_ANAEMIA_B12_DEF,NECTIN2,Nectin-2,Inverse variance weighted,11,0.98 [0.95-1.01],0.223493477349692,trans
