Disease_category,Disease,Protein,Protein_definition,method,nsnp,OR [95% CI],Pvalue,QTL_type
"Chapter VII Diseases of the eye, adnexa, ear and mastoid process",H8_OTHEREAR,NECTIN2,Nectin-2,Inverse variance weighted,18,1.09 [1.02-1.17],0.0126089562504114,trans
"Chapter VII Diseases of the eye, adnexa, ear and mastoid process",H8_OTHEREAR,NPDC1,Neural proliferation differentiation and control protein 1,Inverse variance weighted,18,1.11 [1.01-1.22],0.0313350074334287,trans
"Chapter VII Diseases of the eye, adnexa, ear and mastoid process",H8_OTHEREAR,EFNA4,Ephrin-A4,Inverse variance weighted,18,1.1 [1.01-1.2],0.032403172141089,trans
"Chapter VII Diseases of the eye, adnexa, ear and mastoid process",H8_OTHEREAR,COL6A3,Collagen alpha-3(VI) chain,Inverse variance weighted,18,1.09 [1.01-1.18],0.0333726869937833,trans
"Chapter VII Diseases of the eye, adnexa, ear and mastoid process",H8_OTHEREAR,TFF3,Trefoil factor 3,Inverse variance weighted,18,1.09 [1-1.19],0.0421942557880867,trans
"Chapter VII Diseases of the eye, adnexa, ear and mastoid process",H8_OTHEREAR,EFNA1,Ephrin-A1,Inverse variance weighted,18,1.09 [1-1.19],0.0427577722547317,trans
"Chapter VII Diseases of the eye, adnexa, ear and mastoid process",H8_OTHEREAR,TNFRSF11A,Tumor necrosis factor receptor superfamily member 11A,Inverse variance weighted,18,1.06 [0.99-1.13],0.0776622204403333,trans
"Chapter VII Diseases of the eye, adnexa, ear and mastoid process",H8_OTHEREAR,REG1A,Lithostathine-1-alpha,Inverse variance weighted,18,0.94 [0.87-1.01],0.101848064659706,trans
"Chapter VII Diseases of the eye, adnexa, ear and mastoid process",H8_OTHEREAR,RBFOX3,RNA binding protein fox-1 homolog 3,Inverse variance weighted,18,1.05 [0.99-1.13],0.112569591186658,trans
"Chapter VII Diseases of the eye, adnexa, ear and mastoid process",H8_OTHEREAR,TNFSF13B,Tumor necrosis factor ligand superfamily member 13B,Inverse variance weighted,18,0.94 [0.87-1.02],0.135220305223201,trans
"Chapter VII Diseases of the eye, adnexa, ear and mastoid process",H8_OTHEREAR,LTBR,Tumor necrosis factor receptor superfamily member 3,Inverse variance weighted,18,1.05 [0.98-1.12],0.162130843569208,trans
"Chapter VII Diseases of the eye, adnexa, ear and mastoid process",H8_OTHEREAR,LAIR1,Leukocyte-associated immunoglobulin-like receptor 1,Inverse variance weighted,18,1.04 [0.98-1.11],0.167616561897173,trans
"Chapter VII Diseases of the eye, adnexa, ear and mastoid process",H8_OTHEREAR,CST3,Cystatin-C,Inverse variance weighted,18,1.06 [0.97-1.14],0.183843448353407,trans
"Chapter VII Diseases of the eye, adnexa, ear and mastoid process",H8_OTHEREAR,CD59,CD59 glycoprotein,Inverse variance weighted,18,1.05 [0.97-1.13],0.202115401538022,trans
"Chapter VII Diseases of the eye, adnexa, ear and mastoid process",H8_OTHEREAR,TNFRSF1A,Tumor necrosis factor receptor superfamily member 1A,Inverse variance weighted,18,1.04 [0.98-1.12],0.207680974772201,trans
"Chapter VII Diseases of the eye, adnexa, ear and mastoid process",H8_OTHEREAR,CD79B,B-cell antigen receptor complex-associated protein beta chain,Inverse variance weighted,18,1.05 [0.97-1.12],0.235141522603193,trans
"Chapter VII Diseases of the eye, adnexa, ear and mastoid process",H8_OTHEREAR,RNASE6,Ribonuclease K6,Inverse variance weighted,18,1.05 [0.97-1.13],0.242807235706355,trans
"Chapter VII Diseases of the eye, adnexa, ear and mastoid process",H8_OTHEREAR,IGFBP4,Insulin-like growth factor-binding protein 4,Inverse variance weighted,18,1.06 [0.96-1.17],0.244224586724338,trans
"Chapter VII Diseases of the eye, adnexa, ear and mastoid process",H8_OTHEREAR,IFI30,Gamma-interferon-inducible lysosomal thiol reductase,Inverse variance weighted,18,0.96 [0.89-1.03],0.276245228872814,trans
"Chapter VII Diseases of the eye, adnexa, ear and mastoid process",H8_OTHEREAR,AMBP,Protein AMBP,Inverse variance weighted,18,1.04 [0.96-1.13],0.287924656417624,trans
"Chapter VII Diseases of the eye, adnexa, ear and mastoid process",H8_OTHEREAR,EPHA2,Ephrin type-A receptor 2,Inverse variance weighted,18,1.04 [0.97-1.11],0.312969216967073,trans
"Chapter VII Diseases of the eye, adnexa, ear and mastoid process",H8_OTHEREAR,COLEC12,Collectin-12,Inverse variance weighted,18,1.04 [0.96-1.12],0.33405192717408,trans
"Chapter VII Diseases of the eye, adnexa, ear and mastoid process",H8_OTHEREAR,TNFRSF10B,Tumor necrosis factor receptor superfamily member 10B,Inverse variance weighted,18,1.04 [0.96-1.13],0.344047103565302,trans
"Chapter VII Diseases of the eye, adnexa, ear and mastoid process",H8_OTHEREAR,PIK3IP1,Phosphoinositide-3-kinase-interacting protein 1,Inverse variance weighted,18,1.04 [0.96-1.12],0.360783090908536,trans
"Chapter VII Diseases of the eye, adnexa, ear and mastoid process",H8_OTHEREAR,CSF1,Macrophage colony-stimulating factor 1,Inverse variance weighted,18,1.04 [0.96-1.12],0.364551569117619,trans
"Chapter VII Diseases of the eye, adnexa, ear and mastoid process",H8_OTHEREAR,LAYN,Layilin,Inverse variance weighted,18,1.05 [0.95-1.16],0.369018432998392,trans
"Chapter VII Diseases of the eye, adnexa, ear and mastoid process",H8_OTHEREAR,SHISA5,Protein shisa-5,Inverse variance weighted,18,1.03 [0.96-1.11],0.383793212833486,trans
"Chapter VII Diseases of the eye, adnexa, ear and mastoid process",H8_OTHEREAR,CTSL,Cathepsin L1,Inverse variance weighted,18,0.96 [0.88-1.05],0.392844559048991,trans
"Chapter VII Diseases of the eye, adnexa, ear and mastoid process",H8_OTHEREAR,DLL1,Delta-like protein 1,Inverse variance weighted,18,1.03 [0.96-1.11],0.409348131794051,trans
