Disease_category,Disease,Protein,Protein_definition,method,nsnp,OR [95% CI],Pvalue,QTL_type
Chapter XIII Diseases of the musculoskeletal system and connective tissue,M13_INTERVERTEB,COL9A1,Collagen alpha-1(IX) chain,Inverse variance weighted,30,1.18 [1.07-1.3],0.00106094132416104,trans
Chapter XIII Diseases of the musculoskeletal system and connective tissue,M13_INTERVERTEB,DCN,Decorin,Inverse variance weighted,30,1.08 [1.02-1.14],0.00546092727508821,trans
Chapter XIII Diseases of the musculoskeletal system and connective tissue,M13_INTERVERTEB,GAST,Gastrin,Inverse variance weighted,30,1.06 [1.01-1.12],0.0271068669961623,trans
Chapter XIII Diseases of the musculoskeletal system and connective tissue,M13_INTERVERTEB,NOS1,"Nitric oxide synthase, brain",Inverse variance weighted,30,1.06 [1-1.12],0.0403824635013788,trans
Chapter XIII Diseases of the musculoskeletal system and connective tissue,M13_INTERVERTEB,EDA2R,Tumor necrosis factor receptor superfamily member 27,Inverse variance weighted,30,1.05 [1-1.1],0.0408049451163656,trans
Chapter XIII Diseases of the musculoskeletal system and connective tissue,M13_INTERVERTEB,MYOM3,Myomesin-3,Inverse variance weighted,30,1.07 [0.99-1.16],0.0677246721351008,trans
Chapter XIII Diseases of the musculoskeletal system and connective tissue,M13_INTERVERTEB,CD276,CD276 antigen,Inverse variance weighted,30,1.04 [0.99-1.09],0.0945047068048514,trans
Chapter XIII Diseases of the musculoskeletal system and connective tissue,M13_INTERVERTEB,GFRA1,GDNF family receptor alpha-1,Inverse variance weighted,30,1.04 [0.99-1.1],0.147456721477153,trans
Chapter XIII Diseases of the musculoskeletal system and connective tissue,M13_INTERVERTEB,TNFRSF10A,Tumor necrosis factor receptor superfamily member 10A,Inverse variance weighted,30,1.03 [0.98-1.08],0.200527397804537,trans
Chapter XIII Diseases of the musculoskeletal system and connective tissue,M13_INTERVERTEB,DTNB,Dystrobrevin beta,Inverse variance weighted,30,1.04 [0.98-1.1],0.200553849794494,trans
Chapter XIII Diseases of the musculoskeletal system and connective tissue,M13_INTERVERTEB,MYL3,Myosin light chain 3,Inverse variance weighted,30,1.05 [0.97-1.13],0.210021887194512,trans
Chapter XIII Diseases of the musculoskeletal system and connective tissue,M13_INTERVERTEB,RBFOX3,RNA binding protein fox-1 homolog 3,Inverse variance weighted,30,1.03 [0.98-1.09],0.222544647400798,trans
Chapter XIII Diseases of the musculoskeletal system and connective tissue,M13_INTERVERTEB,AREG,Amphiregulin,Inverse variance weighted,30,0.97 [0.91-1.02],0.23684821116851,trans
Chapter XIII Diseases of the musculoskeletal system and connective tissue,M13_INTERVERTEB,KLK4,Kallikrein-4,Inverse variance weighted,30,1.03 [0.98-1.07],0.251750448253996,trans
Chapter XIII Diseases of the musculoskeletal system and connective tissue,M13_INTERVERTEB,ACE2,Angiotensin-converting enzyme 2,Inverse variance weighted,30,0.97 [0.92-1.02],0.252625190269862,trans
Chapter XIII Diseases of the musculoskeletal system and connective tissue,M13_INTERVERTEB,CDCP1,CUB domain-containing protein 1,Inverse variance weighted,30,1.03 [0.97-1.1],0.260133978780811,trans
Chapter XIII Diseases of the musculoskeletal system and connective tissue,M13_INTERVERTEB,PGA4,Pepsin A-4,Inverse variance weighted,30,0.98 [0.92-1.03],0.393067685351597,trans
Chapter XIII Diseases of the musculoskeletal system and connective tissue,M13_INTERVERTEB,MYBPC1,"Myosin-binding protein C, slow-type",Inverse variance weighted,30,1.03 [0.96-1.1],0.430375538365199,trans
Chapter XIII Diseases of the musculoskeletal system and connective tissue,M13_INTERVERTEB,POMC,Pro-opiomelanocortin,Inverse variance weighted,30,0.98 [0.92-1.04],0.475955373754061,trans
Chapter XIII Diseases of the musculoskeletal system and connective tissue,M13_INTERVERTEB,AMBP,Protein AMBP,Inverse variance weighted,30,1.02 [0.97-1.07],0.476686605711044,trans
Chapter XIII Diseases of the musculoskeletal system and connective tissue,M13_INTERVERTEB,TNFRSF10B,Tumor necrosis factor receptor superfamily member 10B,Inverse variance weighted,30,0.98 [0.94-1.03],0.514167256749325,trans
Chapter XIII Diseases of the musculoskeletal system and connective tissue,M13_INTERVERTEB,NEFL,Neurofilament light polypeptide,Inverse variance weighted,30,0.98 [0.93-1.04],0.549246823883854,trans
Chapter XIII Diseases of the musculoskeletal system and connective tissue,M13_INTERVERTEB,VSIG2,V-set and immunoglobulin domain-containing protein 2,Inverse variance weighted,30,0.98 [0.93-1.04],0.561957132247739,trans
Chapter XIII Diseases of the musculoskeletal system and connective tissue,M13_INTERVERTEB,NCS1,Neuronal calcium sensor 1,Inverse variance weighted,30,1.01 [0.96-1.07],0.564674346762054,trans
Chapter XIII Diseases of the musculoskeletal system and connective tissue,M13_INTERVERTEB,TNFRSF11A,Tumor necrosis factor receptor superfamily member 11A,Inverse variance weighted,30,1.02 [0.96-1.08],0.605758765631173,trans
Chapter XIII Diseases of the musculoskeletal system and connective tissue,M13_INTERVERTEB,CCN3,CCN family member 3,Inverse variance weighted,30,1.02 [0.95-1.08],0.619522117699528,trans
Chapter XIII Diseases of the musculoskeletal system and connective tissue,M13_INTERVERTEB,ASGR1,Asialoglycoprotein receptor 1,Inverse variance weighted,30,1.02 [0.95-1.09],0.648920566578348,trans
Chapter XIII Diseases of the musculoskeletal system and connective tissue,M13_INTERVERTEB,MB,Myoglobin,Inverse variance weighted,30,1.01 [0.96-1.07],0.672382396995711,trans
Chapter XIII Diseases of the musculoskeletal system and connective tissue,M13_INTERVERTEB,ANXA10,Annexin A10,Inverse variance weighted,30,0.99 [0.94-1.05],0.69858401214162,trans
Chapter XIII Diseases of the musculoskeletal system and connective tissue,M13_INTERVERTEB,CHGA,Chromogranin-A,Inverse variance weighted,30,1.01 [0.96-1.07],0.699239273398729,trans
Chapter XIII Diseases of the musculoskeletal system and connective tissue,M13_INTERVERTEB,IL4R,Interleukin-4 receptor subunit alpha,Inverse variance weighted,30,0.99 [0.94-1.05],0.752954996728438,trans
Chapter XIII Diseases of the musculoskeletal system and connective tissue,M13_INTERVERTEB,CKAP4,Cytoskeleton-associated protein 4,Inverse variance weighted,30,0.99 [0.93-1.05],0.761466558650895,trans
