Disease_category,Disease,Protein,Protein_definition,Method,Nb_SNP,OR[95%CI],P_value
Chapter IX Diseases of the circulatory system,Other diseases of arteries and capillaries,CD27,CD27 antigen,Inverse variance weighted,18,1.15 [0.99-1.33],0.0632367904765486
Chapter IX Diseases of the circulatory system,Other diseases of arteries and capillaries,CD79B,B-cell antigen receptor complex-associated protein beta chain,Inverse variance weighted,21,0.96 [0.76-1.20],0.695609895168114
Chapter IX Diseases of the circulatory system,Other diseases of arteries and capillaries,CD74,HLA class II histocompatibility antigen gamma chain,Inverse variance weighted,8,0.86 [0.64-1.17],0.347769687922009
Chapter IX Diseases of the circulatory system,Other diseases of arteries and capillaries,EFNA4,Ephrin-A4,Inverse variance weighted,5,1.18 [0.74-1.88],0.500414087281281
Chapter IX Diseases of the circulatory system,Other diseases of arteries and capillaries,ULBP2,UL16-binding protein 2,Inverse variance weighted,37,1.01 [0.94-1.09],0.806910011959053
Chapter IX Diseases of the circulatory system,Other diseases of arteries and capillaries,GM2A,Ganglioside GM2 activator,Inverse variance weighted,26,1.01 [0.93-1.10],0.807861312449777
Chapter IX Diseases of the circulatory system,Other diseases of arteries and capillaries,LTBP2,Latent-transforming growth factor beta-binding protein 2,Inverse variance weighted,18,0.78 [0.57-1.08],0.134051253896996
Chapter IX Diseases of the circulatory system,Other diseases of arteries and capillaries,CSF1,Macrophage colony-stimulating factor 1,Inverse variance weighted,12,0.78 [0.63-0.97],0.0247546413635329
Chapter IX Diseases of the circulatory system,Other diseases of arteries and capillaries,TNFRSF1B,Tumor necrosis factor receptor superfamily member 1B,Inverse variance weighted,9,1.33 [0.95-1.86],0.0995553958010365
Chapter IX Diseases of the circulatory system,Other diseases of arteries and capillaries,JAM2,Junctional adhesion molecule B,Inverse variance weighted,6,1.00 [0.62-1.60],0.998791630935798
Chapter IX Diseases of the circulatory system,Other diseases of arteries and capillaries,CLEC5A,C-type lectin domain family 5 member A,Inverse variance weighted,18,1.00 [0.87-1.16],0.97774895771026
Chapter IX Diseases of the circulatory system,Other diseases of arteries and capillaries,IGFBP7,Insulin-like growth factor-binding protein 7,Inverse variance weighted,23,1.00 [0.87-1.15],0.992975100407946
Chapter IX Diseases of the circulatory system,Other diseases of arteries and capillaries,ITGAV,Integrin alpha-V,Inverse variance weighted,14,0.84 [0.64-1.10],0.199564353735626
Chapter IX Diseases of the circulatory system,Other diseases of arteries and capillaries,NBL1,Neuroblastoma suppressor of tumorigenicity 1,Inverse variance weighted,5,1.27 [0.80-2.02],0.302819801732514
Chapter IX Diseases of the circulatory system,Other diseases of arteries and capillaries,NECTIN4,Nectin-4,Inverse variance weighted,12,0.88 [0.75-1.04],0.137556892791346
Chapter IX Diseases of the circulatory system,Other diseases of arteries and capillaries,RNASE6,Ribonuclease K6,Inverse variance weighted,20,1.07 [0.93-1.24],0.324874139178431
Chapter IX Diseases of the circulatory system,Other diseases of arteries and capillaries,ITGA11,Integrin alpha-11,Inverse variance weighted,16,1.02 [0.87-1.19],0.816380444617474
Chapter IX Diseases of the circulatory system,Other diseases of arteries and capillaries,HAVCR2,Hepatitis A virus cellular receptor 2,Inverse variance weighted,13,1.06 [0.99-1.14],0.0859222561002687
Chapter IX Diseases of the circulatory system,Other diseases of arteries and capillaries,TNFRSF4,Tumor necrosis factor receptor superfamily member 4,Inverse variance weighted,15,1.17 [0.93-1.47],0.178548378235621
Chapter IX Diseases of the circulatory system,Other diseases of arteries and capillaries,CLEC14A,C-type lectin domain family 14 member A,Inverse variance weighted,4,1.14 [0.66-1.98],0.630849562139629
Chapter IX Diseases of the circulatory system,Other diseases of arteries and capillaries,SEPTIN8,Septin-8,Inverse variance weighted,6,0.92 [0.68-1.25],0.58331056922731
Chapter IX Diseases of the circulatory system,Other diseases of arteries and capillaries,COLEC12,Collectin-12,Inverse variance weighted,13,1.14 [0.91-1.41],0.255994031125669
Chapter IX Diseases of the circulatory system,Other diseases of arteries and capillaries,REG1A,Lithostathine-1-alpha,Inverse variance weighted,26,1.00 [0.89-1.12],0.973443642206501
Chapter IX Diseases of the circulatory system,Other diseases of arteries and capillaries,EDN1,Endothelin-1,Inverse variance weighted,3,1.04 [0.82-1.33],0.729468007661627
Chapter IX Diseases of the circulatory system,Other diseases of arteries and capillaries,LRRN1,Leucine-rich repeat neuronal protein 1,Inverse variance weighted,41,0.98 [0.86-1.11],0.745630345684479
Chapter IX Diseases of the circulatory system,Other diseases of arteries and capillaries,TNFRSF10B,Tumor necrosis factor receptor superfamily member 10B,Inverse variance weighted,17,1.01 [0.87-1.16],0.942925448853087
Chapter IX Diseases of the circulatory system,Other diseases of arteries and capillaries,THY1,Thy-1 membrane glycoprotein,Inverse variance weighted,10,1.01 [0.90-1.14],0.838663782808479
Chapter IX Diseases of the circulatory system,Other diseases of arteries and capillaries,TGFA,Protransforming growth factor alpha,Inverse variance weighted,11,0.77 [0.57-1.04],0.09456739272997
Chapter IX Diseases of the circulatory system,Other diseases of arteries and capillaries,TIMP1,Metalloproteinase inhibitor 1,Inverse variance weighted,2,1.58 [0.80-3.11],0.188291991733476
Chapter IX Diseases of the circulatory system,Other diseases of arteries and capillaries,PALM2,Paralemmin-2,Inverse variance weighted,9,0.94 [0.75-1.16],0.554822848574384
Chapter IX Diseases of the circulatory system,Other diseases of arteries and capillaries,TREM2,Triggering receptor expressed on myeloid cells 2,Inverse variance weighted,39,1.05 [0.95-1.15],0.316423385508305
Chapter IX Diseases of the circulatory system,Other diseases of arteries and capillaries,HSPG2,Basement membrane-specific heparan sulfate proteoglycan core protein,Inverse variance weighted,8,1.05 [0.82-1.33],0.705514503239403
Chapter IX Diseases of the circulatory system,Other diseases of arteries and capillaries,COL6A3,Collagen alpha-3(VI) chain,Inverse variance weighted,5,1.67 [0.63-4.39],0.301816818691333
