Disease_category,Disease,Protein,Protein_definition,Method,Nb_SNP,OR[95%CI],P_value
Chapter IX Diseases of the circulatory system,Conduction disorders,FGFBP1,Fibroblast growth factor-binding protein 1,Inverse variance weighted,17,0.95 [0.82-1.10],0.500861812826287
Chapter IX Diseases of the circulatory system,Conduction disorders,ANGPTL4,Angiopoietin-related protein 4,Inverse variance weighted,8,0.93 [0.85-1.01],0.101485194442966
Chapter IX Diseases of the circulatory system,Conduction disorders,THBS2,Thrombospondin-2,Inverse variance weighted,33,1.00 [0.95-1.06],0.861478824766806
Chapter IX Diseases of the circulatory system,Conduction disorders,ELN,Elastin,Inverse variance weighted,12,0.92 [0.75-1.13],0.410892929711534
Chapter IX Diseases of the circulatory system,Conduction disorders,RETN,Resistin,Inverse variance weighted,28,0.99 [0.93-1.06],0.793336518625484
Chapter IX Diseases of the circulatory system,Conduction disorders,SFRP1,Secreted frizzled-related protein 1,Inverse variance weighted,22,1.05 [0.96-1.16],0.287193245400664
Chapter IX Diseases of the circulatory system,Conduction disorders,CLEC5A,C-type lectin domain family 5 member A,Inverse variance weighted,18,0.94 [0.87-1.02],0.169337869052937
Chapter IX Diseases of the circulatory system,Conduction disorders,COL18A1,Collagen alpha-1(XVIII) chain,Inverse variance weighted,17,1.02 [0.92-1.13],0.663238329687509
Chapter IX Diseases of the circulatory system,Conduction disorders,HSPB6,Heat shock protein beta-6,Inverse variance weighted,5,1.02 [0.73-1.42],0.925523409628016
Chapter IX Diseases of the circulatory system,Conduction disorders,GGT5,Glutathione hydrolase 5 proenzyme,Inverse variance weighted,20,0.94 [0.88-1.00],0.0612606527787012
Chapter IX Diseases of the circulatory system,Conduction disorders,ADAM12,Disintegrin and metalloproteinase domain-containing protein 12,Inverse variance weighted,4,1.07 [0.93-1.23],0.349838756047743
Chapter IX Diseases of the circulatory system,Conduction disorders,APCS,Serum amyloid P-component,Inverse variance weighted,7,1.09 [0.98-1.22],0.113178877057748
Chapter IX Diseases of the circulatory system,Conduction disorders,FAM3C,Protein FAM3C,Inverse variance weighted,5,1.04 [0.78-1.40],0.771062738863746
Chapter IX Diseases of the circulatory system,Conduction disorders,F10,Coagulation factor X,Inverse variance weighted,18,1.00 [0.95-1.06],0.940330299942547
Chapter IX Diseases of the circulatory system,Conduction disorders,MMP12,Macrophage metalloelastase,Inverse variance weighted,21,1.02 [0.98-1.07],0.290690377049103
Chapter IX Diseases of the circulatory system,Conduction disorders,ASGR1,Asialoglycoprotein receptor 1,Inverse variance weighted,8,1.17 [0.98-1.40],0.0920654707792307
Chapter IX Diseases of the circulatory system,Conduction disorders,CCL21,C-C motif chemokine 21,Inverse variance weighted,19,1.02 [0.86-1.21],0.819367294465514
Chapter IX Diseases of the circulatory system,Conduction disorders,GDF15,Growth/differentiation factor 15,Inverse variance weighted,14,0.93 [0.76-1.14],0.482072519531174
Chapter IX Diseases of the circulatory system,Conduction disorders,MFAP4,Microfibril-associated glycoprotein 4,Inverse variance weighted,19,0.99 [0.86-1.13],0.829093294944538
Chapter IX Diseases of the circulatory system,Conduction disorders,PGF,Placenta growth factor,Inverse variance weighted,8,1.17 [0.94-1.45],0.149859052897563
Chapter IX Diseases of the circulatory system,Conduction disorders,ACVRL1,Serine/threonine-protein kinase receptor R3,Inverse variance weighted,16,0.92 [0.86-0.98],0.0100762089960563
Chapter IX Diseases of the circulatory system,Conduction disorders,KLK4,Kallikrein-4,Inverse variance weighted,20,1.02 [0.96-1.09],0.506459401386446
Chapter IX Diseases of the circulatory system,Conduction disorders,EFNA4,Ephrin-A4,Inverse variance weighted,5,1.08 [0.86-1.34],0.513912038231785
Chapter IX Diseases of the circulatory system,Conduction disorders,ACE,Angiotensin-converting enzyme,Inverse variance weighted,27,1.08 [1.02-1.15],0.0123735516113011
Chapter IX Diseases of the circulatory system,Conduction disorders,SCG2,Secretogranin-2,Inverse variance weighted,3,1.34 [0.98-1.84],0.0680471187233867
Chapter IX Diseases of the circulatory system,Conduction disorders,SPINK1,Serine protease inhibitor Kazal-type 1,Inverse variance weighted,28,1.01 [0.96-1.06],0.820218043128229
Chapter IX Diseases of the circulatory system,Conduction disorders,NBL1,Neuroblastoma suppressor of tumorigenicity 1,Inverse variance weighted,5,0.77 [0.61-0.97],0.0289409660300858
Chapter IX Diseases of the circulatory system,Conduction disorders,TNFRSF10A,Tumor necrosis factor receptor superfamily member 10A,Inverse variance weighted,29,1.05 [0.99-1.11],0.088395845816827
Chapter IX Diseases of the circulatory system,Conduction disorders,TFF3,Trefoil factor 3,Inverse variance weighted,10,1.15 [0.99-1.33],0.0601677273125339
Chapter IX Diseases of the circulatory system,Conduction disorders,PON3,Serum paraoxonase/lactonase 3,Inverse variance weighted,30,1.01 [0.96-1.06],0.78090062216904
Chapter IX Diseases of the circulatory system,Conduction disorders,NFASC,Neurofascin,Inverse variance weighted,19,1.03 [0.96-1.10],0.477656806295932
Chapter IX Diseases of the circulatory system,Conduction disorders,TNFRSF1B,Tumor necrosis factor receptor superfamily member 1B,Inverse variance weighted,9,1.00 [0.84-1.18],0.997471868530295
Chapter IX Diseases of the circulatory system,Conduction disorders,YAP1,Transcriptional coactivator YAP1,Inverse variance weighted,10,1.06 [0.85-1.32],0.609642090111618
