Disease_category,Disease,Protein,Protein_definition,Method,Nb_SNP,OR[95%CI],P_value
Chapter XIV Diseases of the genitourinary system,Diseases of male genital organs,TNFRSF1A,Tumor necrosis factor receptor superfamily member 1A,Inverse variance weighted,5,1.05 [0.92-1.20],0.501929258119529
Chapter XIV Diseases of the genitourinary system,Diseases of male genital organs,IGFBP4,Insulin-like growth factor-binding protein 4,Inverse variance weighted,3,1.20 [0.98-1.47],0.0837046177467739
Chapter XIV Diseases of the genitourinary system,Diseases of male genital organs,PGF,Placenta growth factor,Inverse variance weighted,8,0.96 [0.83-1.11],0.572927974487894
Chapter XIV Diseases of the genitourinary system,Diseases of male genital organs,IGFBP2,Insulin-like growth factor-binding protein 2,Inverse variance weighted,13,0.99 [0.89-1.11],0.913412509230367
Chapter XIV Diseases of the genitourinary system,Diseases of male genital organs,PIK3IP1,Phosphoinositide-3-kinase-interacting protein 1,Inverse variance weighted,17,1.05 [1.00-1.10],0.0475841369566356
Chapter XIV Diseases of the genitourinary system,Diseases of male genital organs,DLL1,Delta-like protein 1,Inverse variance weighted,13,0.92 [0.86-0.99],0.0219596276574244
Chapter XIV Diseases of the genitourinary system,Diseases of male genital organs,TNFRSF1B,Tumor necrosis factor receptor superfamily member 1B,Inverse variance weighted,9,1.02 [0.88-1.17],0.789046764512029
Chapter XIV Diseases of the genitourinary system,Diseases of male genital organs,TNFRSF19,Tumor necrosis factor receptor superfamily member 19,Inverse variance weighted,18,0.99 [0.95-1.04],0.718892385630861
Chapter XIV Diseases of the genitourinary system,Diseases of male genital organs,DSC2,Desmocollin-2,Inverse variance weighted,16,1.02 [0.96-1.08],0.496733683505564
Chapter XIV Diseases of the genitourinary system,Diseases of male genital organs,TFF3,Trefoil factor 3,Inverse variance weighted,10,1.01 [0.93-1.10],0.801698401969265
Chapter XIV Diseases of the genitourinary system,Diseases of male genital organs,VSIG4,V-set and immunoglobulin domain-containing protein 4,Inverse variance weighted,12,0.97 [0.85-1.12],0.713822648096508
Chapter XIV Diseases of the genitourinary system,Diseases of male genital organs,KLRB1,Killer cell lectin-like receptor subfamily B member 1,Inverse variance weighted,19,1.02 [0.96-1.08],0.475436867024523
