Disease_category,Disease,Protein,Protein_definition,Method,Nb_SNP,OR[95%CI],P_value
Chapter I Certain infectious and parasitic diseases,Mycoses,IGFBP4,Insulin-like growth factor-binding protein 4,Inverse variance weighted,3,1.13 [0.75-1.69],0.562149180908083
Chapter I Certain infectious and parasitic diseases,Mycoses,OCLN,Occludin,Inverse variance weighted,3,0.89 [0.59-1.35],0.585744971903904
Chapter I Certain infectious and parasitic diseases,Mycoses,PLAUR,Urokinase plasminogen activator surface receptor,Inverse variance weighted,10,1.07 [0.91-1.26],0.411262179182606
Chapter I Certain infectious and parasitic diseases,Mycoses,WFDC2,WAP four-disulfide core domain protein 2,Inverse variance weighted,4,1.15 [0.90-1.48],0.267746264329349
Chapter I Certain infectious and parasitic diseases,Mycoses,COL6A3,Collagen alpha-3(VI) chain,Inverse variance weighted,5,0.83 [0.55-1.27],0.39988127164675
Chapter I Certain infectious and parasitic diseases,Mycoses,PLA2G2A,"Phospholipase A2, membrane associated",Inverse variance weighted,23,1.02 [0.97-1.08],0.384101902893674
Chapter I Certain infectious and parasitic diseases,Mycoses,TNFSF13B,Tumor necrosis factor ligand superfamily member 13B,Inverse variance weighted,23,0.96 [0.88-1.05],0.419316103858051
Chapter I Certain infectious and parasitic diseases,Mycoses,NPC2,NPC intracellular cholesterol transporter 2,Inverse variance weighted,15,1.12 [1.00-1.25],0.0531253243600752
Chapter I Certain infectious and parasitic diseases,Mycoses,NPDC1,Neural proliferation differentiation and control protein 1,Inverse variance weighted,7,0.99 [0.68-1.45],0.973536970930142
Chapter I Certain infectious and parasitic diseases,Mycoses,TNFRSF1A,Tumor necrosis factor receptor superfamily member 1A,Inverse variance weighted,5,1.12 [0.81-1.55],0.504063947517459
Chapter I Certain infectious and parasitic diseases,Mycoses,VSIG2,V-set and immunoglobulin domain-containing protein 2,Inverse variance weighted,5,0.99 [0.86-1.13],0.842921303280658
Chapter I Certain infectious and parasitic diseases,Mycoses,VSIG4,V-set and immunoglobulin domain-containing protein 4,Inverse variance weighted,12,1.02 [0.84-1.25],0.814289696273353
Chapter I Certain infectious and parasitic diseases,Mycoses,SHISA5,Protein shisa-5,Inverse variance weighted,16,0.98 [0.81-1.18],0.81252247554745
Chapter I Certain infectious and parasitic diseases,Mycoses,RBFOX3,RNA binding protein fox-1 homolog 3,Inverse variance weighted,2,0.81 [0.33-1.97],0.637127953479189
Chapter I Certain infectious and parasitic diseases,Mycoses,CHCHD10,"Coiled-coil-helix-coiled-coil-helix domain-containing protein 10, mitochondrial",Inverse variance weighted,4,0.78 [0.64-0.94],0.0107389481441764
Chapter I Certain infectious and parasitic diseases,Mycoses,IL19,Interleukin-19,Inverse variance weighted,21,1.03 [0.96-1.10],0.443565789206327
Chapter I Certain infectious and parasitic diseases,Mycoses,GDF15,Growth/differentiation factor 15,Inverse variance weighted,14,1.01 [0.85-1.20],0.900015113248116
Chapter I Certain infectious and parasitic diseases,Mycoses,PGF,Placenta growth factor,Inverse variance weighted,8,0.90 [0.71-1.16],0.425349647601453
Chapter I Certain infectious and parasitic diseases,Mycoses,EDA2R,Tumor necrosis factor receptor superfamily member 27,Inverse variance weighted,12,1.12 [0.86-1.45],0.418388353367804
