Disease_category,Disease,Protein,Protein_definition,Method,Nb_SNP,OR[95%CI],P_value
"Chapter VII Diseases of the eye, adnexa, ear and mastoid process","Diabetic maculopathy, excluding more controls",ROBO1,Roundabout homolog 1,Inverse variance weighted,25,1.08 [0.93-1.25],0.307914951356556
"Chapter VII Diseases of the eye, adnexa, ear and mastoid process","Diabetic maculopathy, excluding more controls",LBP,Lipopolysaccharide-binding protein,Inverse variance weighted,29,1.03 [0.96-1.10],0.423370470320761
"Chapter VII Diseases of the eye, adnexa, ear and mastoid process","Diabetic maculopathy, excluding more controls",PGLYRP1,Peptidoglycan recognition protein 1,Inverse variance weighted,24,1.01 [0.85-1.21],0.877494382814617
"Chapter VII Diseases of the eye, adnexa, ear and mastoid process","Diabetic maculopathy, excluding more controls",BOC,Brother of CDO,Inverse variance weighted,15,0.96 [0.81-1.13],0.623619562620242
"Chapter VII Diseases of the eye, adnexa, ear and mastoid process","Diabetic maculopathy, excluding more controls",TNFRSF9,Tumor necrosis factor receptor superfamily member 9,Inverse variance weighted,5,1.40 [0.63-3.10],0.407500214486428
"Chapter VII Diseases of the eye, adnexa, ear and mastoid process","Diabetic maculopathy, excluding more controls",SCN4B,Sodium channel subunit beta-4,Inverse variance weighted,27,0.97 [0.90-1.04],0.388855963592017
"Chapter VII Diseases of the eye, adnexa, ear and mastoid process","Diabetic maculopathy, excluding more controls",LCN2,Neutrophil gelatinase-associated lipocalin,Inverse variance weighted,21,0.90 [0.69-1.17],0.430315883536359
"Chapter VII Diseases of the eye, adnexa, ear and mastoid process","Diabetic maculopathy, excluding more controls",HSPA2,Heat shock-related 70 kDa protein 2,Inverse variance weighted,2,1.10 [0.67-1.81],0.696080110015897
"Chapter VII Diseases of the eye, adnexa, ear and mastoid process","Diabetic maculopathy, excluding more controls",IGF1R,Insulin-like growth factor 1 receptor,Inverse variance weighted,9,1.28 [0.83-1.97],0.2669767147583
"Chapter VII Diseases of the eye, adnexa, ear and mastoid process","Diabetic maculopathy, excluding more controls",VEGFB,Vascular endothelial growth factor B,Inverse variance weighted,12,0.94 [0.75-1.17],0.578185501777285
"Chapter VII Diseases of the eye, adnexa, ear and mastoid process","Diabetic maculopathy, excluding more controls",REG1B,Lithostathine-1-beta,Inverse variance weighted,26,1.04 [0.93-1.15],0.494046808214929
"Chapter VII Diseases of the eye, adnexa, ear and mastoid process","Diabetic maculopathy, excluding more controls",CD40,Tumor necrosis factor receptor superfamily member 5,Inverse variance weighted,11,1.00 [0.88-1.13],0.943364567445672
"Chapter VII Diseases of the eye, adnexa, ear and mastoid process","Diabetic maculopathy, excluding more controls",CELA2A,Chymotrypsin-like elastase family member 2A,Inverse variance weighted,35,1.01 [0.85-1.21],0.885452803989625
"Chapter VII Diseases of the eye, adnexa, ear and mastoid process","Diabetic maculopathy, excluding more controls",CD48,CD48 antigen,Inverse variance weighted,32,0.98 [0.90-1.05],0.528633770728939
"Chapter VII Diseases of the eye, adnexa, ear and mastoid process","Diabetic maculopathy, excluding more controls",SLAMF1,Signaling lymphocytic activation molecule,Inverse variance weighted,6,1.22 [0.93-1.60],0.144498143340552
"Chapter VII Diseases of the eye, adnexa, ear and mastoid process","Diabetic maculopathy, excluding more controls",IL12A_IL12B,Interleukin-12,Inverse variance weighted,57,1.01 [0.92-1.10],0.894039826124062
"Chapter VII Diseases of the eye, adnexa, ear and mastoid process","Diabetic maculopathy, excluding more controls",CRTAM,Cytotoxic and regulatory T-cell molecule,Inverse variance weighted,28,0.90 [0.81-1.01],0.0762748741069497
