Disease_category,Disease,Protein,Protein_definition,Method,Nb_SNP,OR[95%CI],P_value
Chapter XIII Diseases of the musculoskeletal system and connective tissue,Rheumatoid arthritis,TFF3,Trefoil factor 3,Inverse variance weighted,10,0.96 [0.84-1.10],0.594002452261778
Chapter XIII Diseases of the musculoskeletal system and connective tissue,Rheumatoid arthritis,CBLN4,Cerebellin-4,Inverse variance weighted,17,0.92 [0.84-1.01],0.0847799078784266
Chapter XIII Diseases of the musculoskeletal system and connective tissue,Rheumatoid arthritis,SCGB3A1,Secretoglobin family 3A member 1,Inverse variance weighted,28,1.02 [0.95-1.08],0.619684458318672
Chapter XIII Diseases of the musculoskeletal system and connective tissue,Rheumatoid arthritis,IL1R1,Interleukin-1 receptor type 1,Inverse variance weighted,22,0.90 [0.83-0.98],0.0170536129770492
Chapter XIII Diseases of the musculoskeletal system and connective tissue,Rheumatoid arthritis,FABP4,"Fatty acid-binding protein, adipocyte",Inverse variance weighted,2,0.91 [0.73-1.15],0.4405500293859
Chapter XIII Diseases of the musculoskeletal system and connective tissue,Rheumatoid arthritis,PTN,Pleiotrophin,Inverse variance weighted,7,1.00 [0.84-1.19],0.974811914244971
Chapter XIII Diseases of the musculoskeletal system and connective tissue,Rheumatoid arthritis,CRELD1,Protein disulfide isomerase CRELD1,Inverse variance weighted,41,1.00 [0.97-1.04],0.80831471074018
Chapter XIII Diseases of the musculoskeletal system and connective tissue,Rheumatoid arthritis,CA12,Carbonic anhydrase 12,Inverse variance weighted,20,1.06 [0.97-1.15],0.195670092846682
Chapter XIII Diseases of the musculoskeletal system and connective tissue,Rheumatoid arthritis,EPHA2,Ephrin type-A receptor 2,Inverse variance weighted,5,1.08 [0.78-1.49],0.637798711483573
Chapter XIII Diseases of the musculoskeletal system and connective tissue,Rheumatoid arthritis,PTPRN2,Receptor-type tyrosine-protein phosphatase N2,Inverse variance weighted,5,0.99 [0.86-1.14],0.849092792900562
Chapter XIII Diseases of the musculoskeletal system and connective tissue,Rheumatoid arthritis,CD276,CD276 antigen,Inverse variance weighted,47,1.01 [0.97-1.05],0.654592734240533
Chapter XIII Diseases of the musculoskeletal system and connective tissue,Rheumatoid arthritis,CRTAM,Cytotoxic and regulatory T-cell molecule,Inverse variance weighted,28,0.97 [0.91-1.03],0.340856266411926
