Disease_category,Disease,Protein,Protein_definition,Method,Nb_SNP,OR[95%CI],P_value
Chapter IX Diseases of the circulatory system,Major coronary heart disease event,UPB1,Beta-ureidopropionase,Inverse variance weighted,4,1.00 [0.85-1.18],0.980525479108827
Chapter IX Diseases of the circulatory system,Major coronary heart disease event,CCL20,C-C motif chemokine 20,Inverse variance weighted,8,1.01 [0.90-1.12],0.902557264883374
Chapter IX Diseases of the circulatory system,Major coronary heart disease event,HAVCR2,Hepatitis A virus cellular receptor 2,Inverse variance weighted,13,1.02 [0.99-1.05],0.199643715618262
Chapter IX Diseases of the circulatory system,Major coronary heart disease event,CD83,CD83 antigen,Inverse variance weighted,19,1.01 [0.93-1.09],0.863010372774005
Chapter IX Diseases of the circulatory system,Major coronary heart disease event,PRSS2,Trypsin-2,Inverse variance weighted,22,0.99 [0.94-1.04],0.697714804191754
Chapter IX Diseases of the circulatory system,Major coronary heart disease event,KLKB1,Plasma kallikrein,Inverse variance weighted,29,0.99 [0.96-1.02],0.539747127901086
Chapter IX Diseases of the circulatory system,Major coronary heart disease event,CNTN5,Contactin-5,Inverse variance weighted,53,1.00 [0.98-1.03],0.813475335413492
Chapter IX Diseases of the circulatory system,Major coronary heart disease event,ULBP2,UL16-binding protein 2,Inverse variance weighted,37,0.99 [0.96-1.02],0.480167210002657
Chapter IX Diseases of the circulatory system,Major coronary heart disease event,SCARA5,Scavenger receptor class A member 5,Inverse variance weighted,15,1.00 [0.95-1.04],0.822023756415386
Chapter IX Diseases of the circulatory system,Major coronary heart disease event,TNFSF11,Tumor necrosis factor ligand superfamily member 11,Inverse variance weighted,20,0.99 [0.94-1.05],0.812046257433103
Chapter IX Diseases of the circulatory system,Major coronary heart disease event,CHCHD10,"Coiled-coil-helix-coiled-coil-helix domain-containing protein 10, mitochondrial",Inverse variance weighted,4,0.99 [0.78-1.26],0.959959255661306
Chapter IX Diseases of the circulatory system,Major coronary heart disease event,KLB,Beta-klotho,Inverse variance weighted,59,1.01 [0.99-1.03],0.461446810070465
Chapter IX Diseases of the circulatory system,Major coronary heart disease event,ADIPOQ,Adiponectin,Inverse variance weighted,37,0.94 [0.89-0.99],0.0181891313707783
