Disease_category,Disease,Protein,Protein_definition,Method,Nb_SNP,OR[95%CI],P_value
Chapter XI Diseases of the digestive system,Coeliac disease,CNTNAP4,Contactin-associated protein-like 4,Inverse variance weighted,3,1.35 [0.72-2.55],0.346030606398467
Chapter XI Diseases of the digestive system,Coeliac disease,ACY3,N-acyl-aromatic-L-amino acid amidohydrolase,Inverse variance weighted,27,1.02 [0.89-1.18],0.765702083692591
Chapter XI Diseases of the digestive system,Coeliac disease,TTF2,Transcription termination factor 2,Inverse variance weighted,10,1.19 [1.08-1.32],0.000601801836793
Chapter XI Diseases of the digestive system,Coeliac disease,TNFRSF4,Tumor necrosis factor receptor superfamily member 4,Inverse variance weighted,15,1.42 [1.03-1.94],0.030829295856862
Chapter XI Diseases of the digestive system,Coeliac disease,POF1B,Protein POF1B,Inverse variance weighted,4,0.81 [0.44-1.51],0.516214456084225
Chapter XI Diseases of the digestive system,Coeliac disease,REG4,Regenerating islet-derived protein 4,Inverse variance weighted,19,1.06 [0.90-1.25],0.472520287956799
Chapter XI Diseases of the digestive system,Coeliac disease,MUC2,Mucin-2,Inverse variance weighted,61,0.94 [0.87-1.01],0.106982513171466
Chapter XI Diseases of the digestive system,Coeliac disease,CA9,Carbonic anhydrase 9,Inverse variance weighted,11,1.11 [0.88-1.40],0.378787863805482
Chapter XI Diseases of the digestive system,Coeliac disease,ADA2,Adenosine deaminase 2,Inverse variance weighted,18,1.08 [0.92-1.26],0.331636990975438
Chapter XI Diseases of the digestive system,Coeliac disease,TXNL1,Thioredoxin-like protein 1,Inverse variance weighted,2,0.97 [0.47-2.02],0.944528244551861
Chapter XI Diseases of the digestive system,Coeliac disease,CRTAM,Cytotoxic and regulatory T-cell molecule,Inverse variance weighted,28,0.97 [0.81-1.16],0.721722266358985
Chapter XI Diseases of the digestive system,Coeliac disease,S100A14,Protein S100-A14,Inverse variance weighted,15,0.76 [0.52-1.11],0.152327328408926
Chapter XI Diseases of the digestive system,Coeliac disease,IFNG,Interferon gamma,Inverse variance weighted,6,3.07 [1.19-7.88],0.0198335549287429
Chapter XI Diseases of the digestive system,Coeliac disease,TNFRSF8,Tumor necrosis factor receptor superfamily member 8,Inverse variance weighted,13,1.08 [0.82-1.43],0.591539659272772
Chapter XI Diseases of the digestive system,Coeliac disease,AGR3,Anterior gradient protein 3,Inverse variance weighted,5,1.35 [0.89-2.05],0.158053035314023
Chapter XI Diseases of the digestive system,Coeliac disease,TDP1,Tyrosyl-DNA phosphodiesterase 1,Inverse variance weighted,3,0.69 [0.46-1.02],0.064117121375595
Chapter XI Diseases of the digestive system,Coeliac disease,CRTAP,Cartilage-associated protein,Inverse variance weighted,4,1.76 [0.61-5.07],0.296615487728566
Chapter XI Diseases of the digestive system,Coeliac disease,CABP2,Calcium-binding protein 2,Inverse variance weighted,5,1.14 [0.77-1.70],0.507065308063715
Chapter XI Diseases of the digestive system,Coeliac disease,OCLN,Occludin,Inverse variance weighted,3,1.44 [1.02-2.02],0.0362589360625172
Chapter XI Diseases of the digestive system,Coeliac disease,CCL20,C-C motif chemokine 20,Inverse variance weighted,8,0.93 [0.65-1.33],0.684773965418696
Chapter XI Diseases of the digestive system,Coeliac disease,IFI30,Gamma-interferon-inducible lysosomal thiol reductase,Inverse variance weighted,19,1.12 [0.98-1.27],0.103040206659659
Chapter XI Diseases of the digestive system,Coeliac disease,STAU1,Double-stranded RNA-binding protein Staufen homolog 1,Wald ratio,1,1.56 [0.63-3.86],0.331603064669593
Chapter XI Diseases of the digestive system,Coeliac disease,TTN,Titin,Inverse variance weighted,2,1.23 [0.60-2.55],0.571611431362194
Chapter XI Diseases of the digestive system,Coeliac disease,IFIT1,Interferon-induced protein with tetratricopeptide repeats 1,Wald ratio,1,1.59 [0.57-4.44],0.372100204115228
Chapter XI Diseases of the digestive system,Coeliac disease,SUOX,"Sulfite oxidase, mitochondrial",Inverse variance weighted,11,1.07 [0.88-1.30],0.47631504866058
Chapter XI Diseases of the digestive system,Coeliac disease,CWC15,Spliceosome-associated protein CWC15 homolog,Wald ratio,1,0.62 [0.27-1.44],0.266276913309234
Chapter XI Diseases of the digestive system,Coeliac disease,CD160,CD160 antigen,Inverse variance weighted,36,1.12 [0.99-1.26],0.0607890163616529
Chapter XI Diseases of the digestive system,Coeliac disease,CDH17,Cadherin-17,Inverse variance weighted,44,1.05 [0.93-1.18],0.448208037840855
Chapter XI Diseases of the digestive system,Coeliac disease,RBP1,Retinol-binding protein 1,Wald ratio,1,0.66 [0.43-1.02],0.0629385416711075
Chapter XI Diseases of the digestive system,Coeliac disease,RBP2,Retinol-binding protein 2,Inverse variance weighted,6,0.84 [0.55-1.28],0.419096707612938
Chapter XI Diseases of the digestive system,Coeliac disease,NUBP1,Cytosolic Fe-S cluster assembly factor NUBP1,Wald ratio,1,0.83 [0.28-2.51],0.747230691530647
Chapter XI Diseases of the digestive system,Coeliac disease,FABP2,"Fatty acid-binding protein, intestinal",Inverse variance weighted,8,0.93 [0.74-1.16],0.500912639962487
Chapter XI Diseases of the digestive system,Coeliac disease,CXCL11,C-X-C motif chemokine 11,Inverse variance weighted,16,0.88 [0.73-1.06],0.17730212292738
Chapter XI Diseases of the digestive system,Coeliac disease,FABP1,"Fatty acid-binding protein, liver",Inverse variance weighted,6,1.09 [0.91-1.32],0.338464071518556
Chapter XI Diseases of the digestive system,Coeliac disease,ITGB7,Integrin beta-7,Inverse variance weighted,46,1.06 [0.95-1.18],0.324297968890064
Chapter XI Diseases of the digestive system,Coeliac disease,CDH1,Cadherin-1,Inverse variance weighted,17,1.08 [0.92-1.28],0.335700541675669
