Disease_category,Disease,Protein,Protein_definition,Method,Nb_SNP,OR[95%CI],P_value
Chapter X Diseases of the respiratory system,"Asthma, unspecified (mode)",POF1B,Protein POF1B,Inverse variance weighted,4,1.06 [0.89-1.27],0.506613290279815
Chapter X Diseases of the respiratory system,"Asthma, unspecified (mode)",TXNDC15,Thioredoxin domain-containing protein 15,Inverse variance weighted,47,1.01 [0.99-1.04],0.336419141080792
Chapter X Diseases of the respiratory system,"Asthma, unspecified (mode)",ICAM1,Intercellular adhesion molecule 1,Inverse variance weighted,24,0.96 [0.92-1.01],0.106252422145694
Chapter X Diseases of the respiratory system,"Asthma, unspecified (mode)",IGFBP4,Insulin-like growth factor-binding protein 4,Inverse variance weighted,3,1.21 [0.93-1.57],0.153567326419135
Chapter X Diseases of the respiratory system,"Asthma, unspecified (mode)",ITGB2,Integrin beta-2,Inverse variance weighted,20,1.01 [0.94-1.10],0.750623631454734
Chapter X Diseases of the respiratory system,"Asthma, unspecified (mode)",KLK7,Kallikrein-7,Inverse variance weighted,18,0.99 [0.93-1.06],0.878468020540647
Chapter X Diseases of the respiratory system,"Asthma, unspecified (mode)",CDH2,Cadherin-2,Inverse variance weighted,21,0.98 [0.91-1.06],0.668348263134519
Chapter X Diseases of the respiratory system,"Asthma, unspecified (mode)",HAVCR1,Hepatitis A virus cellular receptor 1,Inverse variance weighted,40,0.98 [0.94-1.02],0.302279322883124
Chapter X Diseases of the respiratory system,"Asthma, unspecified (mode)",ITGAM,Integrin alpha-M,Inverse variance weighted,15,0.97 [0.89-1.05],0.423161864351733
Chapter X Diseases of the respiratory system,"Asthma, unspecified (mode)",EBI3_IL27,Interleukin-27,Inverse variance weighted,37,1.01 [0.96-1.06],0.643618698661176
Chapter X Diseases of the respiratory system,"Asthma, unspecified (mode)",PHOSPHO1,Phosphoethanolamine/phosphocholine phosphatase,Inverse variance weighted,5,1.08 [0.91-1.29],0.368492585572446
Chapter X Diseases of the respiratory system,"Asthma, unspecified (mode)",MMP3,Stromelysin-1,Inverse variance weighted,35,0.97 [0.93-1.02],0.254366083642793
Chapter X Diseases of the respiratory system,"Asthma, unspecified (mode)",IL1RN,Interleukin-1 receptor antagonist protein,Inverse variance weighted,12,1.07 [0.94-1.21],0.290491196716726
