Disease_category,Disease,Protein,Protein_definition,Method,Nb_SNP,OR[95%CI],P_value
Chapter V Mental and behavioural disorders,Depression or dysthymia,COL18A1,Collagen alpha-1(XVIII) chain,Inverse variance weighted,17,0.97 [0.91-1.03],0.347596204092634
Chapter V Mental and behavioural disorders,Depression or dysthymia,KRT19,"Keratin, type I cytoskeletal 19",Inverse variance weighted,5,1.02 [0.92-1.12],0.74507556309181
Chapter V Mental and behavioural disorders,Depression or dysthymia,PRND,Prion-like protein doppel,Inverse variance weighted,24,0.97 [0.94-1.01],0.101245902051701
Chapter V Mental and behavioural disorders,Depression or dysthymia,CEACAM5,Carcinoembryonic antigen-related cell adhesion molecule 5,Inverse variance weighted,31,1.02 [0.99-1.06],0.252056885489607
Chapter V Mental and behavioural disorders,Depression or dysthymia,SLAMF8,SLAM family member 8,Inverse variance weighted,28,1.00 [0.98-1.01],0.663192175579282
Chapter V Mental and behavioural disorders,Depression or dysthymia,PRRT3,Proline-rich transmembrane protein 3,Inverse variance weighted,10,0.97 [0.91-1.04],0.382227949355137
Chapter V Mental and behavioural disorders,Depression or dysthymia,HAVCR2,Hepatitis A virus cellular receptor 2,Inverse variance weighted,13,0.99 [0.96-1.01],0.404710473602487
Chapter V Mental and behavioural disorders,Depression or dysthymia,CEACAM6,Carcinoembryonic antigen-related cell adhesion molecule 6,Inverse variance weighted,28,1.00 [0.93-1.07],0.910187668225131
Chapter V Mental and behavioural disorders,Depression or dysthymia,EDA2R,Tumor necrosis factor receptor superfamily member 27,Inverse variance weighted,12,1.09 [0.99-1.20],0.0931892217673024
Chapter V Mental and behavioural disorders,Depression or dysthymia,ELN,Elastin,Inverse variance weighted,12,1.12 [1.00-1.26],0.0409474731807104
Chapter V Mental and behavioural disorders,Depression or dysthymia,NPC2,NPC intracellular cholesterol transporter 2,Inverse variance weighted,15,0.95 [0.90-1.00],0.0478927289835103
Chapter V Mental and behavioural disorders,Depression or dysthymia,IFNGR1,Interferon gamma receptor 1,Inverse variance weighted,11,1.05 [0.93-1.18],0.423560624424117
Chapter V Mental and behavioural disorders,Depression or dysthymia,RNASE4,Ribonuclease 4,Inverse variance weighted,13,0.97 [0.94-1.01],0.209038345703782
Chapter V Mental and behavioural disorders,Depression or dysthymia,CD300E,CMRF35-like molecule 2,Inverse variance weighted,36,1.02 [0.99-1.05],0.265785753466666
Chapter V Mental and behavioural disorders,Depression or dysthymia,CSF1,Macrophage colony-stimulating factor 1,Inverse variance weighted,12,0.97 [0.92-1.02],0.250664519037204
Chapter V Mental and behavioural disorders,Depression or dysthymia,CD59,CD59 glycoprotein,Inverse variance weighted,8,1.00 [0.93-1.09],0.956975791460779
Chapter V Mental and behavioural disorders,Depression or dysthymia,FCAMR,High affinity immunoglobulin alpha and immunoglobulin mu Fc receptor,Inverse variance weighted,45,0.95 [0.91-0.98],0.0027380997033553
Chapter V Mental and behavioural disorders,Depression or dysthymia,SERPIND1,Heparin cofactor 2,Inverse variance weighted,35,1.01 [0.94-1.08],0.849930961365298
Chapter V Mental and behavioural disorders,Depression or dysthymia,PRSS8,Prostasin,Inverse variance weighted,19,0.96 [0.89-1.04],0.365982219635342
Chapter V Mental and behavioural disorders,Depression or dysthymia,LAYN,Layilin,Inverse variance weighted,23,1.02 [0.98-1.06],0.304464888862373
Chapter V Mental and behavioural disorders,Depression or dysthymia,ANGPT2,Angiopoietin-2,Inverse variance weighted,11,0.98 [0.92-1.03],0.409186578635705
Chapter V Mental and behavioural disorders,Depression or dysthymia,GCHFR,GTP cyclohydrolase 1 feedback regulatory protein,Inverse variance weighted,4,1.06 [0.96-1.17],0.273026205381358
Chapter V Mental and behavioural disorders,Depression or dysthymia,CHCHD10,"Coiled-coil-helix-coiled-coil-helix domain-containing protein 10, mitochondrial",Inverse variance weighted,4,0.97 [0.88-1.08],0.629807122315631
Chapter V Mental and behavioural disorders,Depression or dysthymia,EPHA2,Ephrin type-A receptor 2,Inverse variance weighted,5,1.00 [0.77-1.29],0.979342778493683
Chapter V Mental and behavioural disorders,Depression or dysthymia,B2M,Beta-2-microglobulin,Inverse variance weighted,7,1.01 [0.90-1.13],0.852857931347552
Chapter V Mental and behavioural disorders,Depression or dysthymia,TFF2,Trefoil factor 2,Inverse variance weighted,16,1.00 [0.93-1.08],0.931319849104207
Chapter V Mental and behavioural disorders,Depression or dysthymia,CD74,HLA class II histocompatibility antigen gamma chain,Inverse variance weighted,8,1.05 [0.97-1.14],0.216416025916827
Chapter V Mental and behavioural disorders,Depression or dysthymia,CTSS,Cathepsin S,Inverse variance weighted,30,1.04 [1.01-1.07],0.0142833085240057
Chapter V Mental and behavioural disorders,Depression or dysthymia,SIGLEC10,Sialic acid-binding Ig-like lectin 10,Inverse variance weighted,22,1.00 [0.98-1.03],0.814802114378192
Chapter V Mental and behavioural disorders,Depression or dysthymia,SIRPB1,Signal-regulatory protein beta-1,Inverse variance weighted,34,1.01 [0.98-1.03],0.613269012658656
Chapter V Mental and behavioural disorders,Depression or dysthymia,NCS1,Neuronal calcium sensor 1,Inverse variance weighted,18,0.98 [0.93-1.04],0.596270130515741
Chapter V Mental and behavioural disorders,Depression or dysthymia,GPR37,Prosaposin receptor GPR37,Inverse variance weighted,62,0.99 [0.97-1.01],0.328643434673632
Chapter V Mental and behavioural disorders,Depression or dysthymia,CKAP4,Cytoskeleton-associated protein 4,Inverse variance weighted,15,1.04 [0.99-1.10],0.0830063488123965
Chapter V Mental and behavioural disorders,Depression or dysthymia,MEP1B,Meprin A subunit beta,Inverse variance weighted,72,1.01 [1.00-1.03],0.109123423802753
Chapter V Mental and behavioural disorders,Depression or dysthymia,PSAP,Prosaposin,Inverse variance weighted,13,1.04 [0.99-1.08],0.149646185568205
Chapter V Mental and behavioural disorders,Depression or dysthymia,MMP12,Macrophage metalloelastase,Inverse variance weighted,21,0.98 [0.96-1.01],0.141339127413447
Chapter V Mental and behavioural disorders,Depression or dysthymia,LILRB4,Leukocyte immunoglobulin-like receptor subfamily B member 4,Inverse variance weighted,17,1.01 [0.93-1.11],0.761121556050969
Chapter V Mental and behavioural disorders,Depression or dysthymia,CD83,CD83 antigen,Inverse variance weighted,19,0.98 [0.92-1.05],0.624238584168401
Chapter V Mental and behavioural disorders,Depression or dysthymia,ANXA10,Annexin A10,Wald ratio,1,1.33 [1.00-1.76],0.0471115887943039
Chapter V Mental and behavioural disorders,Depression or dysthymia,EFNA4,Ephrin-A4,Inverse variance weighted,5,0.88 [0.76-1.01],0.07299183138959
Chapter V Mental and behavioural disorders,Depression or dysthymia,FSTL3,Follistatin-related protein 3,Inverse variance weighted,7,0.97 [0.85-1.11],0.619932256662147
Chapter V Mental and behavioural disorders,Depression or dysthymia,CLMP,CXADR-like membrane protein,Inverse variance weighted,15,1.01 [0.96-1.06],0.722341216628696
Chapter V Mental and behavioural disorders,Depression or dysthymia,ADAMTS15,A disintegrin and metalloproteinase with thrombospondin motifs 15,Inverse variance weighted,7,1.07 [0.93-1.22],0.343146264029244
Chapter V Mental and behavioural disorders,Depression or dysthymia,IMMT,MICOS complex subunit MIC60,Inverse variance weighted,2,0.88 [0.78-0.98],0.0189182040023428
Chapter V Mental and behavioural disorders,Depression or dysthymia,FGF23,Fibroblast growth factor 23,Inverse variance weighted,17,1.00 [0.93-1.08],0.900658497398674
Chapter V Mental and behavioural disorders,Depression or dysthymia,NECTIN4,Nectin-4,Inverse variance weighted,12,1.01 [0.97-1.05],0.71200718145498
Chapter V Mental and behavioural disorders,Depression or dysthymia,PTGDS,Prostaglandin-H2 D-isomerase,Inverse variance weighted,9,0.95 [0.83-1.09],0.497436334271123
Chapter V Mental and behavioural disorders,Depression or dysthymia,TNFRSF9,Tumor necrosis factor receptor superfamily member 9,Inverse variance weighted,5,0.80 [0.68-0.95],0.0095828084508843
Chapter V Mental and behavioural disorders,Depression or dysthymia,TNFRSF10B,Tumor necrosis factor receptor superfamily member 10B,Inverse variance weighted,17,1.00 [0.95-1.05],0.939077805395948
Chapter V Mental and behavioural disorders,Depression or dysthymia,LMNB2,Lamin-B2,Inverse variance weighted,9,1.02 [0.87-1.20],0.819733543958052
Chapter V Mental and behavioural disorders,Depression or dysthymia,VWC2,Brorin,Inverse variance weighted,35,1.00 [0.96-1.04],0.982891894365068
Chapter V Mental and behavioural disorders,Depression or dysthymia,RNASET2,Ribonuclease T2,Inverse variance weighted,25,1.00 [0.97-1.04],0.822668692917441
Chapter V Mental and behavioural disorders,Depression or dysthymia,FABP1,"Fatty acid-binding protein, liver",Inverse variance weighted,6,0.99 [0.93-1.05],0.710113264047342
Chapter V Mental and behavioural disorders,Depression or dysthymia,PI3,Elafin,Inverse variance weighted,20,0.99 [0.95-1.04],0.697212231537883
Chapter V Mental and behavioural disorders,Depression or dysthymia,TNFRSF14,Tumor necrosis factor receptor superfamily member 14,Inverse variance weighted,2,0.98 [0.86-1.11],0.725283709953108
Chapter V Mental and behavioural disorders,Depression or dysthymia,SPINT1,Kunitz-type protease inhibitor 1,Inverse variance weighted,21,1.00 [0.96-1.05],0.945737211490107
Chapter V Mental and behavioural disorders,Depression or dysthymia,OGN,Mimecan,Inverse variance weighted,37,0.98 [0.95-1.01],0.128712155917387
Chapter V Mental and behavioural disorders,Depression or dysthymia,OSCAR,Osteoclast-associated immunoglobulin-like receptor,Inverse variance weighted,31,1.01 [0.99-1.03],0.374777704596414
Chapter V Mental and behavioural disorders,Depression or dysthymia,HSPG2,Basement membrane-specific heparan sulfate proteoglycan core protein,Inverse variance weighted,8,1.06 [0.99-1.12],0.0958685240583815
Chapter V Mental and behavioural disorders,Depression or dysthymia,CKB,Creatine kinase B-type,Inverse variance weighted,11,0.99 [0.89-1.09],0.794864944830896
Chapter V Mental and behavioural disorders,Depression or dysthymia,LAIR1,Leukocyte-associated immunoglobulin-like receptor 1,Inverse variance weighted,18,0.98 [0.95-1.02],0.433122602347742
Chapter V Mental and behavioural disorders,Depression or dysthymia,HAVCR1,Hepatitis A virus cellular receptor 1,Inverse variance weighted,40,0.98 [0.95-1.02],0.371660372116173
Chapter V Mental and behavioural disorders,Depression or dysthymia,ITGAM,Integrin alpha-M,Inverse variance weighted,15,0.99 [0.93-1.04],0.604612792446675
Chapter V Mental and behavioural disorders,Depression or dysthymia,SEMA3F,Semaphorin-3F,Inverse variance weighted,46,1.02 [0.96-1.08],0.473966204375138
Chapter V Mental and behavioural disorders,Depression or dysthymia,CD80,T-lymphocyte activation antigen CD80,Inverse variance weighted,26,0.98 [0.94-1.03],0.428667445652621
Chapter V Mental and behavioural disorders,Depression or dysthymia,CCER2,Coiled-coil domain-containing glutamate-rich protein 2,Inverse variance weighted,36,1.00 [0.97-1.03],0.912988182221031
Chapter V Mental and behavioural disorders,Depression or dysthymia,MANSC1,MANSC domain-containing protein 1,Inverse variance weighted,15,0.98 [0.90-1.08],0.73386448997207
Chapter V Mental and behavioural disorders,Depression or dysthymia,TNFRSF4,Tumor necrosis factor receptor superfamily member 4,Inverse variance weighted,15,1.03 [0.97-1.10],0.311708357140325
Chapter V Mental and behavioural disorders,Depression or dysthymia,BSG,Basigin,Inverse variance weighted,8,1.07 [0.94-1.21],0.335644893500977
Chapter V Mental and behavioural disorders,Depression or dysthymia,COLEC12,Collectin-12,Inverse variance weighted,13,1.05 [0.96-1.16],0.299837348491206
Chapter V Mental and behavioural disorders,Depression or dysthymia,REG4,Regenerating islet-derived protein 4,Inverse variance weighted,19,1.03 [0.97-1.08],0.331916323782626
Chapter V Mental and behavioural disorders,Depression or dysthymia,EPHB6,Ephrin type-B receptor 6,Inverse variance weighted,11,0.98 [0.93-1.02],0.268588678434059
Chapter V Mental and behavioural disorders,Depression or dysthymia,CLEC14A,C-type lectin domain family 14 member A,Inverse variance weighted,4,1.05 [0.83-1.31],0.705024147853435
Chapter V Mental and behavioural disorders,Depression or dysthymia,LAMP3,Lysosome-associated membrane glycoprotein 3,Inverse variance weighted,22,0.99 [0.92-1.05],0.676888427411451
Chapter V Mental and behavioural disorders,Depression or dysthymia,IL18BP,Interleukin-18-binding protein,Inverse variance weighted,13,1.01 [0.94-1.09],0.699444216758783
Chapter V Mental and behavioural disorders,Depression or dysthymia,RBP5,Retinol-binding protein 5,Inverse variance weighted,5,0.89 [0.79-1.01],0.0626692496255092
Chapter V Mental and behavioural disorders,Depression or dysthymia,CD302,CD302 antigen,Inverse variance weighted,17,0.91 [0.87-0.94],1.6345827408823e-06
Chapter V Mental and behavioural disorders,Depression or dysthymia,IL1RN,Interleukin-1 receptor antagonist protein,Inverse variance weighted,12,1.07 [0.99-1.16],0.10006816447744
Chapter V Mental and behavioural disorders,Depression or dysthymia,IL2RA,Interleukin-2 receptor subunit alpha,Inverse variance weighted,29,0.97 [0.94-1.00],0.0222006048900601
Chapter V Mental and behavioural disorders,Depression or dysthymia,NPDC1,Neural proliferation differentiation and control protein 1,Inverse variance weighted,7,1.03 [0.89-1.20],0.691230101775058
Chapter V Mental and behavioural disorders,Depression or dysthymia,SPON2,Spondin-2,Inverse variance weighted,8,1.00 [0.95-1.06],0.875632474759866
Chapter V Mental and behavioural disorders,Depression or dysthymia,IL15,Interleukin-15,Inverse variance weighted,35,0.98 [0.94-1.03],0.468861168415349
Chapter V Mental and behavioural disorders,Depression or dysthymia,PDCD1,Programmed cell death protein 1,Inverse variance weighted,24,0.94 [0.89-1.00],0.0363609629443969
Chapter V Mental and behavioural disorders,Depression or dysthymia,LGALS3,Galectin-3,Inverse variance weighted,42,0.99 [0.96-1.02],0.378572806188901
Chapter V Mental and behavioural disorders,Depression or dysthymia,SPINK1,Serine protease inhibitor Kazal-type 1,Inverse variance weighted,28,1.01 [0.98-1.03],0.655536220374066
