Disease_category,Disease,Protein,Protein_definition,Method,Nb_SNP,OR[95%CI],P_value
Chapter III Diseases of the blood and blood-forming organs and certain disorders involving the immune mechanism,Other and unspecified iron deficiency,GRN,Progranulin,Inverse variance weighted,46,1.02 [0.97-1.07],0.483232503290457
Chapter III Diseases of the blood and blood-forming organs and certain disorders involving the immune mechanism,Other and unspecified iron deficiency,EFEMP1,EGF-containing fibulin-like extracellular matrix protein 1,Inverse variance weighted,9,0.86 [0.75-1.00],0.0431419316311566
Chapter III Diseases of the blood and blood-forming organs and certain disorders involving the immune mechanism,Other and unspecified iron deficiency,CD160,CD160 antigen,Inverse variance weighted,36,0.97 [0.91-1.04],0.435435550217391
Chapter III Diseases of the blood and blood-forming organs and certain disorders involving the immune mechanism,Other and unspecified iron deficiency,DSC2,Desmocollin-2,Inverse variance weighted,16,0.93 [0.84-1.04],0.210082906918959
Chapter III Diseases of the blood and blood-forming organs and certain disorders involving the immune mechanism,Other and unspecified iron deficiency,SCARB2,Lysosome membrane protein 2,Inverse variance weighted,17,0.96 [0.87-1.06],0.434997782911965
Chapter III Diseases of the blood and blood-forming organs and certain disorders involving the immune mechanism,Other and unspecified iron deficiency,CKB,Creatine kinase B-type,Inverse variance weighted,11,0.90 [0.73-1.10],0.285193410249343
Chapter III Diseases of the blood and blood-forming organs and certain disorders involving the immune mechanism,Other and unspecified iron deficiency,CHI3L1,Chitinase-3-like protein 1,Inverse variance weighted,28,1.03 [0.99-1.07],0.212188465279985
Chapter III Diseases of the blood and blood-forming organs and certain disorders involving the immune mechanism,Other and unspecified iron deficiency,CLEC1A,C-type lectin domain family 1 member A,Inverse variance weighted,20,0.97 [0.93-1.01],0.118414576368208
Chapter III Diseases of the blood and blood-forming organs and certain disorders involving the immune mechanism,Other and unspecified iron deficiency,MANSC1,MANSC domain-containing protein 1,Inverse variance weighted,15,0.94 [0.84-1.06],0.337361577925811
Chapter III Diseases of the blood and blood-forming organs and certain disorders involving the immune mechanism,Other and unspecified iron deficiency,IL12B,Interleukin-12 subunit beta,Inverse variance weighted,63,0.99 [0.94-1.03],0.560912965380111
Chapter III Diseases of the blood and blood-forming organs and certain disorders involving the immune mechanism,Other and unspecified iron deficiency,IL17C,Interleukin-17C,Inverse variance weighted,8,1.11 [0.94-1.31],0.223576213147051
Chapter III Diseases of the blood and blood-forming organs and certain disorders involving the immune mechanism,Other and unspecified iron deficiency,SEPTIN8,Septin-8,Inverse variance weighted,6,1.16 [0.96-1.41],0.120684670817431
Chapter III Diseases of the blood and blood-forming organs and certain disorders involving the immune mechanism,Other and unspecified iron deficiency,NUCB2,Nucleobindin-2,Inverse variance weighted,28,1.04 [0.97-1.11],0.280597496872993
Chapter III Diseases of the blood and blood-forming organs and certain disorders involving the immune mechanism,Other and unspecified iron deficiency,FSTL3,Follistatin-related protein 3,Inverse variance weighted,7,1.14 [0.97-1.35],0.110569040159854
Chapter III Diseases of the blood and blood-forming organs and certain disorders involving the immune mechanism,Other and unspecified iron deficiency,CCL15,C-C motif chemokine 15,Inverse variance weighted,28,0.98 [0.94-1.02],0.294463149853183
Chapter III Diseases of the blood and blood-forming organs and certain disorders involving the immune mechanism,Other and unspecified iron deficiency,RGMB,RGM domain family member B,Inverse variance weighted,10,1.04 [0.92-1.17],0.519769301522574
Chapter III Diseases of the blood and blood-forming organs and certain disorders involving the immune mechanism,Other and unspecified iron deficiency,PTN,Pleiotrophin,Inverse variance weighted,7,0.99 [0.78-1.25],0.923246142685072
Chapter III Diseases of the blood and blood-forming organs and certain disorders involving the immune mechanism,Other and unspecified iron deficiency,IL15RA,Interleukin-15 receptor subunit alpha,Inverse variance weighted,17,1.04 [0.96-1.12],0.369575687816325
Chapter III Diseases of the blood and blood-forming organs and certain disorders involving the immune mechanism,Other and unspecified iron deficiency,KLRB1,Killer cell lectin-like receptor subfamily B member 1,Inverse variance weighted,19,1.04 [0.91-1.19],0.582452151222079
Chapter III Diseases of the blood and blood-forming organs and certain disorders involving the immune mechanism,Other and unspecified iron deficiency,CD300C,CMRF35-like molecule 6,Inverse variance weighted,33,1.00 [0.95-1.05],0.938017443545717
Chapter III Diseases of the blood and blood-forming organs and certain disorders involving the immune mechanism,Other and unspecified iron deficiency,CST3,Cystatin-C,Inverse variance weighted,13,1.00 [0.92-1.09],0.982007495593388
Chapter III Diseases of the blood and blood-forming organs and certain disorders involving the immune mechanism,Other and unspecified iron deficiency,CD99L2,CD99 antigen-like protein 2,Inverse variance weighted,8,1.12 [0.97-1.31],0.13185912236773
Chapter III Diseases of the blood and blood-forming organs and certain disorders involving the immune mechanism,Other and unspecified iron deficiency,ANGPTL4,Angiopoietin-related protein 4,Inverse variance weighted,8,1.01 [0.93-1.10],0.759864036112734
Chapter III Diseases of the blood and blood-forming organs and certain disorders involving the immune mechanism,Other and unspecified iron deficiency,WFDC1,WAP four-disulfide core domain protein 1,Inverse variance weighted,7,0.95 [0.88-1.03],0.231892676499393
Chapter III Diseases of the blood and blood-forming organs and certain disorders involving the immune mechanism,Other and unspecified iron deficiency,AGRN,Agrin,Inverse variance weighted,31,1.01 [0.94-1.08],0.874640483283354
Chapter III Diseases of the blood and blood-forming organs and certain disorders involving the immune mechanism,Other and unspecified iron deficiency,ASGR1,Asialoglycoprotein receptor 1,Inverse variance weighted,8,0.97 [0.81-1.15],0.714259616130973
Chapter III Diseases of the blood and blood-forming organs and certain disorders involving the immune mechanism,Other and unspecified iron deficiency,CXCL9,C-X-C motif chemokine 9,Inverse variance weighted,11,1.07 [0.83-1.38],0.579367958111087
Chapter III Diseases of the blood and blood-forming organs and certain disorders involving the immune mechanism,Other and unspecified iron deficiency,AMBP,Protein AMBP,Inverse variance weighted,5,0.97 [0.81-1.15],0.688956084097615
Chapter III Diseases of the blood and blood-forming organs and certain disorders involving the immune mechanism,Other and unspecified iron deficiency,LTBP2,Latent-transforming growth factor beta-binding protein 2,Inverse variance weighted,18,1.21 [1.06-1.39],0.0049896584557404
Chapter III Diseases of the blood and blood-forming organs and certain disorders involving the immune mechanism,Other and unspecified iron deficiency,LAYN,Layilin,Inverse variance weighted,23,0.97 [0.89-1.07],0.582362443613658
Chapter III Diseases of the blood and blood-forming organs and certain disorders involving the immune mechanism,Other and unspecified iron deficiency,FAP,Prolyl endopeptidase FAP,Inverse variance weighted,13,1.06 [0.96-1.16],0.249273499752007
Chapter III Diseases of the blood and blood-forming organs and certain disorders involving the immune mechanism,Other and unspecified iron deficiency,CFD,Complement factor D,Inverse variance weighted,12,0.99 [0.90-1.10],0.912132556370893
Chapter III Diseases of the blood and blood-forming organs and certain disorders involving the immune mechanism,Other and unspecified iron deficiency,SCRG1,Scrapie-responsive protein 1,Inverse variance weighted,5,1.11 [0.79-1.55],0.557321233677064
Chapter III Diseases of the blood and blood-forming organs and certain disorders involving the immune mechanism,Other and unspecified iron deficiency,CXCL11,C-X-C motif chemokine 11,Inverse variance weighted,16,0.97 [0.88-1.08],0.616695602265489
Chapter III Diseases of the blood and blood-forming organs and certain disorders involving the immune mechanism,Other and unspecified iron deficiency,IL18BP,Interleukin-18-binding protein,Inverse variance weighted,13,0.98 [0.79-1.21],0.861793866241299
