Disease_category,Disease,Protein,Protein_definition,NB_individual,NB_case,OR[95%CI],P_value
Chapter IX Diseases of the circulatory system,Hypotension,A1BG,Alpha-1B-glycoprotein,18800,100,1.80 [0.62-5.27],0.2827078955196942
Chapter IX Diseases of the circulatory system,Hypotension,AAMDC,Mth938 domain-containing protein,18305,94,0.94 [0.65-1.38],0.7634508784785461
Chapter IX Diseases of the circulatory system,Hypotension,AARSD1,Alanyl-tRNA editing protein Aarsd1,21358,118,0.79 [0.59-1.06],0.1185939320860571
Chapter IX Diseases of the circulatory system,Hypotension,ABCA2,ATP-binding cassette sub-family A member 2,18136,93,1.68 [1.05-2.69],0.0303843597483379
Chapter IX Diseases of the circulatory system,Hypotension,ABHD14B,Protein ABHD14B,21212,118,0.81 [0.60-1.08],0.1566865618281001
Chapter IX Diseases of the circulatory system,Hypotension,ABL1,Tyrosine-protein kinase ABL1,21358,118,1.02 [0.80-1.30],0.8812892185772602
Chapter IX Diseases of the circulatory system,Hypotension,ABO,Histo-blood group ABO system transferase,18783,100,1.00 [0.88-1.14],0.989535272804584
Chapter IX Diseases of the circulatory system,Hypotension,ABRAXAS2,BRISC complex subunit Abraxas 2,18136,93,1.02 [0.75-1.38],0.9059164577152152
Chapter IX Diseases of the circulatory system,Hypotension,ACAA1,"3-ketoacyl-CoA thiolase, peroxisomal",20990,118,0.94 [0.77-1.16],0.5738972368514995
Chapter IX Diseases of the circulatory system,Hypotension,ACADM,"Medium-chain specific acyl-CoA dehydrogenase, mitochondrial",18432,96,0.70 [0.47-1.02],0.0639958246709643
Chapter IX Diseases of the circulatory system,Hypotension,ACADSB,"Short/branched chain specific acyl-CoA dehydrogenase, mitochondrial",18773,99,0.90 [0.72-1.13],0.3700339857610837
Chapter IX Diseases of the circulatory system,Hypotension,ACAN,Aggrecan core protein,21254,118,1.18 [0.65-2.14],0.5841846682308336
Chapter IX Diseases of the circulatory system,Hypotension,ACE,Angiotensin-converting enzyme,18783,100,1.16 [0.57-2.33],0.6827421457795306
Chapter IX Diseases of the circulatory system,Hypotension,ACE2,Angiotensin-converting enzyme 2,21070,118,0.93 [0.69-1.26],0.6597980972391799
Chapter IX Diseases of the circulatory system,Hypotension,ACHE,Acetylcholinesterase,18370,97,1.12 [0.64-1.95],0.6862159036614652
