Protein,Protein_definition,Disease_category,Disease,Method,Nb_SNP,OR[95%CI],P_value
KLKB1,Plasma kallikrein,Chapter XI Diseases of the digestive system,"Cirrhosis of liver, NAS",Inverse variance weighted,29,1.02 [0.88-1.20],0.761509278644549
KLKB1,Plasma kallikrein,Chapter III Diseases of the blood and blood-forming organs and certain disorders involving the immune mechanism,Purpura and other haemorrhagic conditions,Inverse variance weighted,29,0.99 [0.88-1.12],0.902204679511005
KLKB1,Plasma kallikrein,"Chapter IV Endocrine, nutritional and metabolic diseases","Other disorders of fluid, electrolyte and acid-base balance",Inverse variance weighted,29,0.93 [0.88-0.98],0.0101521346134493
KLKB1,Plasma kallikrein,"Chapter IV Endocrine, nutritional and metabolic diseases",Hypo-osmolality and hyponatraemia,Inverse variance weighted,29,0.91 [0.84-0.98],0.0128956353700458
KLKB1,Plasma kallikrein,Chapter IX Diseases of the circulatory system,Hypotension,Inverse variance weighted,29,0.96 [0.89-1.04],0.357926341343221
KLKB1,Plasma kallikrein,Chapter IX Diseases of the circulatory system,Other or ill-defined heart diseases,Inverse variance weighted,29,0.96 [0.84-1.11],0.604725570001363
KLKB1,Plasma kallikrein,Chapter IX Diseases of the circulatory system,Secondary right heart disease,Inverse variance weighted,29,1.01 [0.85-1.18],0.945419511947476
KLKB1,Plasma kallikrein,Chapter X Diseases of the respiratory system,Interstitial lung disease,Inverse variance weighted,29,0.94 [0.87-1.02],0.160491128620333
KLKB1,Plasma kallikrein,Chapter X Diseases of the respiratory system,Idiopathic pulmonary fibrosis,Inverse variance weighted,29,0.94 [0.84-1.06],0.327188571832767
KLKB1,Plasma kallikrein,Chapter XI Diseases of the digestive system,Fibrosis and cirrhosis of liver,Inverse variance weighted,29,1.05 [0.93-1.19],0.448874886832466
