Disease_category,Disease,Protein,Protein_definition,NB_individual,NB_case,OR[95%CI],P_value
Chapter XIII Diseases of the musculoskeletal system and connective tissue,Spinal stenosis,ACAN,Aggrecan core protein,23532,77,5.06 [2.52-10.19],5.497239420048912e-06
Chapter XIII Diseases of the musculoskeletal system and connective tissue,Spinal stenosis,ACE2,Angiotensin-converting enzyme 2,23306,77,1.69 [1.24-2.31],0.0009237882996373
Chapter XIII Diseases of the musculoskeletal system and connective tissue,Spinal stenosis,ADAM12,Disintegrin and metalloproteinase domain-containing protein 12,20136,69,2.06 [1.48-2.89],2.1925389927912683e-05
Chapter XIII Diseases of the musculoskeletal system and connective tissue,Spinal stenosis,ADAM9,Disintegrin and metalloproteinase domain-containing protein 9,20615,70,3.53 [2.04-6.12],6.866352992422412e-06
Chapter XIII Diseases of the musculoskeletal system and connective tissue,Spinal stenosis,AGR2,Anterior gradient protein 2 homolog,22967,74,1.38 [1.15-1.66],0.0004661277520427
Chapter XIII Diseases of the musculoskeletal system and connective tissue,Spinal stenosis,AMBP,Protein AMBP,23922,79,5.88 [2.49-13.92],5.514814745675512e-05
Chapter XIII Diseases of the musculoskeletal system and connective tissue,Spinal stenosis,ATRAID,All-trans retinoic acid-induced differentiation factor,20615,70,1.82 [1.32-2.49],0.0002140854718844
Chapter XIII Diseases of the musculoskeletal system and connective tissue,Spinal stenosis,CCN3,CCN family member 3,24009,77,2.79 [1.83-4.24],1.61613540329596e-06
Chapter XIII Diseases of the musculoskeletal system and connective tissue,Spinal stenosis,CD276,CD276 antigen,23756,77,2.52 [1.46-4.34],0.0009150002321628
Chapter XIII Diseases of the musculoskeletal system and connective tissue,Spinal stenosis,CD34,Hematopoietic progenitor cell antigen CD34,23885,79,4.44 [2.01-9.81],0.0002315931378443
Chapter XIII Diseases of the musculoskeletal system and connective tissue,Spinal stenosis,CD55,Complement decay-accelerating factor,22899,73,2.52 [1.54-4.10],0.0002107142420138
Chapter XIII Diseases of the musculoskeletal system and connective tissue,Spinal stenosis,CHCHD10,"Coiled-coil-helix-coiled-coil-helix domain-containing protein 10, mitochondrial",20681,70,2.17 [1.43-3.28],0.0002694475871876
Chapter XIII Diseases of the musculoskeletal system and connective tissue,Spinal stenosis,CHGA,Chromogranin-A,20711,70,1.48 [1.24-1.78],1.905236170910659e-05
Chapter XIII Diseases of the musculoskeletal system and connective tissue,Spinal stenosis,CKAP4,Cytoskeleton-associated protein 4,23877,79,2.74 [1.56-4.81],0.0004424567444918
Chapter XIII Diseases of the musculoskeletal system and connective tissue,Spinal stenosis,COL9A1,Collagen alpha-1(IX) chain,23711,78,2.92 [2.16-3.96],4.725109127267096e-12
Chapter XIII Diseases of the musculoskeletal system and connective tissue,Spinal stenosis,DCN,Decorin,23306,77,3.77 [1.76-8.04],0.0006140042522025
Chapter XIII Diseases of the musculoskeletal system and connective tissue,Spinal stenosis,EFHD1,EF-hand domain-containing protein D1,20692,70,2.29 [1.59-3.29],7.921981152065543e-06
Chapter XIII Diseases of the musculoskeletal system and connective tissue,Spinal stenosis,EFNA1,Ephrin-A1,23727,78,2.93 [1.63-5.26],0.0003124376806101
Chapter XIII Diseases of the musculoskeletal system and connective tissue,Spinal stenosis,EPHA2,Ephrin type-A receptor 2,22918,76,2.20 [1.39-3.48],0.0008140115002577
Chapter XIII Diseases of the musculoskeletal system and connective tissue,Spinal stenosis,FABP3,"Fatty acid-binding protein, heart",20708,69,1.90 [1.36-2.65],0.0001604502454401
Chapter XIII Diseases of the musculoskeletal system and connective tissue,Spinal stenosis,FGF5,Fibroblast growth factor 5,23278,77,2.29 [1.47-3.57],0.000231782305306
Chapter XIII Diseases of the musculoskeletal system and connective tissue,Spinal stenosis,GFRA1,GDNF family receptor alpha-1,23916,79,3.29 [1.80-6.00],0.0001061415230435
Chapter XIII Diseases of the musculoskeletal system and connective tissue,Spinal stenosis,GSN,Gelsolin,20647,69,5.04 [2.11-12.01],0.0002685028966543
Chapter XIII Diseases of the musculoskeletal system and connective tissue,Spinal stenosis,HEG1,Protein HEG homolog 1,20262,67,4.00 [1.75-9.13],0.0009888363547414
Chapter XIII Diseases of the musculoskeletal system and connective tissue,Spinal stenosis,HSPB6,Heat shock protein beta-6,23957,79,3.43 [2.30-5.11],1.465926938647453e-09
Chapter XIII Diseases of the musculoskeletal system and connective tissue,Spinal stenosis,LAMP3,Lysosome-associated membrane glycoprotein 3,23955,79,1.79 [1.27-2.54],0.0009906827747681
Chapter XIII Diseases of the musculoskeletal system and connective tissue,Spinal stenosis,LMNB2,Lamin-B2,20681,70,3.08 [1.82-5.23],2.969011311106296e-05
Chapter XIII Diseases of the musculoskeletal system and connective tissue,Spinal stenosis,MB,Myoglobin,24043,77,1.89 [1.41-2.54],2.268542835289671e-05
Chapter XIII Diseases of the musculoskeletal system and connective tissue,Spinal stenosis,MYBPC1,"Myosin-binding protein C, slow-type",20708,69,1.84 [1.43-2.37],1.896452597368456e-06
Chapter XIII Diseases of the musculoskeletal system and connective tissue,Spinal stenosis,MYL3,Myosin light chain 3,20179,66,2.01 [1.51-2.68],2.0835606896619697e-06
Chapter XIII Diseases of the musculoskeletal system and connective tissue,Spinal stenosis,MYOM3,Myomesin-3,20262,67,1.54 [1.21-1.96],0.000388433777978
Chapter XIII Diseases of the musculoskeletal system and connective tissue,Spinal stenosis,NCR3LG1,Natural cytotoxicity triggering receptor 3 ligand 1,20615,70,2.78 [1.55-4.98],0.0005950530732497
Chapter XIII Diseases of the musculoskeletal system and connective tissue,Spinal stenosis,NEFL,Neurofilament light polypeptide,23093,77,2.24 [1.55-3.26],2.1348399764645503e-05
Chapter XIII Diseases of the musculoskeletal system and connective tissue,Spinal stenosis,NOS1,"Nitric oxide synthase, brain",23175,77,1.93 [1.36-2.72],0.0002110654833547
Chapter XIII Diseases of the musculoskeletal system and connective tissue,Spinal stenosis,OCLN,Occludin,20692,70,2.03 [1.33-3.09],0.0009754148247065
Chapter XIII Diseases of the musculoskeletal system and connective tissue,Spinal stenosis,PLAUR,Urokinase plasminogen activator surface receptor,23595,77,3.05 [1.60-5.80],0.0006698659025536
Chapter XIII Diseases of the musculoskeletal system and connective tissue,Spinal stenosis,POF1B,Protein POF1B,20136,69,1.80 [1.31-2.48],0.0003035097662655
Chapter XIII Diseases of the musculoskeletal system and connective tissue,Spinal stenosis,POSTN,Periostin,20711,70,2.40 [1.47-3.94],0.0005038306781424
Chapter XIII Diseases of the musculoskeletal system and connective tissue,Spinal stenosis,PRG3,Proteoglycan 3,20711,70,2.19 [1.43-3.35],0.0003375805152042
Chapter XIII Diseases of the musculoskeletal system and connective tissue,Spinal stenosis,RAP1A,Ras-related protein Rap-1A,20136,69,1.41 [1.16-1.71],0.0005751966273592
Chapter XIII Diseases of the musculoskeletal system and connective tissue,Spinal stenosis,RBFOX3,RNA binding protein fox-1 homolog 3,20692,70,2.02 [1.46-2.79],2.465179455749564e-05
Chapter XIII Diseases of the musculoskeletal system and connective tissue,Spinal stenosis,SCRG1,Scrapie-responsive protein 1,20708,69,3.09 [1.75-5.43],9.275918403296532e-05
Chapter XIII Diseases of the musculoskeletal system and connective tissue,Spinal stenosis,THBS4,Thrombospondin-4,23743,76,2.36 [1.54-3.62],8.147302519161557e-05
Chapter XIII Diseases of the musculoskeletal system and connective tissue,Spinal stenosis,UBE2B,Ubiquitin-conjugating enzyme E2 B,20605,70,2.64 [1.62-4.30],9.288241650045364e-05
Chapter XIII Diseases of the musculoskeletal system and connective tissue,Spinal stenosis,VSIG2,V-set and immunoglobulin domain-containing protein 2,20605,70,1.74 [1.28-2.36],0.0004140865083403
Chapter XIII Diseases of the musculoskeletal system and connective tissue,Spinal stenosis,WFIKKN1,"WAP, Kazal, immunoglobulin, Kunitz and NTR domain-containing protein 1",23520,78,0.44 [0.27-0.71],0.0006786686929084
Chapter XIII Diseases of the musculoskeletal system and connective tissue,Spinal stenosis,YJU2,Splicing factor YJU2,20605,70,2.27 [1.45-3.57],0.0003559445196064
