Disease_category,Disease,Protein,Protein_definition,NB_individual,NB_case,HR[95%CI],P_value
Chapter XIV Diseases of the genitourinary system,Urethral stricture,ACVRL1,Serine/threonine-protein kinase receptor R3,20724,292,2.11 [1.43-3.10],0.0001568944989182
Chapter XIV Diseases of the genitourinary system,Urethral stricture,ADAM12,Disintegrin and metalloproteinase domain-containing protein 12,17689,245,1.58 [1.14-2.18],0.0060487782087033
Chapter XIV Diseases of the genitourinary system,Urethral stricture,ADAM9,Disintegrin and metalloproteinase domain-containing protein 9,18163,254,1.65 [1.13-2.41],0.0088807872004565
Chapter XIV Diseases of the genitourinary system,Urethral stricture,ADM,Pro-adrenomedullin,21131,297,2.41 [1.61-3.60],1.8015327769253287e-05
Chapter XIV Diseases of the genitourinary system,Urethral stricture,AGR2,Anterior gradient protein 2 homolog,20316,288,1.16 [1.04-1.29],0.0078322846574422
Chapter XIV Diseases of the genitourinary system,Urethral stricture,AGRN,Agrin,21023,297,1.66 [1.27-2.17],0.0002115156875129
Chapter XIV Diseases of the genitourinary system,Urethral stricture,AMBP,Protein AMBP,21098,295,2.13 [1.28-3.56],0.0037055250977432
Chapter XIV Diseases of the genitourinary system,Urethral stricture,ANGPTL4,Angiopoietin-related protein 4,20992,296,1.42 [1.13-1.79],0.0026353656724341
Chapter XIV Diseases of the genitourinary system,Urethral stricture,AREG,Amphiregulin,20854,295,1.54 [1.21-1.97],0.0005331181775549
Chapter XIV Diseases of the genitourinary system,Urethral stricture,ASGR1,Asialoglycoprotein receptor 1,20761,292,1.81 [1.32-2.49],0.0002587332713111
Chapter XIV Diseases of the genitourinary system,Urethral stricture,B4GALT1,"Beta-1,4-galactosyltransferase 1",21023,297,2.33 [1.64-3.32],2.491948238418389e-06
Chapter XIV Diseases of the genitourinary system,Urethral stricture,BAMBI,BMP and activin membrane-bound inhibitor homolog,20458,288,1.59 [1.15-2.19],0.0051631784720555
Chapter XIV Diseases of the genitourinary system,Urethral stricture,BCL7B,B-cell CLL/lymphoma 7 protein family member B,18162,253,0.65 [0.47-0.89],0.0083759330919658
Chapter XIV Diseases of the genitourinary system,Urethral stricture,BPIFA2,BPI fold-containing family A member 2,17132,238,0.85 [0.76-0.96],0.0088018149580378
Chapter XIV Diseases of the genitourinary system,Urethral stricture,BSG,Basigin,21156,299,2.24 [1.35-3.72],0.0016926675813528
Chapter XIV Diseases of the genitourinary system,Urethral stricture,BTN2A1,Butyrophilin subfamily 2 member A1,21023,297,1.74 [1.21-2.51],0.0027134073637891
Chapter XIV Diseases of the genitourinary system,Urethral stricture,C1RL,Complement C1r subcomponent-like protein,18207,251,2.43 [1.28-4.60],0.0066207125439923
Chapter XIV Diseases of the genitourinary system,Urethral stricture,CA12,Carbonic anhydrase 12,20854,295,1.48 [1.10-2.00],0.0091345023474662
Chapter XIV Diseases of the genitourinary system,Urethral stricture,CALB2,Calretinin,20471,288,1.52 [1.25-1.86],3.653150511366748e-05
Chapter XIV Diseases of the genitourinary system,Urethral stricture,CCDC80,Coiled-coil domain-containing protein 80,20961,294,1.45 [1.09-1.93],0.0099482805135755
Chapter XIV Diseases of the genitourinary system,Urethral stricture,CCL15,C-C motif chemokine 15,21215,297,1.40 [1.13-1.75],0.0025727743618149
Chapter XIV Diseases of the genitourinary system,Urethral stricture,CCN3,CCN family member 3,21175,296,1.71 [1.28-2.28],0.0002951530221122
Chapter XIV Diseases of the genitourinary system,Urethral stricture,CD160,CD160 antigen,21194,299,1.36 [1.11-1.68],0.0036987579505313
Chapter XIV Diseases of the genitourinary system,Urethral stricture,CD27,CD27 antigen,21001,295,1.56 [1.25-1.96],0.0001076676253915
Chapter XIV Diseases of the genitourinary system,Urethral stricture,CD276,CD276 antigen,20917,295,1.52 [1.13-2.05],0.0061592831622183
Chapter XIV Diseases of the genitourinary system,Urethral stricture,CD300A,CMRF35-like molecule 8,17822,245,2.03 [1.38-2.99],0.0003426375119367
Chapter XIV Diseases of the genitourinary system,Urethral stricture,CD300C,CMRF35-like molecule 6,21136,295,1.83 [1.38-2.42],2.3850999514663487e-05
Chapter XIV Diseases of the genitourinary system,Urethral stricture,CD300E,CMRF35-like molecule 2,21070,297,1.78 [1.41-2.24],9.516202917427024e-07
Chapter XIV Diseases of the genitourinary system,Urethral stricture,CD302,CD302 antigen,20854,295,1.71 [1.25-2.34],0.0007911283255152
Chapter XIV Diseases of the genitourinary system,Urethral stricture,CD59,CD59 glycoprotein,20209,280,2.73 [1.88-3.96],1.328277124298489e-07
Chapter XIV Diseases of the genitourinary system,Urethral stricture,CD74,HLA class II histocompatibility antigen gamma chain,21136,295,1.66 [1.25-2.21],0.0004640071989642
Chapter XIV Diseases of the genitourinary system,Urethral stricture,CD83,CD83 antigen,20920,299,1.50 [1.12-2.00],0.00671080933547
Chapter XIV Diseases of the genitourinary system,Urethral stricture,CD99,CD99 antigen,20942,295,2.15 [1.29-3.59],0.0032725602246304
Chapter XIV Diseases of the genitourinary system,Urethral stricture,CD99L2,CD99 antigen-like protein 2,20942,295,2.07 [1.37-3.14],0.0006119120836662
Chapter XIV Diseases of the genitourinary system,Urethral stricture,CDH23,Cadherin-23,18176,253,0.45 [0.28-0.73],0.0011300229585833
Chapter XIV Diseases of the genitourinary system,Urethral stricture,CDH3,Cadherin-3,21136,295,1.46 [1.11-1.93],0.006882989118549
Chapter XIV Diseases of the genitourinary system,Urethral stricture,CGA,Glycoprotein hormones alpha chain,20942,295,1.27 [1.08-1.49],0.0031334351803683
Chapter XIV Diseases of the genitourinary system,Urethral stricture,CGREF1,Cell growth regulator with EF hand domain protein 1,20961,294,1.45 [1.15-1.84],0.0019597666882026
Chapter XIV Diseases of the genitourinary system,Urethral stricture,CHGA,Chromogranin-A,18240,256,1.21 [1.07-1.36],0.0023960507004113
Chapter XIV Diseases of the genitourinary system,Urethral stricture,CHI3L1,Chitinase-3-like protein 1,20533,286,1.19 [1.06-1.34],0.0043812001351413
Chapter XIV Diseases of the genitourinary system,Urethral stricture,CHRDL1,Chordin-like protein 1,20992,296,1.61 [1.18-2.21],0.003019707130521
Chapter XIV Diseases of the genitourinary system,Urethral stricture,CKAP4,Cytoskeleton-associated protein 4,21086,299,1.59 [1.15-2.21],0.0048034322743187
Chapter XIV Diseases of the genitourinary system,Urethral stricture,CLASP1,CLIP-associating protein 1,17592,243,0.76 [0.62-0.92],0.0058827817322374
Chapter XIV Diseases of the genitourinary system,Urethral stricture,CLEC14A,C-type lectin domain family 14 member A,20942,295,1.56 [1.14-2.14],0.0057741376961449
Chapter XIV Diseases of the genitourinary system,Urethral stricture,CLEC4D,C-type lectin domain family 4 member D,20920,299,1.29 [1.10-1.52],0.0016521905837095
Chapter XIV Diseases of the genitourinary system,Urethral stricture,CLEC5A,C-type lectin domain family 5 member A,20890,294,1.70 [1.23-2.36],0.0013841681950109
Chapter XIV Diseases of the genitourinary system,Urethral stricture,CLEC6A,C-type lectin domain family 6 member A,20458,288,1.45 [1.18-1.78],0.0004346348890459
Chapter XIV Diseases of the genitourinary system,Urethral stricture,CLMP,CXADR-like membrane protein,21131,297,2.51 [1.62-3.89],3.8725568653035954e-05
Chapter XIV Diseases of the genitourinary system,Urethral stricture,COL18A1,Collagen alpha-1(XVIII) chain,21034,294,1.84 [1.18-2.86],0.0069530400209097
Chapter XIV Diseases of the genitourinary system,Urethral stricture,COL6A3,Collagen alpha-3(VI) chain,21215,297,1.97 [1.51-2.58],7.40608767679476e-07
Chapter XIV Diseases of the genitourinary system,Urethral stricture,COLEC12,Collectin-12,20917,295,1.97 [1.36-2.84],0.0003019861740888
Chapter XIV Diseases of the genitourinary system,Urethral stricture,COMMD9,COMM domain-containing protein 9,18162,253,0.63 [0.44-0.89],0.0090517116469093
Chapter XIV Diseases of the genitourinary system,Urethral stricture,CRHBP,Corticotropin-releasing factor-binding protein,20917,295,1.69 [1.16-2.47],0.0060167814746056
