Disease_category,Disease,Protein,Protein_definition,Method,Nb_SNP,OR[95%CI],P_value
Chapter XIII Diseases of the musculoskeletal system and connective tissue,"Artrosis, including avohilmo",C4BPB,C4b-binding protein beta chain,Inverse variance weighted,29,0.94 [0.90-0.97],0.001251100546269
Chapter XIII Diseases of the musculoskeletal system and connective tissue,"Artrosis, including avohilmo",TNFRSF14,Tumor necrosis factor receptor superfamily member 14,Inverse variance weighted,2,1.16 [1.06-1.27],0.001206962539795
Chapter XIII Diseases of the musculoskeletal system and connective tissue,"Artrosis, including avohilmo",SEPTIN8,Septin-8,Inverse variance weighted,6,0.92 [0.86-0.98],0.0141900249776081
Chapter XIII Diseases of the musculoskeletal system and connective tissue,"Artrosis, including avohilmo",SCRG1,Scrapie-responsive protein 1,Inverse variance weighted,5,1.12 [1.01-1.25],0.039249130476824
Chapter XIII Diseases of the musculoskeletal system and connective tissue,"Artrosis, including avohilmo",CLEC14A,C-type lectin domain family 14 member A,Inverse variance weighted,4,0.88 [0.82-0.96],0.0027391895851234
Chapter XIII Diseases of the musculoskeletal system and connective tissue,"Artrosis, including avohilmo",TFF3,Trefoil factor 3,Inverse variance weighted,10,1.07 [1.01-1.14],0.01775035944725
Chapter XIII Diseases of the musculoskeletal system and connective tissue,"Artrosis, including avohilmo",BCAT1,"Branched-chain-amino-acid aminotransferase, cytosolic",Inverse variance weighted,21,1.04 [1.01-1.07],0.0078489011041867
Chapter XIII Diseases of the musculoskeletal system and connective tissue,"Artrosis, including avohilmo",POLR2F,"DNA-directed RNA polymerases I, II, and III subunit RPABC2",Wald ratio,1,1.57 [1.19-2.07],0.0014656227943158
Chapter XIII Diseases of the musculoskeletal system and connective tissue,"Artrosis, including avohilmo",LRRC25,Leucine-rich repeat-containing protein 25,Inverse variance weighted,32,0.96 [0.93-0.98],0.0019261825367728
Chapter XIII Diseases of the musculoskeletal system and connective tissue,"Artrosis, including avohilmo",CD46,Membrane cofactor protein,Inverse variance weighted,3,1.20 [1.03-1.40],0.0192828570483427
Chapter XIII Diseases of the musculoskeletal system and connective tissue,"Artrosis, including avohilmo",MMP13,Collagenase 3,Inverse variance weighted,2,1.29 [1.06-1.58],0.0106950103761302
Chapter XIII Diseases of the musculoskeletal system and connective tissue,"Artrosis, including avohilmo",TPK1,Thiamin pyrophosphokinase 1,Inverse variance weighted,24,1.03 [1.01-1.06],0.0123090267640873
Chapter XIII Diseases of the musculoskeletal system and connective tissue,"Artrosis, including avohilmo",ORM1,Alpha-1-acid glycoprotein 1,Inverse variance weighted,21,1.04 [1.00-1.07],0.0383276187956323
Chapter XIII Diseases of the musculoskeletal system and connective tissue,"Artrosis, including avohilmo",RARRES2,Retinoic acid receptor responder protein 2,Inverse variance weighted,4,0.95 [0.90-1.00],0.0467298548785942
Chapter XIII Diseases of the musculoskeletal system and connective tissue,"Artrosis, including avohilmo",SPP1,Osteopontin,Inverse variance weighted,19,0.90 [0.84-0.97],0.0035209284365215
Chapter XIII Diseases of the musculoskeletal system and connective tissue,"Artrosis, including avohilmo",AMBP,Protein AMBP,Inverse variance weighted,5,1.16 [1.05-1.28],0.0022121014109733
Chapter XIII Diseases of the musculoskeletal system and connective tissue,"Artrosis, including avohilmo",ASGR1,Asialoglycoprotein receptor 1,Inverse variance weighted,8,0.90 [0.83-0.97],0.0078990878242292
Chapter XIII Diseases of the musculoskeletal system and connective tissue,"Artrosis, including avohilmo",VSIG4,V-set and immunoglobulin domain-containing protein 4,Inverse variance weighted,12,0.90 [0.83-0.98],0.0168289420071257
Chapter XIII Diseases of the musculoskeletal system and connective tissue,"Artrosis, including avohilmo",LGALS1,Galectin-1,Inverse variance weighted,7,0.96 [0.93-1.00],0.0454427845846277
Chapter XIII Diseases of the musculoskeletal system and connective tissue,"Artrosis, including avohilmo",LGALS3,Galectin-3,Inverse variance weighted,42,1.03 [1.01-1.06],0.0183422416867651
Chapter XIII Diseases of the musculoskeletal system and connective tissue,"Artrosis, including avohilmo",CST3,Cystatin-C,Inverse variance weighted,13,1.04 [1.00-1.08],0.0329377420991302
