Disease_category,Disease,Protein,Protein_definition,Method,Nb_SNP,OR[95%CI],P_value
Chapter I Certain infectious and parasitic diseases,Other septicaemia,NPDC1,Neural proliferation differentiation and control protein 1,Inverse variance weighted,7,1.23 [1.00-1.51],0.0499066894302078
Chapter I Certain infectious and parasitic diseases,Other septicaemia,FSTL3,Follistatin-related protein 3,Inverse variance weighted,7,1.20 [1.03-1.39],0.021892563621683
Chapter I Certain infectious and parasitic diseases,Other septicaemia,MZB1,Marginal zone B- and B1-cell-specific protein,Inverse variance weighted,19,0.89 [0.80-0.98],0.0209528205369464
Chapter I Certain infectious and parasitic diseases,Other septicaemia,CDCP1,CUB domain-containing protein 1,Inverse variance weighted,23,0.92 [0.85-0.99],0.0272273569463765
Chapter I Certain infectious and parasitic diseases,Other septicaemia,CXCL10,C-X-C motif chemokine 10,Inverse variance weighted,9,1.07 [1.00-1.14],0.0393654155579923
Chapter I Certain infectious and parasitic diseases,Other septicaemia,IL15,Interleukin-15,Inverse variance weighted,35,1.08 [1.00-1.17],0.0462388398523955
Chapter I Certain infectious and parasitic diseases,Other septicaemia,GGT5,Glutathione hydrolase 5 proenzyme,Inverse variance weighted,20,0.92 [0.86-1.00],0.0408321488865707
Chapter I Certain infectious and parasitic diseases,Other septicaemia,CLEC1A,C-type lectin domain family 1 member A,Inverse variance weighted,20,0.95 [0.91-0.99],0.0093327668988185
Chapter I Certain infectious and parasitic diseases,Other septicaemia,TIMP4,Metalloproteinase inhibitor 4,Inverse variance weighted,24,0.94 [0.88-1.00],0.0363010516298345
Chapter I Certain infectious and parasitic diseases,Other septicaemia,OCLN,Occludin,Inverse variance weighted,3,1.22 [1.01-1.47],0.0360229241587859
Chapter I Certain infectious and parasitic diseases,Other septicaemia,CELSR2,Cadherin EGF LAG seven-pass G-type receptor 2,Inverse variance weighted,22,1.08 [1.00-1.17],0.0442564292332494
Chapter I Certain infectious and parasitic diseases,Other septicaemia,CCL21,C-C motif chemokine 21,Inverse variance weighted,19,0.87 [0.78-0.97],0.0101594502133985
Chapter I Certain infectious and parasitic diseases,Other septicaemia,ACTA2,"Actin, aortic smooth muscle",Wald ratio,1,1.66 [1.08-2.55],0.0197696978047033
Chapter I Certain infectious and parasitic diseases,Other septicaemia,SPINK4,Serine protease inhibitor Kazal-type 4,Inverse variance weighted,43,0.96 [0.93-1.00],0.044749789757029
Chapter I Certain infectious and parasitic diseases,Other septicaemia,KAZALD1,Kazal-type serine protease inhibitor domain-containing protein 1,Inverse variance weighted,44,1.03 [1.00-1.05],0.0320752327826985
Chapter I Certain infectious and parasitic diseases,Other septicaemia,ADA2,Adenosine deaminase 2,Inverse variance weighted,18,1.08 [1.01-1.16],0.0339947796728677
Chapter I Certain infectious and parasitic diseases,Other septicaemia,CHI3L1,Chitinase-3-like protein 1,Inverse variance weighted,28,0.96 [0.92-1.00],0.038215833153953
Chapter I Certain infectious and parasitic diseases,Other septicaemia,SEMA3F,Semaphorin-3F,Inverse variance weighted,46,1.10 [1.02-1.19],0.0121228052994463
Chapter I Certain infectious and parasitic diseases,Other septicaemia,FAS,Tumor necrosis factor receptor superfamily member 6,Inverse variance weighted,12,1.12 [1.03-1.23],0.0100042880473452
Chapter I Certain infectious and parasitic diseases,Other septicaemia,CD93,Complement component C1q receptor,Inverse variance weighted,2,0.65 [0.47-0.91],0.0111343397173085
Chapter I Certain infectious and parasitic diseases,Other septicaemia,FCER2,Low affinity immunoglobulin epsilon Fc receptor,Inverse variance weighted,39,1.08 [1.01-1.14],0.0148020365822775
Chapter I Certain infectious and parasitic diseases,Other septicaemia,TNFRSF8,Tumor necrosis factor receptor superfamily member 8,Inverse variance weighted,13,1.14 [1.02-1.27],0.0190353607489264
Chapter I Certain infectious and parasitic diseases,Other septicaemia,GPC5,Glypican-5,Inverse variance weighted,53,0.95 [0.91-0.98],0.0052635795389078
Chapter I Certain infectious and parasitic diseases,Other septicaemia,CALCA,Calcitonin,Inverse variance weighted,17,0.88 [0.78-1.00],0.0479409353869475
Chapter I Certain infectious and parasitic diseases,Other septicaemia,PLAUR,Urokinase plasminogen activator surface receptor,Inverse variance weighted,10,0.83 [0.74-0.94],0.003295604680935
Chapter I Certain infectious and parasitic diseases,Other septicaemia,FAM3B,Protein FAM3B,Inverse variance weighted,26,1.07 [1.02-1.11],0.0021860806143771
Chapter I Certain infectious and parasitic diseases,Other septicaemia,CTSZ,Cathepsin Z,Inverse variance weighted,16,1.06 [1.00-1.13],0.0443637475845037
Chapter I Certain infectious and parasitic diseases,Other septicaemia,FOLR2,Folate receptor beta,Inverse variance weighted,16,0.88 [0.78-0.99],0.0335147992392865
Chapter I Certain infectious and parasitic diseases,Other septicaemia,XCL1,Lymphotactin,Inverse variance weighted,47,0.95 [0.91-0.99],0.0194148954587157
Chapter I Certain infectious and parasitic diseases,Other septicaemia,SLAMF7,SLAM family member 7,Inverse variance weighted,40,1.04 [1.00-1.08],0.0458347141201145
Chapter I Certain infectious and parasitic diseases,Other septicaemia,WFDC12,WAP four-disulfide core domain protein 12,Inverse variance weighted,59,1.05 [1.00-1.09],0.0339355089675645
