Disease_category,Disease,Protein,Protein_definition,Method,Nb_SNP,OR[95%CI],P_value
"Chapter IV Endocrine, nutritional and metabolic diseases","Other disorders of fluid, electrolyte and acid-base balance",ADIPOQ,Adiponectin,Inverse variance weighted,37,0.91 [0.85-0.98],0.0116083815746177
"Chapter IV Endocrine, nutritional and metabolic diseases","Other disorders of fluid, electrolyte and acid-base balance",SCARA5,Scavenger receptor class A member 5,Inverse variance weighted,15,0.92 [0.85-1.00],0.0401837809790509
"Chapter IV Endocrine, nutritional and metabolic diseases","Other disorders of fluid, electrolyte and acid-base balance",CAPG,Macrophage-capping protein,Inverse variance weighted,34,0.93 [0.88-0.99],0.0167749080778015
"Chapter IV Endocrine, nutritional and metabolic diseases","Other disorders of fluid, electrolyte and acid-base balance",DCBLD2,"Discoidin, CUB and LCCL domain-containing protein 2",Inverse variance weighted,34,1.17 [1.08-1.26],5.35265023418739e-05
"Chapter IV Endocrine, nutritional and metabolic diseases","Other disorders of fluid, electrolyte and acid-base balance",CCL27,C-C motif chemokine 27,Inverse variance weighted,12,1.13 [1.02-1.26],0.0234962476464924
"Chapter IV Endocrine, nutritional and metabolic diseases","Other disorders of fluid, electrolyte and acid-base balance",PLA2G7,Platelet-activating factor acetylhydrolase,Inverse variance weighted,21,1.21 [1.09-1.34],0.0002536018971668
"Chapter IV Endocrine, nutritional and metabolic diseases","Other disorders of fluid, electrolyte and acid-base balance",FABP4,"Fatty acid-binding protein, adipocyte",Inverse variance weighted,2,0.77 [0.59-0.99],0.0388944364997498
"Chapter IV Endocrine, nutritional and metabolic diseases","Other disorders of fluid, electrolyte and acid-base balance",CCN5,CCN family member 5,Inverse variance weighted,12,1.12 [1.02-1.24],0.0206290560223223
"Chapter IV Endocrine, nutritional and metabolic diseases","Other disorders of fluid, electrolyte and acid-base balance",CLEC14A,C-type lectin domain family 14 member A,Inverse variance weighted,4,0.73 [0.54-0.99],0.0398601341812847
"Chapter IV Endocrine, nutritional and metabolic diseases","Other disorders of fluid, electrolyte and acid-base balance",PDCD1LG2,Programmed cell death 1 ligand 2,Inverse variance weighted,75,0.96 [0.93-1.00],0.0257489010437188
"Chapter IV Endocrine, nutritional and metabolic diseases","Other disorders of fluid, electrolyte and acid-base balance",NOS1,"Nitric oxide synthase, brain",Inverse variance weighted,3,0.84 [0.71-0.99],0.042971633536039
"Chapter IV Endocrine, nutritional and metabolic diseases","Other disorders of fluid, electrolyte and acid-base balance",DCN,Decorin,Inverse variance weighted,3,1.85 [1.22-2.82],0.0037594237790976
"Chapter IV Endocrine, nutritional and metabolic diseases","Other disorders of fluid, electrolyte and acid-base balance",FCRLB,Fc receptor-like B,Inverse variance weighted,65,0.95 [0.92-0.99],0.0125078750411854
"Chapter IV Endocrine, nutritional and metabolic diseases","Other disorders of fluid, electrolyte and acid-base balance",DKK4,Dickkopf-related protein 4,Inverse variance weighted,18,1.20 [1.03-1.40],0.0185726397462733
"Chapter IV Endocrine, nutritional and metabolic diseases","Other disorders of fluid, electrolyte and acid-base balance",DTX3,Probable E3 ubiquitin-protein ligase DTX3,Inverse variance weighted,16,1.13 [1.01-1.26],0.0283364734811123
"Chapter IV Endocrine, nutritional and metabolic diseases","Other disorders of fluid, electrolyte and acid-base balance",GIPC2,PDZ domain-containing protein GIPC2,Inverse variance weighted,16,0.91 [0.84-0.99],0.0265991734328551
"Chapter IV Endocrine, nutritional and metabolic diseases","Other disorders of fluid, electrolyte and acid-base balance",ANG,Angiogenin,Inverse variance weighted,25,1.07 [1.00-1.14],0.0369577285650084
"Chapter IV Endocrine, nutritional and metabolic diseases","Other disorders of fluid, electrolyte and acid-base balance",SEMA3G,Semaphorin-3G,Inverse variance weighted,66,1.09 [1.04-1.15],0.0009358945801927
"Chapter IV Endocrine, nutritional and metabolic diseases","Other disorders of fluid, electrolyte and acid-base balance",ADA2,Adenosine deaminase 2,Inverse variance weighted,18,1.17 [1.08-1.27],0.0001469569061614
"Chapter IV Endocrine, nutritional and metabolic diseases","Other disorders of fluid, electrolyte and acid-base balance",EFNA1,Ephrin-A1,Inverse variance weighted,15,1.23 [1.14-1.33],2.06109382035614e-07
"Chapter IV Endocrine, nutritional and metabolic diseases","Other disorders of fluid, electrolyte and acid-base balance",VWC2,Brorin,Inverse variance weighted,35,1.08 [1.01-1.15],0.0199542878633439
"Chapter IV Endocrine, nutritional and metabolic diseases","Other disorders of fluid, electrolyte and acid-base balance",GUCA2A,Guanylin,Inverse variance weighted,16,0.88 [0.79-0.98],0.022627827909018
"Chapter IV Endocrine, nutritional and metabolic diseases","Other disorders of fluid, electrolyte and acid-base balance",GFRA3,GDNF family receptor alpha-3,Inverse variance weighted,40,0.93 [0.86-1.00],0.0484530296280327
"Chapter IV Endocrine, nutritional and metabolic diseases","Other disorders of fluid, electrolyte and acid-base balance",RNASET2,Ribonuclease T2,Inverse variance weighted,25,0.94 [0.89-1.00],0.0467598669353413
