Disease_category,Disease,Protein,Protein_definition,Method,Nb_SNP,OR[95%CI],P_value
Chapter IX Diseases of the circulatory system,Hypotension,AREG,Amphiregulin,Inverse variance weighted,7,1.42 [1.09-1.86],0.00952784893546
Chapter IX Diseases of the circulatory system,Hypotension,CD27,CD27 antigen,Inverse variance weighted,18,0.88 [0.78-0.99],0.0344662785760487
Chapter IX Diseases of the circulatory system,Hypotension,HSPG2,Basement membrane-specific heparan sulfate proteoglycan core protein,Inverse variance weighted,8,1.21 [1.00-1.46],0.0488786501691118
Chapter IX Diseases of the circulatory system,Hypotension,FOLR2,Folate receptor beta,Inverse variance weighted,16,1.27 [1.03-1.55],0.0221683187705806
Chapter IX Diseases of the circulatory system,Hypotension,DCBLD2,"Discoidin, CUB and LCCL domain-containing protein 2",Inverse variance weighted,34,1.17 [1.05-1.31],0.0057078273389204
Chapter IX Diseases of the circulatory system,Hypotension,AGRN,Agrin,Inverse variance weighted,31,0.87 [0.78-0.97],0.0143227082876683
Chapter IX Diseases of the circulatory system,Hypotension,UMOD,Uromodulin,Inverse variance weighted,62,1.06 [1.00-1.11],0.0319667956889629
Chapter IX Diseases of the circulatory system,Hypotension,IL10RB,Interleukin-10 receptor subunit beta,Inverse variance weighted,31,1.09 [1.01-1.16],0.017841734972036
Chapter IX Diseases of the circulatory system,Hypotension,CHRDL1,Chordin-like protein 1,Inverse variance weighted,3,0.56 [0.32-0.97],0.0391047699783765
Chapter IX Diseases of the circulatory system,Hypotension,CCN3,CCN family member 3,Inverse variance weighted,20,1.17 [1.01-1.36],0.0339987067474389
