Disease_category,Disease,Protein,Protein_definition,method,nsnp,OR [95% CI],Pvalue,QTL_type
Chapter VI Diseases of the nervous system,G6_OTHNEU,GFRA1,GDNF family receptor alpha-1,Inverse variance weighted,7,1.16 [1.07-1.25],0.000470856860371001,cis
Chapter VI Diseases of the nervous system,G6_OTHNEU,TNFRSF9,Tumor necrosis factor receptor superfamily member 9,Wald ratio,1,2.14 [1.34-3.4],0.00136974937825385,cis
Chapter VI Diseases of the nervous system,G6_OTHNEU,TNFRSF11A,Tumor necrosis factor receptor superfamily member 11A,Inverse variance weighted,25,1.06 [1.02-1.11],0.00370671577382295,cis
Chapter VI Diseases of the nervous system,G6_OTHNEU,REG4,Regenerating islet-derived protein 4,Inverse variance weighted,6,1.12 [1.02-1.23],0.0171691655085311,cis
Chapter VI Diseases of the nervous system,G6_OTHNEU,CHCHD10,"Coiled-coil-helix-coiled-coil-helix domain-containing protein 10, mitochondrial",Inverse variance weighted,2,1.2 [1.02-1.41],0.0269917563986492,cis
Chapter VI Diseases of the nervous system,G6_OTHNEU,RNASE1,Ribonuclease pancreatic,Inverse variance weighted,4,1.09 [1.01-1.18],0.0307894167580106,cis
Chapter VI Diseases of the nervous system,G6_OTHNEU,CD300E,CMRF35-like molecule 2,Inverse variance weighted,21,0.95 [0.91-1],0.0339118483081167,cis
Chapter VI Diseases of the nervous system,G6_OTHNEU,TNFRSF12A,Tumor necrosis factor receptor superfamily member 12A,Inverse variance weighted,4,1.18 [1-1.38],0.0460528977417272,cis
Chapter VI Diseases of the nervous system,G6_OTHNEU,KLK11,Kallikrein-11,Inverse variance weighted,6,1.05 [1-1.1],0.0539372006155917,cis
Chapter VI Diseases of the nervous system,G6_OTHNEU,TNFRSF14,Tumor necrosis factor receptor superfamily member 14,Wald ratio,1,1.16 [1-1.36],0.0541867596512766,cis
Chapter VI Diseases of the nervous system,G6_OTHNEU,PGF,Placenta growth factor,Inverse variance weighted,2,0.65 [0.41-1.04],0.0708460891292717,cis
Chapter VI Diseases of the nervous system,G6_OTHNEU,MDK,Midkine,Inverse variance weighted,4,1.13 [0.98-1.3],0.0862388163517882,cis
Chapter VI Diseases of the nervous system,G6_OTHNEU,OCLN,Occludin,Inverse variance weighted,2,1.15 [0.98-1.35],0.0908890344410462,cis
Chapter VI Diseases of the nervous system,G6_OTHNEU,SPON2,Spondin-2,Inverse variance weighted,4,1.07 [0.99-1.15],0.098246819081614,cis
