Disease_category,Disease,Protein,Protein_definition,method,nsnp,OR [95% CI],Pvalue,QTL_type
Chapter XIII Diseases of the musculoskeletal system and connective tissue,M13_SCOLIOSIS,HAVCR1,Hepatitis A virus cellular receptor 1,Inverse variance weighted,27,0.88 [0.78-1],0.0472483127124239,cis
Chapter XIII Diseases of the musculoskeletal system and connective tissue,M13_SCOLIOSIS,TFF3,Trefoil factor 3,Inverse variance weighted,5,0.71 [0.45-1.13],0.150162820566782,cis
Chapter XIII Diseases of the musculoskeletal system and connective tissue,M13_SCOLIOSIS,MYOM3,Myomesin-3,Wald ratio,1,1.29 [0.62-2.68],0.489628456248714,cis
Chapter XIII Diseases of the musculoskeletal system and connective tissue,M13_SCOLIOSIS,COL9A1,Collagen alpha-1(IX) chain,Inverse variance weighted,8,0.95 [0.76-1.2],0.693793174647761,cis
Chapter XIII Diseases of the musculoskeletal system and connective tissue,M13_SCOLIOSIS,CHCHD10,"Coiled-coil-helix-coiled-coil-helix domain-containing protein 10, mitochondrial",Inverse variance weighted,2,0.9 [0.53-1.53],0.704317300998349,cis
Chapter XIII Diseases of the musculoskeletal system and connective tissue,M13_SCOLIOSIS,HSPB6,Heat shock protein beta-6,Wald ratio,1,1.21 [0.3-4.93],0.788172856152018,cis
Chapter XIII Diseases of the musculoskeletal system and connective tissue,M13_SCOLIOSIS,CHGA,Chromogranin-A,Inverse variance weighted,3,1.03 [0.78-1.37],0.833136479764428,cis
Chapter XIII Diseases of the musculoskeletal system and connective tissue,M13_SCOLIOSIS,GDF15,Growth/differentiation factor 15,Inverse variance weighted,12,1.03 [0.67-1.57],0.907375682740077,cis
Chapter XIII Diseases of the musculoskeletal system and connective tissue,M13_SCOLIOSIS,MERTK,Tyrosine-protein kinase Mer,Inverse variance weighted,11,0.99 [0.74-1.32],0.954109113786477,cis
Chapter XIII Diseases of the musculoskeletal system and connective tissue,M13_SCOLIOSIS,HAVCR1,Hepatitis A virus cellular receptor 1,Inverse variance weighted,21,0.63 [0.48-0.82],0.000508216535963217,trans
Chapter XIII Diseases of the musculoskeletal system and connective tissue,M13_SCOLIOSIS,HSPB6,Heat shock protein beta-6,Inverse variance weighted,4,1.59 [0.92-2.75],0.096954368248726,trans
Chapter XIII Diseases of the musculoskeletal system and connective tissue,M13_SCOLIOSIS,CHGA,Chromogranin-A,Inverse variance weighted,5,1.36 [0.89-2.09],0.15593069018157,trans
Chapter XIII Diseases of the musculoskeletal system and connective tissue,M13_SCOLIOSIS,TFF3,Trefoil factor 3,Inverse variance weighted,10,0.78 [0.54-1.13],0.182407947545172,trans
Chapter XIII Diseases of the musculoskeletal system and connective tissue,M13_SCOLIOSIS,MYOM3,Myomesin-3,Inverse variance weighted,24,1.12 [0.9-1.39],0.303154518465814,trans
Chapter XIII Diseases of the musculoskeletal system and connective tissue,M13_SCOLIOSIS,MERTK,Tyrosine-protein kinase Mer,Inverse variance weighted,28,1.12 [0.88-1.44],0.36324504366452,trans
Chapter XIII Diseases of the musculoskeletal system and connective tissue,M13_SCOLIOSIS,GDF15,Growth/differentiation factor 15,Wald ratio,1,1.99 [0.38-10.35],0.414702208975716,trans
Chapter XIII Diseases of the musculoskeletal system and connective tissue,M13_SCOLIOSIS,MYBPC1,"Myosin-binding protein C, slow-type",Inverse variance weighted,13,0.89 [0.62-1.29],0.54362565003658,trans
Chapter XIII Diseases of the musculoskeletal system and connective tissue,M13_SCOLIOSIS,COL9A1,Collagen alpha-1(IX) chain,Inverse variance weighted,7,1.13 [0.73-1.76],0.574820208511827,trans
Chapter XIII Diseases of the musculoskeletal system and connective tissue,M13_SCOLIOSIS,RBFOX3,RNA binding protein fox-1 homolog 3,Inverse variance weighted,2,0.71 [0.2-2.48],0.593164558439758,trans
Chapter XIII Diseases of the musculoskeletal system and connective tissue,M13_SCOLIOSIS,NEFL,Neurofilament light polypeptide,Inverse variance weighted,6,0.91 [0.44-1.88],0.794028783699387,trans
Chapter XIII Diseases of the musculoskeletal system and connective tissue,M13_SCOLIOSIS,CHCHD10,"Coiled-coil-helix-coiled-coil-helix domain-containing protein 10, mitochondrial",Inverse variance weighted,2,1.05 [0.65-1.71],0.830630063628567,trans
Chapter XIII Diseases of the musculoskeletal system and connective tissue,M13_SCOLIOSIS,MYL3,Myosin light chain 3,Inverse variance weighted,13,0.99 [0.71-1.38],0.94931102988477,trans
