Disease_category,Disease,Protein,Protein_definition,method,nsnp,OR [95% CI],Pvalue,QTL_type
Chapter II Neoplasms,C3_OTHER_SKIN_EXALLC,TNFRSF1A,Tumor necrosis factor receptor superfamily member 1A,Wald ratio,1,0.65 [0.45-0.92],0.0156814491760216,cis
Chapter II Neoplasms,C3_OTHER_SKIN_EXALLC,ELN,Elastin,Inverse variance weighted,2,0.7 [0.52-0.95],0.0213479288162468,cis
Chapter II Neoplasms,C3_OTHER_SKIN_EXALLC,ATRAID,All-trans retinoic acid-induced differentiation factor,Inverse variance weighted,8,0.93 [0.85-1.02],0.126225439097125,cis
Chapter II Neoplasms,C3_OTHER_SKIN_EXALLC,TNFRSF19,Tumor necrosis factor receptor superfamily member 19,Inverse variance weighted,8,1.07 [0.97-1.17],0.177597332648507,cis
Chapter II Neoplasms,C3_OTHER_SKIN_EXALLC,CDH3,Cadherin-3,Inverse variance weighted,2,1.2 [0.9-1.59],0.21410637881368,cis
Chapter II Neoplasms,C3_OTHER_SKIN_EXALLC,CXCL14,C-X-C motif chemokine 14,Wald ratio,1,1.25 [0.78-1.99],0.350746338452763,cis
Chapter II Neoplasms,C3_OTHER_SKIN_EXALLC,SCARB2,Lysosome membrane protein 2,Inverse variance weighted,7,0.96 [0.88-1.05],0.353377631579821,cis
Chapter II Neoplasms,C3_OTHER_SKIN_EXALLC,PIK3IP1,Phosphoinositide-3-kinase-interacting protein 1,Inverse variance weighted,14,1.02 [0.95-1.09],0.531508781092161,cis
Chapter II Neoplasms,C3_OTHER_SKIN_EXALLC,ACVRL1,Serine/threonine-protein kinase receptor R3,Inverse variance weighted,10,0.99 [0.93-1.04],0.608440423856266,cis
Chapter II Neoplasms,C3_OTHER_SKIN_EXALLC,IGFBP4,Insulin-like growth factor-binding protein 4,Wald ratio,1,0.9 [0.52-1.55],0.711818402066036,cis
Chapter II Neoplasms,C3_OTHER_SKIN_EXALLC,EFNA4,Ephrin-A4,Inverse variance weighted,3,1.05 [0.75-1.46],0.790870208793046,cis
Chapter II Neoplasms,C3_OTHER_SKIN_EXALLC,FSTL3,Follistatin-related protein 3,Inverse variance weighted,4,0.98 [0.85-1.14],0.834896591311389,cis
Chapter II Neoplasms,C3_OTHER_SKIN_EXALLC,TNFRSF9,Tumor necrosis factor receptor superfamily member 9,Wald ratio,1,1.02 [0.56-1.85],0.951210168242766,cis
Chapter II Neoplasms,C3_OTHER_SKIN_EXALLC,LTBR,Tumor necrosis factor receptor superfamily member 3,Inverse variance weighted,6,1 [0.88-1.12],0.965656635427007,cis
Chapter II Neoplasms,C3_OTHER_SKIN_EXALLC,CDH3,Cadherin-3,Inverse variance weighted,10,1.13 [0.99-1.29],0.0765413923700585,trans
Chapter II Neoplasms,C3_OTHER_SKIN_EXALLC,IGFBP4,Insulin-like growth factor-binding protein 4,Inverse variance weighted,3,0.76 [0.57-1.03],0.0770503235087924,trans
Chapter II Neoplasms,C3_OTHER_SKIN_EXALLC,VSIG4,V-set and immunoglobulin domain-containing protein 4,Inverse variance weighted,12,0.78 [0.57-1.07],0.129953885295501,trans
Chapter II Neoplasms,C3_OTHER_SKIN_EXALLC,ELN,Elastin,Inverse variance weighted,10,1.11 [0.94-1.3],0.205778583833881,trans
Chapter II Neoplasms,C3_OTHER_SKIN_EXALLC,SCARB2,Lysosome membrane protein 2,Inverse variance weighted,10,1.25 [0.86-1.82],0.245798816726012,trans
Chapter II Neoplasms,C3_OTHER_SKIN_EXALLC,FSTL3,Follistatin-related protein 3,Inverse variance weighted,3,1.2 [0.88-1.63],0.254961979279577,trans
Chapter II Neoplasms,C3_OTHER_SKIN_EXALLC,LTBR,Tumor necrosis factor receptor superfamily member 3,Inverse variance weighted,9,1.08 [0.94-1.25],0.289188474247633,trans
Chapter II Neoplasms,C3_OTHER_SKIN_EXALLC,TNFRSF9,Tumor necrosis factor receptor superfamily member 9,Inverse variance weighted,4,1.2 [0.82-1.76],0.345049854012264,trans
Chapter II Neoplasms,C3_OTHER_SKIN_EXALLC,TNFRSF19,Tumor necrosis factor receptor superfamily member 19,Inverse variance weighted,10,0.96 [0.85-1.08],0.467845152505887,trans
Chapter II Neoplasms,C3_OTHER_SKIN_EXALLC,ACVRL1,Serine/threonine-protein kinase receptor R3,Inverse variance weighted,6,0.91 [0.61-1.37],0.656714464512256,trans
Chapter II Neoplasms,C3_OTHER_SKIN_EXALLC,CXCL14,C-X-C motif chemokine 14,Inverse variance weighted,4,1.34 [0.36-4.99],0.661617214142283,trans
Chapter II Neoplasms,C3_OTHER_SKIN_EXALLC,EFNA4,Ephrin-A4,Inverse variance weighted,2,1.04 [0.8-1.37],0.753222029749728,trans
Chapter II Neoplasms,C3_OTHER_SKIN_EXALLC,ATRAID,All-trans retinoic acid-induced differentiation factor,Inverse variance weighted,10,1.02 [0.79-1.32],0.856665624933771,trans
Chapter II Neoplasms,C3_OTHER_SKIN_EXALLC,TNFRSF1A,Tumor necrosis factor receptor superfamily member 1A,Inverse variance weighted,4,0.97 [0.66-1.43],0.886149816009958,trans
Chapter II Neoplasms,C3_OTHER_SKIN_EXALLC,PIK3IP1,Phosphoinositide-3-kinase-interacting protein 1,Inverse variance weighted,8,1.01 [0.87-1.17],0.927513716250582,trans
