Disease_category,Disease,Protein,Protein_definition,method,nsnp,OR [95% CI],Pvalue,QTL_type
Chapter XI Diseases of the digestive system,K11_MALABSORB,NPC2,NPC intracellular cholesterol transporter 2,Inverse variance weighted,10,0.56 [0.39-0.81],0.00185293864285157,cis
Chapter XI Diseases of the digestive system,K11_MALABSORB,CDH17,Cadherin-17,Inverse variance weighted,14,0.75 [0.6-0.94],0.0134427286662426,cis
Chapter XI Diseases of the digestive system,K11_MALABSORB,TNFRSF9,Tumor necrosis factor receptor superfamily member 9,Wald ratio,1,0.07 [0.01-0.58],0.0136094674312675,cis
Chapter XI Diseases of the digestive system,K11_MALABSORB,LAYN,Layilin,Inverse variance weighted,20,1.31 [1.01-1.68],0.0380269810565288,cis
Chapter XI Diseases of the digestive system,K11_MALABSORB,GZMA,Granzyme A,Inverse variance weighted,2,0.34 [0.12-0.94],0.0380620301807348,cis
Chapter XI Diseases of the digestive system,K11_MALABSORB,MUC2,Mucin-2,Inverse variance weighted,6,0.68 [0.47-0.98],0.0396905199094453,cis
Chapter XI Diseases of the digestive system,K11_MALABSORB,SSC4D,Scavenger receptor cysteine-rich domain-containing group B protein,Inverse variance weighted,6,0.56 [0.32-0.98],0.0433889977303728,cis
Chapter XI Diseases of the digestive system,K11_MALABSORB,DCTPP1,dCTP pyrophosphatase 1,Wald ratio,1,0.18 [0.03-1.03],0.0545986072155456,cis
Chapter XI Diseases of the digestive system,K11_MALABSORB,TNFRSF10B,Tumor necrosis factor receptor superfamily member 10B,Inverse variance weighted,15,0.82 [0.66-1.01],0.0565922702053808,cis
Chapter XI Diseases of the digestive system,K11_MALABSORB,TCN2,Transcobalamin-2,Inverse variance weighted,34,0.89 [0.79-1.01],0.0621491863967553,cis
Chapter XI Diseases of the digestive system,K11_MALABSORB,SHISA5,Protein shisa-5,Inverse variance weighted,5,0.47 [0.21-1.06],0.0695984754276721,cis
Chapter XI Diseases of the digestive system,K11_MALABSORB,TFF3,Trefoil factor 3,Inverse variance weighted,5,1.53 [0.97-2.43],0.0702314021864347,cis
Chapter XI Diseases of the digestive system,K11_MALABSORB,DDC,Aromatic-L-amino-acid decarboxylase,Inverse variance weighted,10,1.21 [0.98-1.49],0.0785269869966475,cis
Chapter XI Diseases of the digestive system,K11_MALABSORB,CD83,CD83 antigen,Inverse variance weighted,5,0.7 [0.46-1.04],0.0786746290909622,cis
Chapter XI Diseases of the digestive system,K11_MALABSORB,CD27,CD27 antigen,Inverse variance weighted,9,1.23 [0.98-1.56],0.0790764763098898,cis
Chapter XI Diseases of the digestive system,K11_MALABSORB,SMPD3,Sphingomyelin phosphodiesterase 3,Wald ratio,1,0.22 [0.04-1.27],0.0898974277268441,cis
Chapter XI Diseases of the digestive system,K11_MALABSORB,PPP1R14D,Protein phosphatase 1 regulatory subunit 14D,Wald ratio,1,3.04 [0.82-11.3],0.0962968231169721,cis
Chapter XI Diseases of the digestive system,K11_MALABSORB,GUCA2A,Guanylin,Inverse variance weighted,9,1.36 [0.95-1.94],0.0964209360581335,cis
Chapter XI Diseases of the digestive system,K11_MALABSORB,OCLN,Occludin,Inverse variance weighted,2,1.76 [0.87-3.58],0.116083715567046,cis
Chapter XI Diseases of the digestive system,K11_MALABSORB,CD300C,CMRF35-like molecule 6,Inverse variance weighted,12,1.12 [0.97-1.3],0.125978256642541,cis
Chapter XI Diseases of the digestive system,K11_MALABSORB,DPP10,Inactive dipeptidyl peptidase 10,Inverse variance weighted,13,1.24 [0.94-1.65],0.127044975482962,cis
Chapter XI Diseases of the digestive system,K11_MALABSORB,XCL1,Lymphotactin,Inverse variance weighted,31,0.91 [0.8-1.03],0.129592640448941,cis
Chapter XI Diseases of the digestive system,K11_MALABSORB,CD160,CD160 antigen,Inverse variance weighted,11,1.17 [0.95-1.43],0.138108966594033,cis
Chapter XI Diseases of the digestive system,K11_MALABSORB,NBL1,Neuroblastoma suppressor of tumorigenicity 1,Inverse variance weighted,2,1.77 [0.83-3.75],0.140164414565904,cis
Chapter XI Diseases of the digestive system,K11_MALABSORB,LGALS9,Galectin-9,Inverse variance weighted,26,0.88 [0.74-1.04],0.140234018102528,cis
Chapter XI Diseases of the digestive system,K11_MALABSORB,PLA2G15,Phospholipase A2 group XV,Inverse variance weighted,12,0.86 [0.7-1.05],0.141326337949445,cis
Chapter XI Diseases of the digestive system,K11_MALABSORB,LGALS3,Galectin-3,Inverse variance weighted,25,0.89 [0.76-1.04],0.149222712318196,cis
Chapter XI Diseases of the digestive system,K11_MALABSORB,DSC2,Desmocollin-2,Inverse variance weighted,9,0.82 [0.63-1.07],0.150200387940132,cis
Chapter XI Diseases of the digestive system,K11_MALABSORB,CXCL10,C-X-C motif chemokine 10,Inverse variance weighted,3,1.25 [0.92-1.71],0.153231627337313,cis
Chapter XI Diseases of the digestive system,K11_MALABSORB,ACY3,N-acyl-aromatic-L-amino acid amidohydrolase,Inverse variance weighted,15,1.22 [0.93-1.61],0.153516799379468,cis
Chapter XI Diseases of the digestive system,K11_MALABSORB,PLAUR,Urokinase plasminogen activator surface receptor,Inverse variance weighted,2,0.68 [0.39-1.17],0.160354346901331,cis
Chapter XI Diseases of the digestive system,K11_MALABSORB,ADA2,Adenosine deaminase 2,Inverse variance weighted,8,1.23 [0.92-1.65],0.164769357576393,cis
Chapter XI Diseases of the digestive system,K11_MALABSORB,ADAM8,Disintegrin and metalloproteinase domain-containing protein 8,Inverse variance weighted,16,1.18 [0.93-1.49],0.16931529629098,cis
Chapter XI Diseases of the digestive system,K11_MALABSORB,CD80,T-lymphocyte activation antigen CD80,Inverse variance weighted,16,0.88 [0.73-1.06],0.178797322445515,cis
Chapter XI Diseases of the digestive system,K11_MALABSORB,B3GNT7,"UDP-GlcNAc:betaGal beta-1,3-N-acetylglucosaminyltransferase 7",Inverse variance weighted,28,1.09 [0.96-1.25],0.180253297527582,cis
Chapter XI Diseases of the digestive system,K11_MALABSORB,TNFRSF14,Tumor necrosis factor receptor superfamily member 14,Wald ratio,1,1.6 [0.8-3.2],0.18338279068785,cis
Chapter XI Diseases of the digestive system,K11_MALABSORB,TNFRSF11A,Tumor necrosis factor receptor superfamily member 11A,Inverse variance weighted,25,0.9 [0.76-1.05],0.184146727906197,cis
Chapter XI Diseases of the digestive system,K11_MALABSORB,FCRL2,Fc receptor-like protein 2,Inverse variance weighted,36,0.91 [0.79-1.05],0.18549929934734,cis
Chapter XI Diseases of the digestive system,K11_MALABSORB,CLEC4G,C-type lectin domain family 4 member G,Inverse variance weighted,6,0.81 [0.58-1.12],0.199672190122612,cis
Chapter XI Diseases of the digestive system,K11_MALABSORB,GRN,Progranulin,Inverse variance weighted,7,0.85 [0.65-1.09],0.202927911264877,cis
Chapter XI Diseases of the digestive system,K11_MALABSORB,PIGR,Polymeric immunoglobulin receptor,Inverse variance weighted,21,0.72 [0.43-1.2],0.206496268423606,cis
Chapter XI Diseases of the digestive system,K11_MALABSORB,TSC22D1,TSC22 domain family protein 1,Wald ratio,1,3.19 [0.52-19.38],0.208554134369804,cis
Chapter XI Diseases of the digestive system,K11_MALABSORB,TNFRSF17,Tumor necrosis factor receptor superfamily member 17,Inverse variance weighted,3,0.74 [0.47-1.19],0.215770470702431,cis
Chapter XI Diseases of the digestive system,K11_MALABSORB,RBP1,Retinol-binding protein 1,Wald ratio,1,0.63 [0.3-1.32],0.218476675325673,cis
Chapter XI Diseases of the digestive system,K11_MALABSORB,MDK,Midkine,Inverse variance weighted,4,1.4 [0.82-2.37],0.219266402634441,cis
Chapter XI Diseases of the digestive system,K11_MALABSORB,SUOX,"Sulfite oxidase, mitochondrial",Inverse variance weighted,3,0.34 [0.06-2],0.230366541247252,cis
Chapter XI Diseases of the digestive system,K11_MALABSORB,CSF1,Macrophage colony-stimulating factor 1,Inverse variance weighted,5,0.81 [0.57-1.15],0.23208683507803,cis
Chapter XI Diseases of the digestive system,K11_MALABSORB,C1QA,Complement C1q subcomponent subunit A,Inverse variance weighted,15,0.85 [0.64-1.12],0.246340565756905,cis
Chapter XI Diseases of the digestive system,K11_MALABSORB,TNFRSF8,Tumor necrosis factor receptor superfamily member 8,Inverse variance weighted,5,1.25 [0.86-1.81],0.246834623509054,cis
