Disease_category,Disease,Protein,Protein_definition,method,nsnp,OR [95% CI],Pvalue,QTL_type
Chapter XI Diseases of the digestive system,K11_CARIES,AREG,Amphiregulin,Inverse variance weighted,3,0.8 [0.61-1.05],0.110733004140995,cis
Chapter XI Diseases of the digestive system,K11_CARIES,CSF1,Macrophage colony-stimulating factor 1,Inverse variance weighted,3,1.15 [0.91-1.45],0.249639724217129,cis
Chapter XI Diseases of the digestive system,K11_CARIES,CD300E,CMRF35-like molecule 2,Inverse variance weighted,7,0.94 [0.81-1.1],0.437813933810852,cis
Chapter XI Diseases of the digestive system,K11_CARIES,GDF15,Growth/differentiation factor 15,Inverse variance weighted,10,1.05 [0.9-1.23],0.536674711923918,cis
Chapter XI Diseases of the digestive system,K11_CARIES,RELT,Tumor necrosis factor receptor superfamily member 19L,Inverse variance weighted,11,1.04 [0.91-1.18],0.572702218540073,cis
Chapter XI Diseases of the digestive system,K11_CARIES,SHISA5,Protein shisa-5,Inverse variance weighted,3,0.94 [0.7-1.28],0.700219045425958,cis
Chapter XI Diseases of the digestive system,K11_CARIES,RNASE1,Ribonuclease pancreatic,Inverse variance weighted,3,1.05 [0.79-1.39],0.753904861464813,cis
Chapter XI Diseases of the digestive system,K11_CARIES,LAIR1,Leukocyte-associated immunoglobulin-like receptor 1,Inverse variance weighted,13,0.98 [0.88-1.1],0.756450163219255,cis
Chapter XI Diseases of the digestive system,K11_CARIES,TNFRSF1A,Tumor necrosis factor receptor superfamily member 1A,Wald ratio,1,0.92 [0.51-1.66],0.786169714986366,cis
Chapter XI Diseases of the digestive system,K11_CARIES,WFDC2,WAP four-disulfide core domain protein 2,Wald ratio,1,1.08 [0.58-2.03],0.806234387417115,cis
Chapter XI Diseases of the digestive system,K11_CARIES,LILRA5,Leukocyte immunoglobulin-like receptor subfamily A member 5,Inverse variance weighted,2,1.08 [0.53-2.23],0.828011436610292,cis
Chapter XI Diseases of the digestive system,K11_CARIES,SERPINF1,Pigment epithelium-derived factor,Inverse variance weighted,8,1.01 [0.87-1.18],0.877734442840861,cis
Chapter XI Diseases of the digestive system,K11_CARIES,YAP1,Transcriptional coactivator YAP1,Wald ratio,1,1.05 [0.49-2.28],0.892776633711111,cis
Chapter XI Diseases of the digestive system,K11_CARIES,PGF,Placenta growth factor,Inverse variance weighted,2,1.06 [0.47-2.38],0.895084834435517,cis
Chapter XI Diseases of the digestive system,K11_CARIES,FABP4,"Fatty acid-binding protein, adipocyte",Wald ratio,1,1.01 [0.59-1.75],0.966276779683916,cis
