Disease_category,Disease,Protein,Protein_definition,method,nsnp,OR [95% CI],Pvalue,QTL_type
Chapter XIII Diseases of the musculoskeletal system and connective tissue,M13_DORSOPATHYOTH,GFRA1,GDNF family receptor alpha-1,Inverse variance weighted,7,1.09 [1.04-1.15],0.000382886203518531,cis
Chapter XIII Diseases of the musculoskeletal system and connective tissue,M13_DORSOPATHYOTH,LRP11,Low-density lipoprotein receptor-related protein 11,Inverse variance weighted,33,0.96 [0.94-0.99],0.00106168182080114,cis
Chapter XIII Diseases of the musculoskeletal system and connective tissue,M13_DORSOPATHYOTH,ANXA10,Annexin A10,Wald ratio,1,1.43 [1.14-1.8],0.00172082092208552,cis
Chapter XIII Diseases of the musculoskeletal system and connective tissue,M13_DORSOPATHYOTH,SEMA3F,Semaphorin-3F,Inverse variance weighted,15,0.9 [0.84-0.96],0.00217403272625623,cis
Chapter XIII Diseases of the musculoskeletal system and connective tissue,M13_DORSOPATHYOTH,LAIR1,Leukocyte-associated immunoglobulin-like receptor 1,Inverse variance weighted,16,0.95 [0.92-0.98],0.00299102135468976,cis
Chapter XIII Diseases of the musculoskeletal system and connective tissue,M13_DORSOPATHYOTH,HPGDS,Hematopoietic prostaglandin D synthase,Inverse variance weighted,19,0.98 [0.96-0.99],0.00339068538360127,cis
Chapter XIII Diseases of the musculoskeletal system and connective tissue,M13_DORSOPATHYOTH,FGL1,Fibrinogen-like protein 1,Inverse variance weighted,30,0.97 [0.95-0.99],0.0052345428546108,cis
Chapter XIII Diseases of the musculoskeletal system and connective tissue,M13_DORSOPATHYOTH,BTN2A1,Butyrophilin subfamily 2 member A1,Wald ratio,1,0.84 [0.74-0.95],0.00530377200491677,cis
Chapter XIII Diseases of the musculoskeletal system and connective tissue,M13_DORSOPATHYOTH,SIRPB1,Signal-regulatory protein beta-1,Inverse variance weighted,27,1.03 [1.01-1.05],0.00696863273794288,cis
Chapter XIII Diseases of the musculoskeletal system and connective tissue,M13_DORSOPATHYOTH,LAYN,Layilin,Inverse variance weighted,20,0.96 [0.93-0.99],0.0151465213757801,cis
Chapter XIII Diseases of the musculoskeletal system and connective tissue,M13_DORSOPATHYOTH,ACAN,Aggrecan core protein,Inverse variance weighted,3,0.85 [0.74-0.98],0.022035515492444,cis
Chapter XIII Diseases of the musculoskeletal system and connective tissue,M13_DORSOPATHYOTH,TAFA5,Chemokine-like protein TAFA-5,Inverse variance weighted,10,1.05 [1.01-1.09],0.0252824175904849,cis
Chapter XIII Diseases of the musculoskeletal system and connective tissue,M13_DORSOPATHYOTH,CTSO,Cathepsin O,Inverse variance weighted,6,1.06 [1.01-1.12],0.0262392245801411,cis
Chapter XIII Diseases of the musculoskeletal system and connective tissue,M13_DORSOPATHYOTH,EGFR,Epidermal growth factor receptor,Inverse variance weighted,7,1.12 [1.01-1.24],0.0306551955794952,cis
Chapter XIII Diseases of the musculoskeletal system and connective tissue,M13_DORSOPATHYOTH,FABP1,"Fatty acid-binding protein, liver",Inverse variance weighted,5,1.05 [1-1.1],0.0447121860469233,cis
Chapter XIII Diseases of the musculoskeletal system and connective tissue,M13_DORSOPATHYOTH,COL6A3,Collagen alpha-3(VI) chain,Inverse variance weighted,2,1.26 [1-1.58],0.0457686977252094,cis
Chapter XIII Diseases of the musculoskeletal system and connective tissue,M13_DORSOPATHYOTH,NCR3LG1,Natural cytotoxicity triggering receptor 3 ligand 1,Inverse variance weighted,19,1.04 [1-1.09],0.0506992460576775,cis
Chapter XIII Diseases of the musculoskeletal system and connective tissue,M13_DORSOPATHYOTH,CD59,CD59 glycoprotein,Inverse variance weighted,4,0.95 [0.91-1],0.0519151898380679,cis
Chapter XIII Diseases of the musculoskeletal system and connective tissue,M13_DORSOPATHYOTH,SPON2,Spondin-2,Inverse variance weighted,4,0.95 [0.91-1],0.05567636802516,cis
Chapter XIII Diseases of the musculoskeletal system and connective tissue,M13_DORSOPATHYOTH,CLEC3B,Tetranectin,Inverse variance weighted,7,1.07 [1-1.15],0.0597697473658786,cis
Chapter XIII Diseases of the musculoskeletal system and connective tissue,M13_DORSOPATHYOTH,SIGLEC1,Sialoadhesin,Inverse variance weighted,20,0.98 [0.95-1],0.0718183173477875,cis
Chapter XIII Diseases of the musculoskeletal system and connective tissue,M13_DORSOPATHYOTH,CD300E,CMRF35-like molecule 2,Inverse variance weighted,21,0.98 [0.95-1],0.0795034809726908,cis
Chapter XIII Diseases of the musculoskeletal system and connective tissue,M13_DORSOPATHYOTH,DCBLD2,"Discoidin, CUB and LCCL domain-containing protein 2",Inverse variance weighted,10,1.04 [0.99-1.09],0.0802700765127871,cis
Chapter XIII Diseases of the musculoskeletal system and connective tissue,M13_DORSOPATHYOTH,FOLR1,Folate receptor alpha,Inverse variance weighted,5,1.07 [0.99-1.15],0.0846309425566611,cis
Chapter XIII Diseases of the musculoskeletal system and connective tissue,M13_DORSOPATHYOTH,LTBP2,Latent-transforming growth factor beta-binding protein 2,Inverse variance weighted,7,0.93 [0.86-1.01],0.0895136648008302,cis
Chapter XIII Diseases of the musculoskeletal system and connective tissue,M13_DORSOPATHYOTH,AGRN,Agrin,Inverse variance weighted,17,0.97 [0.94-1.01],0.0960442235302775,cis
Chapter XIII Diseases of the musculoskeletal system and connective tissue,M13_DORSOPATHYOTH,TNFRSF14,Tumor necrosis factor receptor superfamily member 14,Wald ratio,1,1.09 [0.98-1.2],0.102360739801807,cis
Chapter XIII Diseases of the musculoskeletal system and connective tissue,M13_DORSOPATHYOTH,EFNA4,Ephrin-A4,Inverse variance weighted,3,0.91 [0.82-1.02],0.109954811954962,cis
Chapter XIII Diseases of the musculoskeletal system and connective tissue,M13_DORSOPATHYOTH,SMOC2,SPARC-related modular calcium-binding protein 2,Inverse variance weighted,17,0.98 [0.95-1.01],0.111808908580156,cis
Chapter XIII Diseases of the musculoskeletal system and connective tissue,M13_DORSOPATHYOTH,TGFA,Protransforming growth factor alpha,Inverse variance weighted,2,0.93 [0.84-1.02],0.11503330736318,cis
Chapter XIII Diseases of the musculoskeletal system and connective tissue,M13_DORSOPATHYOTH,PIGR,Polymeric immunoglobulin receptor,Inverse variance weighted,21,0.92 [0.84-1.02],0.117684683493186,cis
Chapter XIII Diseases of the musculoskeletal system and connective tissue,M13_DORSOPATHYOTH,PRSS8,Prostasin,Inverse variance weighted,5,0.88 [0.76-1.03],0.118504828112969,cis
Chapter XIII Diseases of the musculoskeletal system and connective tissue,M13_DORSOPATHYOTH,VWC2,Brorin,Inverse variance weighted,22,1.02 [0.99-1.05],0.123896473332109,cis
Chapter XIII Diseases of the musculoskeletal system and connective tissue,M13_DORSOPATHYOTH,KRT19,"Keratin, type I cytoskeletal 19",Wald ratio,1,1.07 [0.98-1.15],0.126094240166724,cis
Chapter XIII Diseases of the musculoskeletal system and connective tissue,M13_DORSOPATHYOTH,LMNB2,Lamin-B2,Wald ratio,1,0.8 [0.61-1.07],0.129256893797124,cis
Chapter XIII Diseases of the musculoskeletal system and connective tissue,M13_DORSOPATHYOTH,CRIM1,Cysteine-rich motor neuron 1 protein,Inverse variance weighted,7,0.96 [0.9-1.01],0.132261583065094,cis
Chapter XIII Diseases of the musculoskeletal system and connective tissue,M13_DORSOPATHYOTH,ANGPT2,Angiopoietin-2,Inverse variance weighted,4,0.96 [0.91-1.01],0.132727871821234,cis
Chapter XIII Diseases of the musculoskeletal system and connective tissue,M13_DORSOPATHYOTH,CXADR,Coxsackievirus and adenovirus receptor,Inverse variance weighted,2,0.93 [0.85-1.02],0.135216232442833,cis
Chapter XIII Diseases of the musculoskeletal system and connective tissue,M13_DORSOPATHYOTH,MME,Neprilysin,Inverse variance weighted,3,1.11 [0.97-1.28],0.140070806540059,cis
Chapter XIII Diseases of the musculoskeletal system and connective tissue,M13_DORSOPATHYOTH,ADAM12,Disintegrin and metalloproteinase domain-containing protein 12,Inverse variance weighted,4,1.05 [0.98-1.12],0.141045337514461,cis
Chapter XIII Diseases of the musculoskeletal system and connective tissue,M13_DORSOPATHYOTH,PIK3IP1,Phosphoinositide-3-kinase-interacting protein 1,Inverse variance weighted,14,1.02 [0.99-1.06],0.148484701009937,cis
Chapter XIII Diseases of the musculoskeletal system and connective tissue,M13_DORSOPATHYOTH,ELN,Elastin,Inverse variance weighted,2,1.18 [0.94-1.46],0.150201956553035,cis
Chapter XIII Diseases of the musculoskeletal system and connective tissue,M13_DORSOPATHYOTH,AREG,Amphiregulin,Inverse variance weighted,3,0.94 [0.85-1.03],0.155796057869007,cis
Chapter XIII Diseases of the musculoskeletal system and connective tissue,M13_DORSOPATHYOTH,DLL1,Delta-like protein 1,Inverse variance weighted,7,0.95 [0.89-1.02],0.166321687264709,cis
Chapter XIII Diseases of the musculoskeletal system and connective tissue,M13_DORSOPATHYOTH,TNFRSF1B,Tumor necrosis factor receptor superfamily member 1B,Inverse variance weighted,4,1.06 [0.98-1.14],0.166850536879863,cis
Chapter XIII Diseases of the musculoskeletal system and connective tissue,M13_DORSOPATHYOTH,PALM2,Paralemmin-2,Inverse variance weighted,8,0.97 [0.92-1.01],0.168471371751177,cis
Chapter XIII Diseases of the musculoskeletal system and connective tissue,M13_DORSOPATHYOTH,LILRB4,Leukocyte immunoglobulin-like receptor subfamily B member 4,Inverse variance weighted,14,1.04 [0.98-1.11],0.170089931397833,cis
Chapter XIII Diseases of the musculoskeletal system and connective tissue,M13_DORSOPATHYOTH,SDC1,Syndecan-1,Inverse variance weighted,2,1.09 [0.96-1.24],0.191420688415541,cis
Chapter XIII Diseases of the musculoskeletal system and connective tissue,M13_DORSOPATHYOTH,IL15,Interleukin-15,Wald ratio,1,0.48 [0.16-1.47],0.199661322479439,cis
Chapter XIII Diseases of the musculoskeletal system and connective tissue,M13_DORSOPATHYOTH,VSIG2,V-set and immunoglobulin domain-containing protein 2,Inverse variance weighted,5,0.97 [0.92-1.02],0.205884760379596,cis
Chapter XIII Diseases of the musculoskeletal system and connective tissue,M13_DORSOPATHYOTH,TNFRSF12A,Tumor necrosis factor receptor superfamily member 12A,Inverse variance weighted,4,1.07 [0.96-1.18],0.214294086912283,cis
Chapter XIII Diseases of the musculoskeletal system and connective tissue,M13_DORSOPATHYOTH,CD4,T-cell surface glycoprotein CD4,Inverse variance weighted,5,1.02 [0.99-1.05],0.217769142568913,cis
Chapter XIII Diseases of the musculoskeletal system and connective tissue,M13_DORSOPATHYOTH,B4GALT1,"Beta-1,4-galactosyltransferase 1",Inverse variance weighted,6,0.97 [0.93-1.02],0.218387129251636,cis
Chapter XIII Diseases of the musculoskeletal system and connective tissue,M13_DORSOPATHYOTH,CD79B,B-cell antigen receptor complex-associated protein beta chain,Inverse variance weighted,2,0.91 [0.79-1.06],0.229127583223643,cis
Chapter XIII Diseases of the musculoskeletal system and connective tissue,M13_DORSOPATHYOTH,BSG,Basigin,Wald ratio,1,1.05 [0.97-1.14],0.232241069069944,cis
Chapter XIII Diseases of the musculoskeletal system and connective tissue,M13_DORSOPATHYOTH,HAVCR1,Hepatitis A virus cellular receptor 1,Inverse variance weighted,27,1.01 [0.99-1.04],0.235875507183328,cis
