Disease_category,Disease,Protein,Protein_definition,method,nsnp,OR [95% CI],Pvalue,QTL_type
Chapter XI Diseases of the digestive system,K11_OESSTODUO,NT5E,5'-nucleotidase,Inverse variance weighted,45,0.96 [0.95-0.98],0.000130038334180353,cis
Chapter XI Diseases of the digestive system,K11_OESSTODUO,ACY3,N-acyl-aromatic-L-amino acid amidohydrolase,Inverse variance weighted,15,0.93 [0.89-0.96],0.000131632005933169,cis
Chapter XI Diseases of the digestive system,K11_OESSTODUO,LGALS9,Galectin-9,Inverse variance weighted,26,0.95 [0.93-0.98],0.000304157686538864,cis
Chapter XI Diseases of the digestive system,K11_OESSTODUO,SEMA3F,Semaphorin-3F,Inverse variance weighted,15,1.15 [1.06-1.24],0.000446789583620655,cis
Chapter XI Diseases of the digestive system,K11_OESSTODUO,CNTN1,Contactin-1,Inverse variance weighted,22,0.94 [0.9-0.97],0.00121098907160609,cis
Chapter XI Diseases of the digestive system,K11_OESSTODUO,ORM1,Alpha-1-acid glycoprotein 1,Inverse variance weighted,17,1.06 [1.02-1.1],0.00201502586066768,cis
Chapter XI Diseases of the digestive system,K11_OESSTODUO,CXCL13,C-X-C motif chemokine 13,Wald ratio,1,1.43 [1.13-1.81],0.00294845270108765,cis
Chapter XI Diseases of the digestive system,K11_OESSTODUO,OGN,Mimecan,Inverse variance weighted,30,1.04 [1.01-1.07],0.00689496586284614,cis
Chapter XI Diseases of the digestive system,K11_OESSTODUO,ZBTB17,Zinc finger and BTB domain-containing protein 17,Wald ratio,1,0.69 [0.52-0.91],0.00947252684188139,cis
Chapter XI Diseases of the digestive system,K11_OESSTODUO,CCL19,C-C motif chemokine 19,Inverse variance weighted,2,0.85 [0.75-0.96],0.00993079260182494,cis
Chapter XI Diseases of the digestive system,K11_OESSTODUO,HNMT,Histamine N-methyltransferase,Inverse variance weighted,27,1.02 [1-1.04],0.015738266364448,cis
Chapter XI Diseases of the digestive system,K11_OESSTODUO,FURIN,Furin,Wald ratio,1,0.91 [0.85-0.98],0.0173214282226688,cis
Chapter XI Diseases of the digestive system,K11_OESSTODUO,C7,Complement component C7,Inverse variance weighted,38,1.02 [1-1.04],0.0175172353848553,cis
Chapter XI Diseases of the digestive system,K11_OESSTODUO,ATRAID,All-trans retinoic acid-induced differentiation factor,Inverse variance weighted,8,0.95 [0.92-0.99],0.0185587455337937,cis
Chapter XI Diseases of the digestive system,K11_OESSTODUO,TNFRSF6B,Tumor necrosis factor receptor superfamily member 6B,Inverse variance weighted,22,0.96 [0.93-0.99],0.0186522127527611,cis
Chapter XI Diseases of the digestive system,K11_OESSTODUO,SMOC1,SPARC-related modular calcium-binding protein 1,Inverse variance weighted,15,0.96 [0.93-0.99],0.019628179033269,cis
Chapter XI Diseases of the digestive system,K11_OESSTODUO,CD300C,CMRF35-like molecule 6,Inverse variance weighted,12,0.97 [0.95-1],0.0205015416788071,cis
Chapter XI Diseases of the digestive system,K11_OESSTODUO,FSTL3,Follistatin-related protein 3,Inverse variance weighted,4,1.1 [1.01-1.2],0.0219922008228735,cis
Chapter XI Diseases of the digestive system,K11_OESSTODUO,COL6A3,Collagen alpha-3(VI) chain,Inverse variance weighted,2,1.31 [1.04-1.65],0.0225279502782223,cis
Chapter XI Diseases of the digestive system,K11_OESSTODUO,EPHB4,Ephrin type-B receptor 4,Wald ratio,1,1.1 [1.01-1.2],0.0236415501130703,cis
Chapter XI Diseases of the digestive system,K11_OESSTODUO,ACVRL1,Serine/threonine-protein kinase receptor R3,Inverse variance weighted,10,1.04 [1-1.08],0.026049889235876,cis
Chapter XI Diseases of the digestive system,K11_OESSTODUO,CTSD,Cathepsin D,Inverse variance weighted,17,1.04 [1-1.08],0.026971631266638,cis
Chapter XI Diseases of the digestive system,K11_OESSTODUO,CD5,T-cell surface glycoprotein CD5,Inverse variance weighted,6,1.09 [1.01-1.17],0.0277761997586925,cis
Chapter XI Diseases of the digestive system,K11_OESSTODUO,CD72,B-cell differentiation antigen CD72,Inverse variance weighted,3,0.91 [0.84-0.99],0.0282310223658338,cis
Chapter XI Diseases of the digestive system,K11_OESSTODUO,GFRA1,GDNF family receptor alpha-1,Inverse variance weighted,7,1.05 [1-1.11],0.0310871806561923,cis
Chapter XI Diseases of the digestive system,K11_OESSTODUO,EFNA1,Ephrin-A1,Inverse variance weighted,11,0.96 [0.92-1],0.0313217437030886,cis
Chapter XI Diseases of the digestive system,K11_OESSTODUO,IGFBP7,Insulin-like growth factor-binding protein 7,Inverse variance weighted,19,0.96 [0.93-1],0.0320288022347082,cis
Chapter XI Diseases of the digestive system,K11_OESSTODUO,NPC2,NPC intracellular cholesterol transporter 2,Inverse variance weighted,10,1.05 [1-1.11],0.0338820043558815,cis
