Disease_category,Disease,Protein,Protein_definition,method,nsnp,OR [95% CI],Pvalue,QTL_type
Chapter I Certain infectious and parasitic diseases,AB1_BACT_INTEST_OTH,NCR3LG1,Natural cytotoxicity triggering receptor 3 ligand 1,Inverse variance weighted,19,1.19 [1.07-1.33],0.00121125432240915,cis
Chapter I Certain infectious and parasitic diseases,AB1_BACT_INTEST_OTH,RNASET2,Ribonuclease T2,Inverse variance weighted,14,1.15 [1.04-1.28],0.00497627587881948,cis
Chapter I Certain infectious and parasitic diseases,AB1_BACT_INTEST_OTH,EFHD1,EF-hand domain-containing protein D1,Inverse variance weighted,9,0.79 [0.66-0.95],0.0107156137665005,cis
Chapter I Certain infectious and parasitic diseases,AB1_BACT_INTEST_OTH,RNASE1,Ribonuclease pancreatic,Inverse variance weighted,4,1.23 [1.04-1.45],0.0135234590620909,cis
Chapter I Certain infectious and parasitic diseases,AB1_BACT_INTEST_OTH,MMP12,Macrophage metalloelastase,Inverse variance weighted,18,1.07 [1.01-1.13],0.0160094855518884,cis
Chapter I Certain infectious and parasitic diseases,AB1_BACT_INTEST_OTH,EFNA1,Ephrin-A1,Inverse variance weighted,11,0.84 [0.72-0.97],0.0191748030925676,cis
Chapter I Certain infectious and parasitic diseases,AB1_BACT_INTEST_OTH,CHCHD6,MICOS complex subunit MIC25,Inverse variance weighted,4,0.84 [0.73-0.98],0.0224311341983552,cis
Chapter I Certain infectious and parasitic diseases,AB1_BACT_INTEST_OTH,LGALS4,Galectin-4,Inverse variance weighted,4,1.3 [1.03-1.65],0.0268188890094599,cis
Chapter I Certain infectious and parasitic diseases,AB1_BACT_INTEST_OTH,TNFRSF11A,Tumor necrosis factor receptor superfamily member 11A,Inverse variance weighted,25,0.92 [0.85-0.99],0.0270803619031771,cis
Chapter I Certain infectious and parasitic diseases,AB1_BACT_INTEST_OTH,GIPC2,PDZ domain-containing protein GIPC2,Inverse variance weighted,16,0.87 [0.77-0.99],0.0301664138899585,cis
Chapter I Certain infectious and parasitic diseases,AB1_BACT_INTEST_OTH,ATRAID,All-trans retinoic acid-induced differentiation factor,Inverse variance weighted,8,0.88 [0.78-0.99],0.0359048153635768,cis
Chapter I Certain infectious and parasitic diseases,AB1_BACT_INTEST_OTH,CD302,CD302 antigen,Inverse variance weighted,9,1.14 [1-1.29],0.0482302519735754,cis
Chapter I Certain infectious and parasitic diseases,AB1_BACT_INTEST_OTH,SPON2,Spondin-2,Inverse variance weighted,4,1.18 [0.99-1.41],0.0602661894169847,cis
Chapter I Certain infectious and parasitic diseases,AB1_BACT_INTEST_OTH,NECTIN2,Nectin-2,Inverse variance weighted,5,1.1 [0.98-1.22],0.0936661021388003,cis
Chapter I Certain infectious and parasitic diseases,AB1_BACT_INTEST_OTH,CD4,T-cell surface glycoprotein CD4,Inverse variance weighted,5,1.09 [0.98-1.22],0.101779303243562,cis
Chapter I Certain infectious and parasitic diseases,AB1_BACT_INTEST_OTH,DSC2,Desmocollin-2,Inverse variance weighted,9,0.9 [0.8-1.02],0.109333852598569,cis
Chapter I Certain infectious and parasitic diseases,AB1_BACT_INTEST_OTH,TNFRSF10A,Tumor necrosis factor receptor superfamily member 10A,Inverse variance weighted,25,1.06 [0.99-1.14],0.109362465263227,cis
Chapter I Certain infectious and parasitic diseases,AB1_BACT_INTEST_OTH,IGF2R,Cation-independent mannose-6-phosphate receptor,Inverse variance weighted,21,1.07 [0.98-1.17],0.119635841497598,cis
Chapter I Certain infectious and parasitic diseases,AB1_BACT_INTEST_OTH,FABP1,"Fatty acid-binding protein, liver",Inverse variance weighted,5,1.15 [0.96-1.38],0.120991653302131,cis
Chapter I Certain infectious and parasitic diseases,AB1_BACT_INTEST_OTH,CD79B,B-cell antigen receptor complex-associated protein beta chain,Inverse variance weighted,2,0.84 [0.67-1.05],0.12419499005658,cis
Chapter I Certain infectious and parasitic diseases,AB1_BACT_INTEST_OTH,TNFRSF4,Tumor necrosis factor receptor superfamily member 4,Inverse variance weighted,5,1.22 [0.94-1.59],0.142102806577907,cis
Chapter I Certain infectious and parasitic diseases,AB1_BACT_INTEST_OTH,HSPG2,Basement membrane-specific heparan sulfate proteoglycan core protein,Inverse variance weighted,6,1.13 [0.95-1.34],0.155976531809808,cis
Chapter I Certain infectious and parasitic diseases,AB1_BACT_INTEST_OTH,REG4,Regenerating islet-derived protein 4,Inverse variance weighted,6,1.12 [0.95-1.31],0.165080482308229,cis
Chapter I Certain infectious and parasitic diseases,AB1_BACT_INTEST_OTH,PALM2,Paralemmin-2,Inverse variance weighted,8,0.9 [0.77-1.05],0.165502650576563,cis
Chapter I Certain infectious and parasitic diseases,AB1_BACT_INTEST_OTH,CA9,Carbonic anhydrase 9,Inverse variance weighted,3,0.73 [0.47-1.14],0.166222061462842,cis
Chapter I Certain infectious and parasitic diseases,AB1_BACT_INTEST_OTH,TGFBR2,TGF-beta receptor type-2,Inverse variance weighted,3,0.71 [0.43-1.16],0.168633959967195,cis
Chapter I Certain infectious and parasitic diseases,AB1_BACT_INTEST_OTH,SPON1,Spondin-1,Inverse variance weighted,21,0.94 [0.85-1.03],0.172223144752797,cis
Chapter I Certain infectious and parasitic diseases,AB1_BACT_INTEST_OTH,KRT19,"Keratin, type I cytoskeletal 19",Wald ratio,1,1.19 [0.92-1.56],0.188868431343446,cis
Chapter I Certain infectious and parasitic diseases,AB1_BACT_INTEST_OTH,GFRA1,GDNF family receptor alpha-1,Inverse variance weighted,7,0.91 [0.79-1.05],0.197832135799664,cis
Chapter I Certain infectious and parasitic diseases,AB1_BACT_INTEST_OTH,PIGR,Polymeric immunoglobulin receptor,Inverse variance weighted,21,1.16 [0.91-1.48],0.219045155087569,cis
Chapter I Certain infectious and parasitic diseases,AB1_BACT_INTEST_OTH,SHISA5,Protein shisa-5,Inverse variance weighted,5,1.26 [0.87-1.84],0.22361203904885,cis
Chapter I Certain infectious and parasitic diseases,AB1_BACT_INTEST_OTH,IL2RA,Interleukin-2 receptor subunit alpha,Inverse variance weighted,11,0.92 [0.79-1.06],0.226758498043633,cis
Chapter I Certain infectious and parasitic diseases,AB1_BACT_INTEST_OTH,CCDC80,Coiled-coil domain-containing protein 80,Inverse variance weighted,3,1.28 [0.86-1.9],0.229483004382839,cis
