Disease_category,Disease,Protein,Protein_definition,method,nsnp,OR [95% CI],Pvalue,QTL_type
"Chapter IV Endocrine, nutritional and metabolic diseases",E4_DM2OPTH,KLK11,Kallikrein-11,Inverse variance weighted,6,1.15 [1.04-1.26],0.00428146507129441,cis
"Chapter IV Endocrine, nutritional and metabolic diseases",E4_DM2OPTH,CST3,Cystatin-C,Inverse variance weighted,10,1.21 [1.06-1.38],0.00543552589835836,cis
"Chapter IV Endocrine, nutritional and metabolic diseases",E4_DM2OPTH,ADA2,Adenosine deaminase 2,Inverse variance weighted,8,1.23 [1.06-1.42],0.00547273892144242,cis
"Chapter IV Endocrine, nutritional and metabolic diseases",E4_DM2OPTH,NECTIN2,Nectin-2,Inverse variance weighted,5,0.83 [0.73-0.95],0.00564898896981916,cis
"Chapter IV Endocrine, nutritional and metabolic diseases",E4_DM2OPTH,PILRA,Paired immunoglobulin-like type 2 receptor alpha,Inverse variance weighted,46,1.07 [1.02-1.12],0.00648669332712071,cis
"Chapter IV Endocrine, nutritional and metabolic diseases",E4_DM2OPTH,CCL25,C-C motif chemokine 25,Inverse variance weighted,26,0.9 [0.83-0.97],0.00666695992609715,cis
"Chapter IV Endocrine, nutritional and metabolic diseases",E4_DM2OPTH,PIK3IP1,Phosphoinositide-3-kinase-interacting protein 1,Inverse variance weighted,14,1.18 [1.03-1.34],0.0146192799895611,cis
"Chapter IV Endocrine, nutritional and metabolic diseases",E4_DM2OPTH,COL18A1,Collagen alpha-1(XVIII) chain,Inverse variance weighted,12,1.27 [1.04-1.53],0.0163344705329434,cis
"Chapter IV Endocrine, nutritional and metabolic diseases",E4_DM2OPTH,CDH17,Cadherin-17,Inverse variance weighted,14,0.86 [0.76-0.98],0.0202249410520154,cis
"Chapter IV Endocrine, nutritional and metabolic diseases",E4_DM2OPTH,NCAN,Neurocan core protein,Inverse variance weighted,3,0.72 [0.54-0.97],0.0316067478459468,cis
"Chapter IV Endocrine, nutritional and metabolic diseases",E4_DM2OPTH,SPOCK1,Testican-1,Inverse variance weighted,6,0.74 [0.56-0.98],0.0332757324899286,cis
"Chapter IV Endocrine, nutritional and metabolic diseases",E4_DM2OPTH,PLA2G7,Platelet-activating factor acetylhydrolase,Inverse variance weighted,2,0.3 [0.1-0.91],0.034046485953818,cis
"Chapter IV Endocrine, nutritional and metabolic diseases",E4_DM2OPTH,DLL1,Delta-like protein 1,Inverse variance weighted,7,0.78 [0.61-0.99],0.0448860612619599,cis
"Chapter IV Endocrine, nutritional and metabolic diseases",E4_DM2OPTH,ITGB6,Integrin beta-6,Inverse variance weighted,11,1.13 [1-1.28],0.0486705913605389,cis
"Chapter IV Endocrine, nutritional and metabolic diseases",E4_DM2OPTH,MMP12,Macrophage metalloelastase,Inverse variance weighted,18,0.92 [0.84-1],0.0500734230712197,cis
"Chapter IV Endocrine, nutritional and metabolic diseases",E4_DM2OPTH,IL17C,Interleukin-17C,Inverse variance weighted,3,0.73 [0.53-1.01],0.0601623841624286,cis
"Chapter IV Endocrine, nutritional and metabolic diseases",E4_DM2OPTH,CD302,CD302 antigen,Inverse variance weighted,9,0.86 [0.73-1.01],0.0623375633004012,cis
"Chapter IV Endocrine, nutritional and metabolic diseases",E4_DM2OPTH,LTBP2,Latent-transforming growth factor beta-binding protein 2,Inverse variance weighted,7,0.76 [0.57-1.02],0.0635277365380104,cis
"Chapter IV Endocrine, nutritional and metabolic diseases",E4_DM2OPTH,SIRPB1,Signal-regulatory protein beta-1,Inverse variance weighted,27,0.93 [0.86-1],0.0650037056971356,cis
"Chapter IV Endocrine, nutritional and metabolic diseases",E4_DM2OPTH,FABP1,"Fatty acid-binding protein, liver",Inverse variance weighted,5,0.85 [0.71-1.01],0.0695764584002701,cis
"Chapter IV Endocrine, nutritional and metabolic diseases",E4_DM2OPTH,REG4,Regenerating islet-derived protein 4,Inverse variance weighted,6,0.84 [0.7-1.01],0.0709208139616178,cis
"Chapter IV Endocrine, nutritional and metabolic diseases",E4_DM2OPTH,AGRN,Agrin,Inverse variance weighted,17,0.88 [0.76-1.01],0.0715148338136251,cis
"Chapter IV Endocrine, nutritional and metabolic diseases",E4_DM2OPTH,LCN15,Lipocalin-15,Inverse variance weighted,20,0.92 [0.84-1.01],0.075338612855662,cis
"Chapter IV Endocrine, nutritional and metabolic diseases",E4_DM2OPTH,RNASE6,Ribonuclease K6,Inverse variance weighted,15,1.08 [0.99-1.17],0.0791108046920912,cis
"Chapter IV Endocrine, nutritional and metabolic diseases",E4_DM2OPTH,ADGRE5,Adhesion G protein-coupled receptor E5,Inverse variance weighted,8,1.15 [0.98-1.36],0.0903033404423848,cis
"Chapter IV Endocrine, nutritional and metabolic diseases",E4_DM2OPTH,REG3A,Regenerating islet-derived protein 3-alpha,Inverse variance weighted,10,1.17 [0.97-1.42],0.0988747238890394,cis
"Chapter IV Endocrine, nutritional and metabolic diseases",E4_DM2OPTH,NELL1,Protein kinase C-binding protein NELL1,Inverse variance weighted,10,0.91 [0.81-1.02],0.0989028074229797,cis
"Chapter IV Endocrine, nutritional and metabolic diseases",E4_DM2OPTH,COL4A1,Collagen alpha-1(IV) chain,Inverse variance weighted,3,1.22 [0.96-1.55],0.0990073126639217,cis
"Chapter IV Endocrine, nutritional and metabolic diseases",E4_DM2OPTH,B3GNT7,"UDP-GlcNAc:betaGal beta-1,3-N-acetylglucosaminyltransferase 7",Inverse variance weighted,28,0.93 [0.85-1.01],0.101924052726096,cis
"Chapter IV Endocrine, nutritional and metabolic diseases",E4_DM2OPTH,FAM3B,Protein FAM3B,Inverse variance weighted,18,1.07 [0.99-1.15],0.102679734190211,cis
"Chapter IV Endocrine, nutritional and metabolic diseases",E4_DM2OPTH,MUC13,Mucin-13,Inverse variance weighted,9,0.85 [0.7-1.04],0.107952104976611,cis
"Chapter IV Endocrine, nutritional and metabolic diseases",E4_DM2OPTH,GRN,Progranulin,Inverse variance weighted,7,0.86 [0.72-1.04],0.116037290107428,cis
"Chapter IV Endocrine, nutritional and metabolic diseases",E4_DM2OPTH,SIGLEC6,Sialic acid-binding Ig-like lectin 6,Inverse variance weighted,17,0.95 [0.9-1.01],0.129054425674369,cis
"Chapter IV Endocrine, nutritional and metabolic diseases",E4_DM2OPTH,NCR3LG1,Natural cytotoxicity triggering receptor 3 ligand 1,Inverse variance weighted,19,0.9 [0.78-1.03],0.130185012584926,cis
"Chapter IV Endocrine, nutritional and metabolic diseases",E4_DM2OPTH,DSG2,Desmoglein-2,Inverse variance weighted,11,1.12 [0.96-1.3],0.144231642218689,cis
"Chapter IV Endocrine, nutritional and metabolic diseases",E4_DM2OPTH,TNFSF13,Tumor necrosis factor ligand superfamily member 13,Inverse variance weighted,10,1.15 [0.95-1.39],0.150955460206814,cis
"Chapter IV Endocrine, nutritional and metabolic diseases",E4_DM2OPTH,CD160,CD160 antigen,Inverse variance weighted,11,0.9 [0.77-1.04],0.15129500943427,cis
"Chapter IV Endocrine, nutritional and metabolic diseases",E4_DM2OPTH,MDK,Midkine,Inverse variance weighted,4,1.23 [0.92-1.65],0.159497846588842,cis
"Chapter IV Endocrine, nutritional and metabolic diseases",E4_DM2OPTH,KLRB1,Killer cell lectin-like receptor subfamily B member 1,Wald ratio,1,0.43 [0.13-1.46],0.176584240536718,cis
"Chapter IV Endocrine, nutritional and metabolic diseases",E4_DM2OPTH,LIFR,Leukemia inhibitory factor receptor,Inverse variance weighted,4,1.14 [0.94-1.39],0.17918990758624,cis
