Disease_category,Disease,Protein,Protein_definition,method,nsnp,OR [95% CI],Pvalue,QTL_type
Chapter X Diseases of the respiratory system,J10_PLEUREFFUSION,SIGLEC1,Sialoadhesin,Inverse variance weighted,20,1.24 [1.13-1.37],1.63524689218765e-05,cis
Chapter X Diseases of the respiratory system,J10_PLEUREFFUSION,GSR,"Glutathione reductase, mitochondrial",Wald ratio,1,0.78 [0.68-0.89],0.000301386415288466,cis
Chapter X Diseases of the respiratory system,J10_PLEUREFFUSION,CEACAM5,Carcinoembryonic antigen-related cell adhesion molecule 5,Inverse variance weighted,7,0.81 [0.72-0.91],0.00042019972275649,cis
Chapter X Diseases of the respiratory system,J10_PLEUREFFUSION,MMP3,Stromelysin-1,Inverse variance weighted,34,0.87 [0.79-0.96],0.00356194424864468,cis
Chapter X Diseases of the respiratory system,J10_PLEUREFFUSION,VCAN,Versican core protein,Inverse variance weighted,31,0.9 [0.84-0.97],0.00386916196550191,cis
Chapter X Diseases of the respiratory system,J10_PLEUREFFUSION,DKK4,Dickkopf-related protein 4,Inverse variance weighted,4,1.59 [1.16-2.2],0.00439063289940736,cis
Chapter X Diseases of the respiratory system,J10_PLEUREFFUSION,SOD2,"Superoxide dismutase [Mn], mitochondrial",Inverse variance weighted,2,1.49 [1.13-1.97],0.00471783013505567,cis
Chapter X Diseases of the respiratory system,J10_PLEUREFFUSION,CTSB,Cathepsin B,Inverse variance weighted,26,0.9 [0.83-0.97],0.00487744274719593,cis
Chapter X Diseases of the respiratory system,J10_PLEUREFFUSION,S100P,Protein S100-P,Inverse variance weighted,2,0.44 [0.25-0.78],0.00522058972711302,cis
Chapter X Diseases of the respiratory system,J10_PLEUREFFUSION,C1QA,Complement C1q subcomponent subunit A,Inverse variance weighted,15,1.18 [1.05-1.33],0.00647789283068013,cis
Chapter X Diseases of the respiratory system,J10_PLEUREFFUSION,SCG2,Secretogranin-2,Wald ratio,1,3.4 [1.38-8.37],0.00783251697708535,cis
Chapter X Diseases of the respiratory system,J10_PLEUREFFUSION,CHI3L1,Chitinase-3-like protein 1,Inverse variance weighted,21,0.9 [0.83-0.98],0.0115421206018964,cis
Chapter X Diseases of the respiratory system,J10_PLEUREFFUSION,FAM3D,Protein FAM3D,Inverse variance weighted,17,1.22 [1.05-1.43],0.0121662543843153,cis
Chapter X Diseases of the respiratory system,J10_PLEUREFFUSION,LAIR2,Leukocyte-associated immunoglobulin-like receptor 2,Inverse variance weighted,32,1.1 [1.02-1.18],0.0126882346205814,cis
Chapter X Diseases of the respiratory system,J10_PLEUREFFUSION,TTR,Transthyretin,Inverse variance weighted,3,0.66 [0.47-0.92],0.0139917157597272,cis
Chapter X Diseases of the respiratory system,J10_PLEUREFFUSION,RTBDN,Retbindin,Inverse variance weighted,3,1.34 [1.06-1.69],0.0147921199377835,cis
Chapter X Diseases of the respiratory system,J10_PLEUREFFUSION,LRP11,Low-density lipoprotein receptor-related protein 11,Inverse variance weighted,33,1.1 [1.02-1.2],0.0184094147867387,cis
Chapter X Diseases of the respiratory system,J10_PLEUREFFUSION,JAM2,Junctional adhesion molecule B,Inverse variance weighted,2,2.2 [1.13-4.27],0.0204152667978633,cis
Chapter X Diseases of the respiratory system,J10_PLEUREFFUSION,TNFRSF1B,Tumor necrosis factor receptor superfamily member 1B,Inverse variance weighted,4,0.68 [0.49-0.95],0.0227349139788716,cis
Chapter X Diseases of the respiratory system,J10_PLEUREFFUSION,EPO,Erythropoietin,Inverse variance weighted,5,1.76 [1.08-2.86],0.023005600136285,cis
Chapter X Diseases of the respiratory system,J10_PLEUREFFUSION,SEMA3F,Semaphorin-3F,Inverse variance weighted,15,1.33 [1.04-1.72],0.0250539358196623,cis
Chapter X Diseases of the respiratory system,J10_PLEUREFFUSION,CA6,Carbonic anhydrase 6,Inverse variance weighted,31,1.1 [1.01-1.19],0.0260326055588589,cis
Chapter X Diseases of the respiratory system,J10_PLEUREFFUSION,EFNA4,Ephrin-A4,Inverse variance weighted,3,0.63 [0.41-0.95],0.0282399426498405,cis
Chapter X Diseases of the respiratory system,J10_PLEUREFFUSION,COLEC12,Collectin-12,Inverse variance weighted,11,1.19 [1.01-1.39],0.036055675011645,cis
