Disease_category,Disease,Protein,Protein_definition,method,nsnp,OR [95% CI],Pvalue,QTL_type
Chapter IX Diseases of the circulatory system,I9_CHD,PCSK9,Proprotein convertase subtilisin/kexin type 9,Inverse variance weighted,5,1.24 [1.19-1.29],1.95133748171876e-26,cis
Chapter IX Diseases of the circulatory system,I9_CHD,LPA,Apolipoprotein(a),Inverse variance weighted,38,1.13 [1.1-1.17],3.29433312708885e-17,cis
Chapter IX Diseases of the circulatory system,I9_CHD,APOE,Apolipoprotein E,Inverse variance weighted,23,0.9 [0.87-0.94],5.93680301935517e-08,cis
Chapter IX Diseases of the circulatory system,I9_CHD,FURIN,Furin,Wald ratio,1,1.26 [1.15-1.38],7.91222740094828e-07,cis
Chapter IX Diseases of the circulatory system,I9_CHD,SCRG1,Scrapie-responsive protein 1,Inverse variance weighted,3,1.4 [1.17-1.67],0.000261751575241305,cis
Chapter IX Diseases of the circulatory system,I9_CHD,COL4A1,Collagen alpha-1(IV) chain,Inverse variance weighted,3,0.86 [0.79-0.93],0.000450457825986463,cis
Chapter IX Diseases of the circulatory system,I9_CHD,ITGAV,Integrin alpha-V,Inverse variance weighted,5,1.22 [1.09-1.36],0.000714954272783188,cis
Chapter IX Diseases of the circulatory system,I9_CHD,CHI3L1,Chitinase-3-like protein 1,Inverse variance weighted,21,0.96 [0.93-0.98],0.0007952542118894,cis
Chapter IX Diseases of the circulatory system,I9_CHD,NRP1,Neuropilin-1,Inverse variance weighted,12,0.93 [0.89-0.97],0.000842768945327446,cis
Chapter IX Diseases of the circulatory system,I9_CHD,ASGR1,Asialoglycoprotein receptor 1,Inverse variance weighted,2,1.17 [1.06-1.29],0.00131551577152291,cis
Chapter IX Diseases of the circulatory system,I9_CHD,IDUA,Alpha-L-iduronidase,Inverse variance weighted,35,0.96 [0.94-0.99],0.00339793125745768,cis
Chapter IX Diseases of the circulatory system,I9_CHD,EFEMP1,EGF-containing fibulin-like extracellular matrix protein 1,Inverse variance weighted,6,1.11 [1.04-1.2],0.00357922911943373,cis
Chapter IX Diseases of the circulatory system,I9_CHD,POMC,Pro-opiomelanocortin,Inverse variance weighted,2,0.74 [0.61-0.91],0.00399671034601348,cis
Chapter IX Diseases of the circulatory system,I9_CHD,NTproBNP,N-terminal prohormone of brain natriuretic peptide,Inverse variance weighted,9,0.93 [0.88-0.98],0.00455323823215107,cis
Chapter IX Diseases of the circulatory system,I9_CHD,REG1B,Lithostathine-1-beta,Inverse variance weighted,18,1.06 [1.02-1.1],0.0050773746697295,cis
Chapter IX Diseases of the circulatory system,I9_CHD,EPS8L2,Epidermal growth factor receptor kinase substrate 8-like protein 2,Inverse variance weighted,10,1.09 [1.03-1.16],0.00549809005422081,cis
Chapter IX Diseases of the circulatory system,I9_CHD,PLTP,Phospholipid transfer protein,Inverse variance weighted,19,1.05 [1.01-1.08],0.00601957980158589,cis
