Disease_category,Disease,Protein,Protein_definition,method,nsnp,OR [95% CI],Pvalue,QTL_type
Chapter V Mental and behavioural disorders,F5_DELIRIUM,APOE,Apolipoprotein E,Inverse variance weighted,23,0.73 [0.67-0.8],3.53672923254278e-12,cis
Chapter V Mental and behavioural disorders,F5_DELIRIUM,CD28,T-cell-specific surface glycoprotein CD28,Inverse variance weighted,5,0.62 [0.48-0.79],0.000173362162534362,cis
Chapter V Mental and behavioural disorders,F5_DELIRIUM,PVR,Poliovirus receptor,Inverse variance weighted,27,1.15 [1.05-1.25],0.00211987211690207,cis
Chapter V Mental and behavioural disorders,F5_DELIRIUM,RELT,Tumor necrosis factor receptor superfamily member 19L,Inverse variance weighted,14,1.2 [1.06-1.36],0.00367114872797082,cis
Chapter V Mental and behavioural disorders,F5_DELIRIUM,PIK3IP1,Phosphoinositide-3-kinase-interacting protein 1,Inverse variance weighted,14,0.83 [0.71-0.96],0.013552449432746,cis
Chapter V Mental and behavioural disorders,F5_DELIRIUM,TIMD4,T-cell immunoglobulin and mucin domain-containing protein 4,Inverse variance weighted,13,0.8 [0.66-0.97],0.0256248239649914,cis
Chapter V Mental and behavioural disorders,F5_DELIRIUM,RNASET2,Ribonuclease T2,Inverse variance weighted,14,0.88 [0.79-0.99],0.028166211971269,cis
Chapter V Mental and behavioural disorders,F5_DELIRIUM,CA12,Carbonic anhydrase 12,Inverse variance weighted,13,0.87 [0.76-0.99],0.0306548086492542,cis
Chapter V Mental and behavioural disorders,F5_DELIRIUM,SIGLEC8,Sialic acid-binding Ig-like lectin 8,Inverse variance weighted,21,1.09 [1-1.17],0.0390305295386435,cis
Chapter V Mental and behavioural disorders,F5_DELIRIUM,GGT5,Glutathione hydrolase 5 proenzyme,Inverse variance weighted,22,0.89 [0.79-1],0.0407769003773373,cis
Chapter V Mental and behavioural disorders,F5_DELIRIUM,FAM3C,Protein FAM3C,Inverse variance weighted,2,0.41 [0.17-0.99],0.0485537035019743,cis
Chapter V Mental and behavioural disorders,F5_DELIRIUM,SHISA5,Protein shisa-5,Inverse variance weighted,5,1.68 [1-2.82],0.0502642314308283,cis
Chapter V Mental and behavioural disorders,F5_DELIRIUM,ITGAV,Integrin alpha-V,Inverse variance weighted,5,1.44 [1-2.08],0.0518071004427291,cis
Chapter V Mental and behavioural disorders,F5_DELIRIUM,IFNGR1,Interferon gamma receptor 1,Inverse variance weighted,4,0.76 [0.58-1],0.0530875139767878,cis
Chapter V Mental and behavioural disorders,F5_DELIRIUM,AGRN,Agrin,Inverse variance weighted,17,0.86 [0.73-1],0.0550368798728208,cis
Chapter V Mental and behavioural disorders,F5_DELIRIUM,TNFRSF8,Tumor necrosis factor receptor superfamily member 8,Inverse variance weighted,5,0.79 [0.62-1.01],0.055389498864268,cis
Chapter V Mental and behavioural disorders,F5_DELIRIUM,TNFRSF11B,Tumor necrosis factor receptor superfamily member 11B,Inverse variance weighted,10,0.83 [0.69-1.01],0.0572339511099956,cis
Chapter V Mental and behavioural disorders,F5_DELIRIUM,OCLN,Occludin,Inverse variance weighted,2,1.45 [0.98-2.15],0.0626661396334517,cis
