Disease_category,Disease,Protein,Protein_definition,method,nsnp,OR [95% CI],Pvalue,QTL_type
Chapter XIV Diseases of the genitourinary system,N14_URETHRAOTH,PILRA,Paired immunoglobulin-like type 2 receptor alpha,Inverse variance weighted,46,0.96 [0.94-0.98],8.60974723400986e-05,cis
Chapter XIV Diseases of the genitourinary system,N14_URETHRAOTH,CD28,T-cell-specific surface glycoprotein CD28,Inverse variance weighted,5,1.18 [1.09-1.29],0.000128570561920978,cis
Chapter XIV Diseases of the genitourinary system,N14_URETHRAOTH,PILRB,Paired immunoglobulin-like type 2 receptor beta,Inverse variance weighted,49,0.97 [0.95-0.99],0.000211957614583607,cis
Chapter XIV Diseases of the genitourinary system,N14_URETHRAOTH,HPGDS,Hematopoietic prostaglandin D synthase,Inverse variance weighted,19,0.96 [0.94-0.98],0.00023256050493268,cis
Chapter XIV Diseases of the genitourinary system,N14_URETHRAOTH,ITGA11,Integrin alpha-11,Inverse variance weighted,8,1.1 [1.04-1.16],0.000786212581449586,cis
Chapter XIV Diseases of the genitourinary system,N14_URETHRAOTH,HNMT,Histamine N-methyltransferase,Inverse variance weighted,27,1.04 [1.01-1.07],0.00231191848368376,cis
Chapter XIV Diseases of the genitourinary system,N14_URETHRAOTH,FGFBP2,Fibroblast growth factor-binding protein 2,Inverse variance weighted,21,1.05 [1.02-1.08],0.00315292167043474,cis
Chapter XIV Diseases of the genitourinary system,N14_URETHRAOTH,PDCD1LG2,Programmed cell death 1 ligand 2,Inverse variance weighted,37,0.95 [0.92-0.99],0.00468091902536155,cis
Chapter XIV Diseases of the genitourinary system,N14_URETHRAOTH,PALM,Paralemmin-1,Inverse variance weighted,6,0.86 [0.78-0.96],0.00657623335127493,cis
Chapter XIV Diseases of the genitourinary system,N14_URETHRAOTH,TNFRSF21,Tumor necrosis factor receptor superfamily member 21,Inverse variance weighted,12,1.11 [1.02-1.2],0.0118113341922236,cis
Chapter XIV Diseases of the genitourinary system,N14_URETHRAOTH,GGT5,Glutathione hydrolase 5 proenzyme,Inverse variance weighted,22,0.95 [0.92-0.99],0.0121350203731041,cis
Chapter XIV Diseases of the genitourinary system,N14_URETHRAOTH,LGALS3,Galectin-3,Inverse variance weighted,25,1.05 [1.01-1.08],0.0140530704872249,cis
Chapter XIV Diseases of the genitourinary system,N14_URETHRAOTH,SPINK1,Serine protease inhibitor Kazal-type 1,Inverse variance weighted,23,0.96 [0.93-0.99],0.0147467855403474,cis
Chapter XIV Diseases of the genitourinary system,N14_URETHRAOTH,FCAMR,High affinity immunoglobulin alpha and immunoglobulin mu Fc receptor,Inverse variance weighted,30,0.95 [0.92-0.99],0.0158221430374084,cis
Chapter XIV Diseases of the genitourinary system,N14_URETHRAOTH,IGFBP7,Insulin-like growth factor-binding protein 7,Inverse variance weighted,19,0.95 [0.91-0.99],0.0158443333875997,cis
Chapter XIV Diseases of the genitourinary system,N14_URETHRAOTH,EPHB6,Ephrin type-B receptor 6,Inverse variance weighted,9,0.94 [0.89-0.99],0.0169040023514976,cis
Chapter XIV Diseases of the genitourinary system,N14_URETHRAOTH,PVR,Poliovirus receptor,Inverse variance weighted,27,1.03 [1-1.05],0.0173543026159007,cis
Chapter XIV Diseases of the genitourinary system,N14_URETHRAOTH,TNFRSF8,Tumor necrosis factor receptor superfamily member 8,Inverse variance weighted,5,0.91 [0.84-0.99],0.0195888722256367,cis
Chapter XIV Diseases of the genitourinary system,N14_URETHRAOTH,CXCL16,C-X-C motif chemokine 16,Inverse variance weighted,8,1.1 [1.01-1.2],0.0223450688960518,cis
Chapter XIV Diseases of the genitourinary system,N14_URETHRAOTH,CD274,Programmed cell death 1 ligand 1,Inverse variance weighted,22,0.95 [0.92-0.99],0.0225874358094742,cis
Chapter XIV Diseases of the genitourinary system,N14_URETHRAOTH,IGLC2,Immunoglobulin lambda constant 2,Inverse variance weighted,4,1.09 [1.01-1.19],0.0283181307393388,cis
Chapter XIV Diseases of the genitourinary system,N14_URETHRAOTH,BTN3A2,Butyrophilin subfamily 3 member A2,Inverse variance weighted,4,1.08 [1.01-1.15],0.0286369160059707,cis
Chapter XIV Diseases of the genitourinary system,N14_URETHRAOTH,CDH2,Cadherin-2,Inverse variance weighted,3,0.82 [0.68-0.98],0.029956743357647,cis
Chapter XIV Diseases of the genitourinary system,N14_URETHRAOTH,RGMB,RGM domain family member B,Inverse variance weighted,9,0.92 [0.86-0.99],0.0336240925264182,cis
Chapter XIV Diseases of the genitourinary system,N14_URETHRAOTH,IL4R,Interleukin-4 receptor subunit alpha,Inverse variance weighted,10,1.05 [1-1.1],0.0336315414533515,cis
Chapter XIV Diseases of the genitourinary system,N14_URETHRAOTH,PON1,Serum paraoxonase/arylesterase 1,Inverse variance weighted,41,0.98 [0.96-1],0.035285516579616,cis
Chapter XIV Diseases of the genitourinary system,N14_URETHRAOTH,C7,Complement component C7,Inverse variance weighted,38,1.02 [1-1.05],0.0354378404083066,cis
Chapter XIV Diseases of the genitourinary system,N14_URETHRAOTH,LGALS4,Galectin-4,Inverse variance weighted,4,1.12 [1.01-1.24],0.0376592203530844,cis
Chapter XIV Diseases of the genitourinary system,N14_URETHRAOTH,CTSS,Cathepsin S,Inverse variance weighted,23,0.97 [0.93-1],0.0382577337950174,cis
