Disease_category,Disease,Protein,Protein_definition,method,nsnp,OR [95% CI],Pvalue,QTL_type
Chapter V Mental and behavioural disorders,F5_ANXIETY,PIGR,Polymeric immunoglobulin receptor,Inverse variance weighted,21,1.36 [1.1-1.67],0.00449972574664046,cis
Chapter V Mental and behavioural disorders,F5_ANXIETY,MERTK,Tyrosine-protein kinase Mer,Inverse variance weighted,11,1.11 [1.02-1.21],0.010878254839657,cis
Chapter V Mental and behavioural disorders,F5_ANXIETY,PLAUR,Urokinase plasminogen activator surface receptor,Inverse variance weighted,2,1.19 [1.02-1.39],0.0282244005146739,cis
Chapter V Mental and behavioural disorders,F5_ANXIETY,LGALS9,Galectin-9,Inverse variance weighted,26,0.95 [0.91-1],0.0381793558765606,cis
Chapter V Mental and behavioural disorders,F5_ANXIETY,LRRN1,Leucine-rich repeat neuronal protein 1,Inverse variance weighted,24,0.94 [0.88-1],0.0454741043702094,cis
Chapter V Mental and behavioural disorders,F5_ANXIETY,CD83,CD83 antigen,Inverse variance weighted,5,1.13 [0.99-1.29],0.0686539707511086,cis
Chapter V Mental and behavioural disorders,F5_ANXIETY,ADM,Pro-adrenomedullin,Inverse variance weighted,2,1.21 [0.98-1.51],0.0770695684688759,cis
Chapter V Mental and behavioural disorders,F5_ANXIETY,EGFR,Epidermal growth factor receptor,Inverse variance weighted,7,1.16 [0.97-1.38],0.10374904268158,cis
Chapter V Mental and behavioural disorders,F5_ANXIETY,VSIG2,V-set and immunoglobulin domain-containing protein 2,Inverse variance weighted,5,0.92 [0.82-1.04],0.179384689376128,cis
Chapter V Mental and behavioural disorders,F5_ANXIETY,LGALS4,Galectin-4,Inverse variance weighted,4,1.1 [0.96-1.27],0.18153143174367,cis
Chapter V Mental and behavioural disorders,F5_ANXIETY,ASGR1,Asialoglycoprotein receptor 1,Inverse variance weighted,2,1.09 [0.96-1.24],0.193314098656809,cis
Chapter V Mental and behavioural disorders,F5_ANXIETY,TNFRSF12A,Tumor necrosis factor receptor superfamily member 12A,Inverse variance weighted,4,1.14 [0.93-1.39],0.207216481198902,cis
Chapter V Mental and behavioural disorders,F5_ANXIETY,TNFRSF10B,Tumor necrosis factor receptor superfamily member 10B,Inverse variance weighted,15,1.04 [0.98-1.1],0.212833468519693,cis
Chapter V Mental and behavioural disorders,F5_ANXIETY,GDF15,Growth/differentiation factor 15,Inverse variance weighted,12,0.91 [0.79-1.06],0.217680722258013,cis
Chapter V Mental and behavioural disorders,F5_ANXIETY,PGA4,Pepsin A-4,Inverse variance weighted,2,1.21 [0.89-1.63],0.221819343249186,cis
Chapter V Mental and behavioural disorders,F5_ANXIETY,PRSS8,Prostasin,Inverse variance weighted,5,0.86 [0.66-1.11],0.234208566301316,cis
Chapter V Mental and behavioural disorders,F5_ANXIETY,NECTIN2,Nectin-2,Inverse variance weighted,5,1.04 [0.97-1.11],0.250600797938141,cis
