Disease_category,Disease,Protein,Protein_definition,method,nsnp,OR [95% CI],Pvalue,QTL_type
Chapter II Neoplasms,C3_CLL_EXALLC,ADGRE2,Adhesion G protein-coupled receptor E2,Inverse variance weighted,13,0.61 [0.46-0.82],0.00118442390058669,cis
Chapter II Neoplasms,C3_CLL_EXALLC,CD83,CD83 antigen,Inverse variance weighted,5,2.24 [1.26-3.96],0.00566383802048855,cis
Chapter II Neoplasms,C3_CLL_EXALLC,BCL2,Apoptosis regulator Bcl-2,Inverse variance weighted,2,10.4 [1.68-64.27],0.0116907340240374,cis
Chapter II Neoplasms,C3_CLL_EXALLC,B4GALT1,"Beta-1,4-galactosyltransferase 1",Inverse variance weighted,6,1.71 [1.09-2.67],0.0197626990194112,cis
Chapter II Neoplasms,C3_CLL_EXALLC,ADGRE5,Adhesion G protein-coupled receptor E5,Inverse variance weighted,8,1.75 [1.06-2.9],0.0296999256493927,cis
Chapter II Neoplasms,C3_CLL_EXALLC,THBD,Thrombomodulin,Inverse variance weighted,5,0.56 [0.32-0.96],0.0360150420880345,cis
Chapter II Neoplasms,C3_CLL_EXALLC,IL12B,Interleukin-12 subunit beta,Inverse variance weighted,24,0.79 [0.64-0.99],0.0375572082481133,cis
Chapter II Neoplasms,C3_CLL_EXALLC,FCER2,Low affinity immunoglobulin epsilon Fc receptor,Inverse variance weighted,11,0.74 [0.55-0.99],0.0462211613427924,cis
Chapter II Neoplasms,C3_CLL_EXALLC,LILRB1,Leukocyte immunoglobulin-like receptor subfamily B member 1,Inverse variance weighted,19,0.84 [0.7-1.01],0.0588014125863461,cis
Chapter II Neoplasms,C3_CLL_EXALLC,TNFRSF13C,Tumor necrosis factor receptor superfamily member 13C,Inverse variance weighted,23,1.23 [0.99-1.53],0.0667096557854428,cis
Chapter II Neoplasms,C3_CLL_EXALLC,ERI1,3'-5' exoribonuclease 1,Wald ratio,1,4.49 [0.89-22.57],0.0680359561565519,cis
Chapter II Neoplasms,C3_CLL_EXALLC,USP28,Ubiquitin carboxyl-terminal hydrolase 28,Inverse variance weighted,2,0.32 [0.09-1.12],0.0745489130484994,cis
Chapter II Neoplasms,C3_CLL_EXALLC,ELOA,Elongin-A,Inverse variance weighted,2,2.83 [0.89-8.99],0.0781834302037767,cis
Chapter II Neoplasms,C3_CLL_EXALLC,TNFSF8,Tumor necrosis factor ligand superfamily member 8,Inverse variance weighted,3,0.36 [0.12-1.12],0.0784241995056701,cis
Chapter II Neoplasms,C3_CLL_EXALLC,PTPRC,Receptor-type tyrosine-protein phosphatase C,Inverse variance weighted,8,2.36 [0.9-6.19],0.0811059690136614,cis
Chapter II Neoplasms,C3_CLL_EXALLC,DNMBP,Dynamin-binding protein,Inverse variance weighted,5,0.61 [0.35-1.07],0.0820335014678778,cis
Chapter II Neoplasms,C3_CLL_EXALLC,IGSF3,Immunoglobulin superfamily member 3,Inverse variance weighted,2,2.72 [0.87-8.52],0.0849664286519918,cis
Chapter II Neoplasms,C3_CLL_EXALLC,CTSL,Cathepsin L1,Wald ratio,1,0.12 [0.01-1.35],0.0851794879774511,cis
Chapter II Neoplasms,C3_CLL_EXALLC,IL16,Pro-interleukin-16,Inverse variance weighted,16,1.26 [0.97-1.64],0.0863953193821573,cis
Chapter II Neoplasms,C3_CLL_EXALLC,SEPTIN9,Septin-9,Wald ratio,1,0.11 [0.01-1.38],0.0882745381599691,cis
Chapter II Neoplasms,C3_CLL_EXALLC,TNFRSF13B,Tumor necrosis factor receptor superfamily member 13B,Inverse variance weighted,5,0.59 [0.32-1.09],0.0920441751255408,cis
Chapter II Neoplasms,C3_CLL_EXALLC,ANXA2,Annexin A2,Inverse variance weighted,20,0.81 [0.63-1.04],0.095886177978642,cis
