Disease_category,Disease,Protein,Protein_definition,method,nsnp,OR [95% CI],Pvalue,QTL_type
Chapter XIII Diseases of the musculoskeletal system and connective tissue,M13_SLE,HYOU1,Hypoxia up-regulated protein 1,Inverse variance weighted,5,0.19 [0.07-0.55],0.00210109367776117,cis
Chapter XIII Diseases of the musculoskeletal system and connective tissue,M13_SLE,TCN2,Transcobalamin-2,Inverse variance weighted,18,0.62 [0.44-0.87],0.00611158789442162,cis
Chapter XIII Diseases of the musculoskeletal system and connective tissue,M13_SLE,YAP1,Transcriptional coactivator YAP1,Wald ratio,1,124.82 [3.8-4095.34],0.00672451883561171,cis
Chapter XIII Diseases of the musculoskeletal system and connective tissue,M13_SLE,MMP3,Stromelysin-1,Inverse variance weighted,16,2 [1.2-3.34],0.00775659359749239,cis
Chapter XIII Diseases of the musculoskeletal system and connective tissue,M13_SLE,IL18R1,Interleukin-18 receptor 1,Inverse variance weighted,11,1.59 [1.13-2.25],0.00805976840706326,cis
Chapter XIII Diseases of the musculoskeletal system and connective tissue,M13_SLE,ADAMTSL2,ADAMTS-like protein 2,Inverse variance weighted,2,0.02 [0-0.44],0.0132722663177072,cis
Chapter XIII Diseases of the musculoskeletal system and connective tissue,M13_SLE,EGFR,Epidermal growth factor receptor,Inverse variance weighted,8,0.32 [0.12-0.83],0.018745476145417,cis
Chapter XIII Diseases of the musculoskeletal system and connective tissue,M13_SLE,ICAM3,Intercellular adhesion molecule 3,Inverse variance weighted,9,2.08 [1.11-3.89],0.0218041090118219,cis
Chapter XIII Diseases of the musculoskeletal system and connective tissue,M13_SLE,PILRB,Paired immunoglobulin-like type 2 receptor beta,Inverse variance weighted,19,0.74 [0.58-0.96],0.022652199840561,cis
Chapter XIII Diseases of the musculoskeletal system and connective tissue,M13_SLE,EPHB4,Ephrin type-B receptor 4,Inverse variance weighted,2,4.22 [1.18-15.11],0.0270451430086703,cis
Chapter XIII Diseases of the musculoskeletal system and connective tissue,M13_SLE,RNASE4,Ribonuclease 4,Inverse variance weighted,8,0.49 [0.26-0.92],0.0274324071503548,cis
Chapter XIII Diseases of the musculoskeletal system and connective tissue,M13_SLE,VCAN,Versican core protein,Inverse variance weighted,9,0.52 [0.29-0.93],0.0279279109235412,cis
Chapter XIII Diseases of the musculoskeletal system and connective tissue,M13_SLE,TNFRSF19,Tumor necrosis factor receptor superfamily member 19,Inverse variance weighted,8,2.17 [1.08-4.35],0.0286851176332522,cis
Chapter XIII Diseases of the musculoskeletal system and connective tissue,M13_SLE,SPP1,Osteopontin,Inverse variance weighted,7,4.7 [1.16-19.04],0.0300981665571014,cis
Chapter XIII Diseases of the musculoskeletal system and connective tissue,M13_SLE,MERTK,Tyrosine-protein kinase Mer,Inverse variance weighted,6,2.28 [1.07-4.87],0.0331201338636458,cis
Chapter XIII Diseases of the musculoskeletal system and connective tissue,M13_SLE,FGL1,Fibrinogen-like protein 1,Inverse variance weighted,24,1.48 [1.03-2.11],0.0333269283473188,cis
Chapter XIII Diseases of the musculoskeletal system and connective tissue,M13_SLE,CXCL13,C-X-C motif chemokine 13,Wald ratio,1,74.79 [1.34-4182.95],0.0355970039704187,cis
Chapter XIII Diseases of the musculoskeletal system and connective tissue,M13_SLE,LAYN,Layilin,Inverse variance weighted,12,1.96 [1.04-3.71],0.0371838189429026,cis
Chapter XIII Diseases of the musculoskeletal system and connective tissue,M13_SLE,ORM1,Alpha-1-acid glycoprotein 1,Inverse variance weighted,14,1.64 [1.01-2.66],0.0449739776009497,cis
Chapter XIII Diseases of the musculoskeletal system and connective tissue,M13_SLE,SDC4,Syndecan-4,Inverse variance weighted,6,5.58 [1-31.22],0.050166740231955,cis
Chapter XIII Diseases of the musculoskeletal system and connective tissue,M13_SLE,CTSL,Cathepsin L1,Wald ratio,1,0.01 [0-1.01],0.0507309675348835,cis
Chapter XIII Diseases of the musculoskeletal system and connective tissue,M13_SLE,CXCL11,C-X-C motif chemokine 11,Inverse variance weighted,4,2.52 [0.99-6.44],0.053336422785828,cis
Chapter XIII Diseases of the musculoskeletal system and connective tissue,M13_SLE,HSPB6,Heat shock protein beta-6,Wald ratio,1,253.28 [0.87-73703.52],0.0558718218877795,cis
Chapter XIII Diseases of the musculoskeletal system and connective tissue,M13_SLE,RNASE6,Ribonuclease K6,Inverse variance weighted,8,1.53 [0.99-2.36],0.0562237725468581,cis
Chapter XIII Diseases of the musculoskeletal system and connective tissue,M13_SLE,SERPINA3,Alpha-1-antichymotrypsin,Inverse variance weighted,5,2.99 [0.96-9.27],0.0583444493041938,cis
Chapter XIII Diseases of the musculoskeletal system and connective tissue,M13_SLE,TGOLN2,Trans-Golgi network integral membrane protein 2,Inverse variance weighted,20,0.73 [0.52-1.01],0.0591004326625559,cis
Chapter XIII Diseases of the musculoskeletal system and connective tissue,M13_SLE,MMP7,Matrilysin,Inverse variance weighted,9,1.78 [0.97-3.27],0.0627075352953046,cis
Chapter XIII Diseases of the musculoskeletal system and connective tissue,M13_SLE,LCP1,Plastin-2,Inverse variance weighted,7,0.72 [0.5-1.02],0.0655703070313378,cis
Chapter XIII Diseases of the musculoskeletal system and connective tissue,M13_SLE,FABP1,"Fatty acid-binding protein, liver",Inverse variance weighted,3,0.41 [0.16-1.06],0.0657890192621924,cis
Chapter XIII Diseases of the musculoskeletal system and connective tissue,M13_SLE,ACVRL1,Serine/threonine-protein kinase receptor R3,Inverse variance weighted,9,0.58 [0.32-1.04],0.0692275092989879,cis
Chapter XIII Diseases of the musculoskeletal system and connective tissue,M13_SLE,TFF3,Trefoil factor 3,Inverse variance weighted,3,0.15 [0.02-1.19],0.0720793025896203,cis
Chapter XIII Diseases of the musculoskeletal system and connective tissue,M13_SLE,CRIM1,Cysteine-rich motor neuron 1 protein,Inverse variance weighted,6,2.78 [0.91-8.51],0.0725486464436717,cis
Chapter XIII Diseases of the musculoskeletal system and connective tissue,M13_SLE,CCL3,C-C motif chemokine 3,Inverse variance weighted,6,0.55 [0.29-1.06],0.0741710715426894,cis
Chapter XIII Diseases of the musculoskeletal system and connective tissue,M13_SLE,OSCAR,Osteoclast-associated immunoglobulin-like receptor,Inverse variance weighted,13,0.74 [0.53-1.03],0.0771737165545513,cis
Chapter XIII Diseases of the musculoskeletal system and connective tissue,M13_SLE,ANGPT2,Angiopoietin-2,Inverse variance weighted,4,2.55 [0.89-7.3],0.0800377304171001,cis
Chapter XIII Diseases of the musculoskeletal system and connective tissue,M13_SLE,B3GNT7,"UDP-GlcNAc:betaGal beta-1,3-N-acetylglucosaminyltransferase 7",Inverse variance weighted,12,1.55 [0.94-2.53],0.0838772539268781,cis
Chapter XIII Diseases of the musculoskeletal system and connective tissue,M13_SLE,LMOD1,Leiomodin-1,Inverse variance weighted,5,0.19 [0.03-1.26],0.0842352700492192,cis
