Disease_category,Disease,Protein,Protein_definition,method,nsnp,OR [95% CI],Pvalue,QTL_type
Chapter XIV Diseases of the genitourinary system,N14_OTHBLADD,ITGA11,Integrin alpha-11,Inverse variance weighted,8,0.8 [0.66-0.97],0.0199507014290241,cis
Chapter XIV Diseases of the genitourinary system,N14_OTHBLADD,TSPAN1,Tetraspanin-1,Inverse variance weighted,2,2.29 [0.93-5.62],0.0707960815005305,cis
Chapter XIV Diseases of the genitourinary system,N14_OTHBLADD,NBL1,Neuroblastoma suppressor of tumorigenicity 1,Inverse variance weighted,2,0.66 [0.42-1.04],0.0734059594200141,cis
Chapter XIV Diseases of the genitourinary system,N14_OTHBLADD,BTN2A1,Butyrophilin subfamily 2 member A1,Wald ratio,1,1.54 [0.92-2.59],0.103022000646708,cis
Chapter XIV Diseases of the genitourinary system,N14_OTHBLADD,TGFBR2,TGF-beta receptor type-2,Inverse variance weighted,3,0.55 [0.27-1.14],0.108548049796899,cis
Chapter XIV Diseases of the genitourinary system,N14_OTHBLADD,COL6A3,Collagen alpha-3(VI) chain,Inverse variance weighted,2,2.01 [0.85-4.76],0.111786047426106,cis
Chapter XIV Diseases of the genitourinary system,N14_OTHBLADD,IFNGR1,Interferon gamma receptor 1,Inverse variance weighted,4,1.22 [0.94-1.58],0.134777203896578,cis
Chapter XIV Diseases of the genitourinary system,N14_OTHBLADD,THBD,Thrombomodulin,Inverse variance weighted,5,1.19 [0.94-1.51],0.138740878047177,cis
Chapter XIV Diseases of the genitourinary system,N14_OTHBLADD,LTBR,Tumor necrosis factor receptor superfamily member 3,Inverse variance weighted,6,0.89 [0.75-1.05],0.153463812002619,cis
Chapter XIV Diseases of the genitourinary system,N14_OTHBLADD,CD300E,CMRF35-like molecule 2,Inverse variance weighted,21,0.91 [0.8-1.04],0.157619134773943,cis
Chapter XIV Diseases of the genitourinary system,N14_OTHBLADD,CKAP4,Cytoskeleton-associated protein 4,Inverse variance weighted,10,1.14 [0.95-1.36],0.161620771903587,cis
Chapter XIV Diseases of the genitourinary system,N14_OTHBLADD,EFNA1,Ephrin-A1,Inverse variance weighted,11,0.92 [0.8-1.05],0.206269508633857,cis
Chapter XIV Diseases of the genitourinary system,N14_OTHBLADD,WFDC2,WAP four-disulfide core domain protein 2,Inverse variance weighted,2,1.32 [0.86-2.02],0.20715514760766,cis
Chapter XIV Diseases of the genitourinary system,N14_OTHBLADD,ITGAV,Integrin alpha-V,Inverse variance weighted,5,0.78 [0.52-1.17],0.2252368646421,cis
Chapter XIV Diseases of the genitourinary system,N14_OTHBLADD,LGALS9,Galectin-9,Inverse variance weighted,26,0.94 [0.85-1.04],0.245975633469329,cis
Chapter XIV Diseases of the genitourinary system,N14_OTHBLADD,KLK3,Prostate-specific antigen,Inverse variance weighted,2,1.5 [0.7-3.21],0.294464340931744,cis
Chapter XIV Diseases of the genitourinary system,N14_OTHBLADD,LRRN1,Leucine-rich repeat neuronal protein 1,Inverse variance weighted,24,1.07 [0.94-1.23],0.305648446117547,cis
Chapter XIV Diseases of the genitourinary system,N14_OTHBLADD,EPHA2,Ephrin type-A receptor 2,Inverse variance weighted,3,1.19 [0.85-1.67],0.308367514290273,cis
Chapter XIV Diseases of the genitourinary system,N14_OTHBLADD,TNFRSF14,Tumor necrosis factor receptor superfamily member 14,Wald ratio,1,1.22 [0.8-1.85],0.356884809561928,cis
Chapter XIV Diseases of the genitourinary system,N14_OTHBLADD,CSF1,Macrophage colony-stimulating factor 1,Inverse variance weighted,5,0.91 [0.73-1.13],0.387918511763227,cis
Chapter XIV Diseases of the genitourinary system,N14_OTHBLADD,TNFRSF1B,Tumor necrosis factor receptor superfamily member 1B,Inverse variance weighted,4,1.15 [0.83-1.61],0.399557483241459,cis
